Orthogroup	Mesocricetus_auratus	Mus_musculus
OG0000074	XP_005074087.1	NP_001399363.1, NP_001399368.1, NP_001399365.1, NP_001239483.1, NP_001399364.1, NP_001399362.1, NP_001399360.1, NP_001399366.1, NP_032060.2, NP_001399367.1, NP_001239481.1, NP_001399358.1, XP_006507427.1, NP_001239482.1, NP_001399357.1, NP_001399359.1, NP_001399361.1
OG0000075	XP_005084587.1	NP_076263.1
OG0000075	XP_040600633.1	XP_017173961.1, NP_001078975.1
OG0000075	XP_012981002.2, XP_005086675.1, XP_040599847.1	NP_001349815.1
OG0000076	XP_040597842.1	NP_291054.1
OG0000076	XP_040597840.1	NP_291055.1
OG0000076	XP_040597832.1	NP_291057.1
OG0000076	XP_040597833.1	NP_291056.1
OG0000076	XP_040597839.1	NP_291053.1
OG0000077	XP_040601552.1, XP_040603391.1	NP_444493.1
OG0000077	XP_012966788.1	NP_001034218.1
OG0000078	NP_001268256.1, XP_040610188.1	NP_035521.1, NP_001345425.1, NP_001345844.1, XP_006513469.1
OG0000079	XP_040604447.1, XP_040604444.1, XP_040604445.1, XP_040604446.1, XP_040604448.1, XP_040604443.1, XP_040592978.1	NP_001103619.1, NP_001103620.1, XP_006532461.1, NP_001103618.1, NP_034924.3
OG0000080	XP_021081262.1, XP_012972664.1, XP_012972676.1, XP_012972670.1	NP_080916.1
OG0000081	XP_040590974.1	XP_006539346.1, NP_084224.1
OG0000082	XP_040588299.1	NP_001191961.1
OG0000084	XP_040584800.1, XP_005082842.2, XP_021090181.1	NP_001357555.1, NP_001171137.2, NP_001034333.3, NP_001357556.1
OG0000085	XP_005077363.1	NP_001011748.1
OG0000086	XP_005065146.1	XP_006499529.1
OG0000086	XP_040610260.1	NP_001366224.1, NP_001366223.1, NP_079623.1
OG0000086	XP_021087100.2, XP_040605355.1, XP_012973815.1, XP_021086732.1	NP_001005341.1
OG0000087	XP_040606219.1	NP_038735.2
OG0000087	XP_040606293.1, XP_012971615.2, XP_005073894.2, XP_040606221.1, XP_005073967.1, XP_040606220.1, XP_040606222.1, XP_021085049.1	NP_034801.1, NP_081446.1, XP_030105222.1, NP_473441.1
OG0000087	XP_005073895.2	NP_899012.1
OG0000087	XP_005073896.1	NP_081431.1
OG0000087	XP_005073963.1	NP_038741.1
OG0000088	XP_005073849.1, XP_040606349.1, XP_040606352.1, XP_040606345.1, XP_040606347.1, XP_040606354.1, XP_040606351.1, XP_040606353.1, XP_040606346.1, XP_040606350.1, XP_040606348.1, XP_021085084.1	NP_001258622.1, NP_001258624.1, NP_001258620.1, NP_062638.1, NP_001034145.1, NP_001258618.1, XP_006523005.1, NP_001258619.1, NP_001034146.1, NP_001258623.1, NP_001258621.1, NP_001258616.1
OG0000089	XP_012975736.2	NP_001011834.1, NP_666851.2, NP_666850.1
OG0000089	XP_005065076.1	NP_666848.1, NP_666871.2
OG0000089	XP_005065079.1	NP_667047.1
OG0000089	XP_005065060.2, XP_040600832.1	NP_666849.1
OG0000089	XP_005065078.3	NP_666869.2, NP_996559.1
OG0000089	XP_005065074.1	NP_666405.1
OG0000090	XP_012974926.1, XP_012974925.1, XP_021087806.1, XP_012974922.1, XP_012974924.1	NP_001390709.1, NP_001390712.1, NP_001390707.1, NP_001390715.1, NP_001390708.1, NP_001390710.1, NP_001390711.1, NP_001390714.1, NP_001390694.1, NP_001390699.1, NP_001390696.1, NP_001390693.1, NP_001390698.1, NP_001390695.1, NP_001390697.1, NP_001390701.1, NP_001390700.1, NP_001390705.1, NP_061370.2, NP_001390716.1, NP_001390719.1, NP_001390718.1, NP_001390713.1, NP_001185823.1, NP_001390717.1, XP_017168066.1
OG0000091	XP_040590027.1	NP_987074.1, NP_996752.2, NP_996751.1, NP_997428.1, NP_001160309.1, NP_001160636.1, NP_001160637.1, NP_001160310.1, NP_001160632.1, NP_001160633.1, NP_001160213.1, NP_997430.2, NP_001161045.1, NP_001160223.1, NP_001160187.1, NP_001160185.1, NP_001160638.1, NP_001160620.1, NP_001160621.1, NP_001160313.1, NP_001160308.1, NP_001160312.1, NP_001160618.1, NP_001160619.1, NP_001160624.1, NP_001160625.1, NP_001160215.1, NP_001160228.1, NP_001160183.1, NP_001160197.1, NP_001160188.1, NP_001160180.1, NP_001160631.1, NP_001160630.1, NP_001160230.1, NP_001160186.1, NP_001160209.1, NP_001160184.1, NP_001160198.1, NP_001160639.1, NP_001160195.1, NP_001160221.1, NP_001160217.1, NP_001160212.1, NP_001160222.1, NP_001160225.1, NP_001160321.1, NP_001160316.1, NP_109661.1, NP_001160226.1, NP_001160319.1, NP_001116154.1, NP_001160220.1, NP_001160208.1, NP_001160229.1, NP_001160179.1, NP_001160196.1, NP_001160219.1, NP_001160227.1, NP_001160211.1, NP_001160210.1, NP_001160224.1, NP_001160322.1, NP_001160231.1, NP_001160320.1, NP_001161010.1, NP_001160216.1, NP_001160622.1, NP_001160635.1, NP_001160634.1, NP_001160214.1, NP_001160623.1, NP_001160218.1, NP_001160640.1, NP_001160311.1, NP_001160626.1, NP_001160641.1, NP_997429.2, NP_997502.2
OG0000092	XP_005065061.1	NP_666861.2, NP_666406.2, NP_666743.1
OG0000092	XP_005065059.1	NP_997449.1, NP_666742.2
OG0000093	XP_005080052.1	XP_017176645.1
OG0000095	XP_005079189.1	NP_032657.1
OG0000095	XP_005079186.1	NP_038630.1, XP_006530815.1
OG0000095	NP_001268811.1	XP_036019391.1
OG0000096	XP_005081499.1, XP_012976978.1, XP_012976979.1	NP_035589.1
OG0000096	XP_012966033.2	NP_683744.2, NP_001369781.1, XP_036014126.1, NP_035584.1, XP_006516684.1
OG0000096	XP_040611717.1, XP_040611727.1, XP_040611719.1, XP_040611718.1	NP_001157590.1, NP_033280.1, NP_001230121.1, XP_011242601.1, NP_001157589.1
OG0000098	XP_040594738.1, XP_040594846.1, XP_005081391.2, XP_040595091.1, XP_040592980.1, XP_040594426.1	NP_001372110.1
OG0000098	XP_040587551.1, XP_040587539.1, XP_040587274.1, XP_040587457.1, XP_040587560.1	NP_001098527.1
OG0000099	XP_021080880.2, XP_040597302.1	XP_006535434.1, NP_001166930.1, NP_001166931.1, XP_006530146.1, NP_001002898.1
OG0000099	XP_012967795.1	NP_001277948.1, XP_036015585.1
OG0000100	XP_040590986.1	NP_001153489.1, NP_032168.1, NP_001153488.1
OG0000100	XP_005080471.1	XP_006504616.1
OG0000101	XP_012970239.1	NP_001334416.1
OG0000101	XP_005088403.1	NP_063921.1, NP_001300646.1
OG0000101	XP_005088404.1	NP_001300645.1
OG0000102	XP_005068243.3	NP_690024.1
OG0000102	XP_005068245.2, XP_040603229.1, XP_040602523.1	NP_705826.1
OG0000103	XP_040611494.1	NP_001013807.2
OG0000103	NP_001297498.1, XP_021083830.2, NP_001297485.1	NP_038805.2
OG0000103	XP_005071802.1	NP_598827.1
OG0000103	XP_040611493.1	XP_030102973.1, NP_598833.1
OG0000103	NP_001268527.1	XP_006516528.1, NP_001298061.1, NP_085114.1
OG0000103	XP_005071810.1, XP_040611499.1	NP_084177.2
OG0000104	XP_012977305.1	NP_001276422.1, NP_001276421.1, NP_061204.3, NP_001342332.1, XP_006501782.1, NP_663520.2, NP_001076781.1
OG0000104	XP_040603486.1, XP_040589366.1, XP_040589367.1, XP_040589479.1	XP_036021572.1, NP_001411600.1, NP_083785.3, XP_011247895.1, NP_001034735.2, NP_919317.2, XP_011247687.1
OG0000105	XP_040591166.1	XP_036011259.1
OG0000106	XP_040602671.1	NP_075017.2
OG0000106	XP_005064427.1	NP_058034.1
OG0000106	XP_005080701.2	NP_001371255.1
OG0000106	XP_040587404.1	XP_017176539.1
OG0000107	XP_005065130.1	NP_667076.1
OG0000107	XP_005065131.1	NP_001011785.1, NP_001011534.1
OG0000107	XP_040600824.1, XP_005065129.1	NP_666646.1, NP_666645.1, XP_006499612.1, NP_666644.1
OG0000108	XP_040608920.1, XP_040608919.1, XP_040608921.1	NP_001408428.1, NP_001408427.1, NP_001153191.1, NP_035021.1, NP_001408425.1, NP_001408424.1, NP_001408426.1, NP_001408423.1, NP_001153189.1, NP_001153190.1, NP_001408431.1, NP_001408429.1, NP_001408430.1
OG0000109	XP_005078947.2	NP_062348.1, XP_006537567.1
OG0000109	XP_005078834.2	NP_062347.2
OG0000109	XP_040597911.1	NP_062349.1
OG0000109	XP_005078833.2	NP_062346.1
OG0000110	XP_040604934.1	NP_001300856.1, NP_031519.1, NP_001300854.1, NP_001300855.1
OG0000110	XP_040604931.1, XP_005067566.1	NP_033844.1, XP_017169720.1, NP_001278060.1, NP_001278061.1
OG0000110	XP_040604935.1, XP_040604937.1, XP_040604936.1	XP_006532975.1, NP_660119.1, NP_001191181.1
OG0000111	XP_012982372.1, XP_005088276.2, XP_040587443.1	NP_001243902.1, XP_017177923.1, NP_034219.3, NP_001001559.2, NP_031913.1, NP_958811.2
OG0000113	XP_040600343.1, XP_040600344.1, XP_040600374.1, XP_040600373.1	XP_006528649.1, NP_001346208.1, NP_001346206.1, NP_001025149.2, NP_001346207.1, NP_079631.2
OG0000113	XP_005076782.1	NP_001352047.1, NP_001352046.1, NP_808587.1
OG0000114	XP_040609380.1	NP_658906.1
OG0000114	XP_005070620.1	NP_031802.2
OG0000114	XP_005070610.2, XP_040608709.1	NP_031803.3, NP_081286.1
OG0000114	XP_040609379.1	NP_031800.1
OG0000114	XP_021082995.1	NP_001076042.1
OG0000115	XP_005067252.1	NP_001342439.1
OG0000115	XP_005070111.1	NP_001291503.1
OG0000115	XP_005067757.1	NP_001123880.1
OG0000116	XP_040607688.1	XP_036019109.1
OG0000116	XP_005077451.1	NP_001263326.1
OG0000116	XP_040614037.1	NP_064296.1
OG0000116	XP_040600279.1	NP_001075130.1, NP_001263325.1
OG0000117	XP_005085440.1, XP_012980151.1	NP_001011767.1, NP_001011752.1, NP_001011520.2, NP_997601.1, NP_666829.2, NP_666831.2, NP_667062.2
OG0000118	XP_040592964.1	NP_034582.1, XP_011239527.1
OG0000119	XP_005066138.1	NP_001159904.1
OG0000119	XP_012965891.1	NP_598595.1
OG0000120	XP_040607247.1	NP_032912.2
OG0000121	XP_040598139.1, XP_005075252.1, XP_040598140.1, XP_021085845.1, XP_012972648.1, XP_012972650.1, XP_012972652.1, XP_012972649.1	NP_001351185.1, NP_766341.4, XP_006509689.1, NP_001239552.1
OG0000122	XP_012977225.2	NP_001277560.1
OG0000122	XP_040604850.1, XP_040595192.1, XP_040586848.1, XP_040586853.1	NP_001276655.1
OG0000123	XP_005067472.1	NP_666459.1
OG0000123	XP_005067471.1	NP_666458.1
OG0000123	XP_040603940.1, XP_040603936.1	XP_030101874.1, NP_667132.1
OG0000123	XP_005067478.1, XP_012966918.1	NP_667134.2, NP_001166157.1
OG0000123	XP_040603943.1, XP_005067474.1, XP_012967023.1	NP_001153247.1, NP_667218.1, NP_667219.1
OG0000124	XP_040592747.1	NP_033319.1
OG0000125	XP_005087419.3	NP_001152846.2
OG0000125	XP_040603962.1	NP_082259.2
OG0000125	XP_040603963.1	NP_038598.1
OG0000125	XP_040605621.1	NP_034789.2
OG0000125	XP_021079408.2	NP_081839.1
OG0000127	XP_012978066.1	NP_001366512.1, NP_083219.2, XP_011238551.1, NP_001366516.1, NP_001366514.1, NP_001366511.1, NP_001366515.1, NP_001366513.1
OG0000128	XP_021080724.1	NP_598830.2
OG0000128	XP_012966127.1	XP_006516679.1, NP_001164109.1, NP_033224.3
OG0000128	XP_012966093.1	XP_006516709.1
OG0000128	XP_012966126.1	NP_795990.2, XP_006516756.1
OG0000129	XP_040596085.1, XP_040595678.1, XP_040595676.1	NP_032207.3, NP_001230021.1, NP_032208.2, XP_006510877.1, NP_001116132.1
OG0000129	XP_040585215.1, XP_040585216.1	NP_001407122.1, NP_001407123.1, NP_001275546.1, NP_001407124.1, NP_001407119.1, NP_001407120.1, NP_034486.2, NP_001407121.1, NP_001070821.1
OG0000130	XP_012981582.1	NP_038646.2
OG0000130	XP_005087320.2	NP_038645.2
OG0000130	XP_005074159.2	NP_667333.2
OG0000130	XP_012981599.1, XP_040587531.1	NP_038644.2
OG0000131	XP_005075791.1	NP_666465.1
OG0000131	XP_005075797.1	XP_017167724.1, NP_083186.2, NP_001347676.1
OG0000131	XP_005075792.1	NP_667243.2
OG0000131	XP_005075796.2	NP_001011862.1
OG0000131	XP_005075793.1	NP_666664.1
OG0000131	XP_005075795.1	NP_666807.1
OG0000131	XP_005075835.1	NP_666813.2
OG0000131	XP_005075794.1	NP_666809.1, NP_001011749.1, NP_666663.2
OG0000132	XP_040584133.1, XP_012965653.1, XP_005065914.1, XP_040584136.1, XP_040584135.1, XP_012965654.1, XP_040584134.1	NP_001345712.1, NP_001345711.1, XP_006512619.1, NP_034567.2
OG0000133	XP_012974105.1, XP_040589323.1, XP_040589322.1, XP_040589324.1	NP_001116240.1, NP_848816.3, XP_006534956.1
OG0000134	XP_040594363.1	NP_001359349.1
OG0000135	XP_040597461.1	NP_001231621.1, NP_776293.1, NP_001231622.1, XP_030109815.1
OG0000136	XP_040597418.1, XP_040597423.1, XP_040597422.1, XP_040597412.1, XP_040597417.1, XP_040597415.1, XP_040597425.1, XP_040597421.1, XP_040597420.1, XP_040597419.1, XP_040597424.1, XP_040597416.1, XP_040597414.1, XP_040597413.1	XP_006537959.1, NP_001342645.1, NP_775602.1
OG0000137	XP_005083118.2	NP_666385.1
OG0000137	XP_012978225.3, XP_005083117.2	NP_666865.1, NP_666866.1, NP_666867.1
OG0000137	XP_005083116.2	NP_666408.1
OG0000138	XP_012971726.1	NP_667321.1
OG0000138	XP_040589663.1, XP_005074200.1	NP_667322.1
OG0000139	XP_012966997.1, XP_040604645.1, XP_021081513.1, XP_021081512.1, XP_012966996.1, XP_012966991.1, XP_012966995.1, XP_012966994.1, XP_012966990.1	NP_001243445.1, NP_001243447.1, NP_848876.2, NP_001243448.1, NP_001243449.1, XP_006533583.1, NP_001243446.1
OG0000140	XP_040589438.1	NP_001347243.1, NP_840063.1, XP_006518038.1
OG0000141	XP_040603916.1, XP_005071934.2	NP_666680.2, NP_997110.1, NP_997136.1, NP_997456.1, NP_001011790.1
OG0000141	XP_040603914.1, XP_040596859.1, XP_040603913.1, XP_040603915.1	NP_997457.1
OG0000141	XP_040603912.1	NP_001011805.1, NP_001011741.1
OG0000141	XP_005071936.2, XP_005071941.1	NP_666681.1, NP_996558.1, NP_666682.1, XP_006533423.1
OG0000141	XP_005071937.2	NP_666678.1
OG0000141	XP_005071938.1	NP_666684.1, NP_667277.1
OG0000141	XP_005071940.1	NP_666679.1
OG0000141	XP_005071939.1	NP_667276.1
OG0000142	XP_005078668.1, XP_021087797.1, XP_012974904.1	NP_082497.2, XP_006530603.1, NP_001350385.1
OG0000143	XP_012981119.1	NP_001076430.1, NP_038698.1, NP_001336622.1, NP_001336624.1, NP_001336623.1
OG0000145	XP_040601513.1, XP_040601471.1, XP_040601448.1, XP_040601475.1, XP_040601461.1, XP_040601506.1, XP_040601487.1, XP_040601429.1, XP_040601454.1, XP_040601443.1, XP_040601434.1, XP_040601477.1, XP_040601494.1, XP_040601500.1	NP_001349352.1, NP_001161998.1, XP_006526881.1, NP_001161997.1, NP_659041.3
OG0000146	XP_012965929.1, XP_021080520.1, XP_005066248.1	XP_006538334.1, NP_082502.2, NP_001343492.1, NP_945195.1, XP_017175942.1, NP_001343491.1
OG0000147	XP_040592908.1, NP_001268492.1	NP_033069.1, NP_033068.1
OG0000147	NP_001268484.1, XP_040592907.1	NP_038921.2
OG0000147	XP_021087628.1	NP_035166.1
OG0000147	NP_001268508.1	NP_035389.1, NP_035390.1
OG0000148	XP_040591721.1	NP_666532.2
OG0000148	XP_040597273.1, XP_040597140.1	NP_666879.2, NP_997016.2, NP_666641.2, NP_001170979.1, NP_666878.2, XP_017171513.1
OG0000148	XP_005087543.2	NP_001011738.1
OG0000149	XP_040590635.1	NP_001407721.1
OG0000149	XP_040594233.1	NP_848492.1
OG0000149	XP_005076578.1	NP_659149.1
OG0000149	XP_040594544.1	NP_038762.1
OG0000150	XP_005076240.1	NP_001258974.1
OG0000150	XP_040592500.1, XP_040592499.1, XP_040592504.1	NP_766347.1, NP_001157228.1
OG0000150	XP_040592552.1, XP_040592498.1, NP_001297488.1, XP_040596812.1, XP_040596798.1	NP_598721.1
OG0000150	XP_040592497.1, XP_005076235.1, XP_012981989.3, XP_040592495.1	XP_006530948.1, NP_937814.1, NP_663578.1, NP_932116.2
OG0000151	XP_005077129.1	NP_001159500.1, XP_006533299.1
OG0000151	XP_005077002.1	NP_899024.3, XP_006533637.1
OG0000151	XP_040605238.1	NP_766384.2, XP_006533298.1, NP_853523.2
OG0000152	XP_005080372.2	NP_035605.1, NP_035600.1, NP_035601.1
OG0000153	XP_040610221.1	NP_666767.2, NP_001011849.1
OG0000153	XP_005079733.2	NP_667139.1
OG0000153	XP_040610211.1, XP_040610584.1	NP_666436.1, NP_997030.1
OG0000157	XP_005073762.1	NP_034236.2
OG0000158	XP_040608279.1	NP_001177187.1
OG0000158	XP_040612148.1	NP_081291.1
OG0000159	XP_005076801.1	NP_667205.2, NP_997433.2
OG0000159	XP_005076802.1	NP_667206.1
OG0000159	XP_005076805.1, XP_012973642.1	NP_667202.1
OG0000159	XP_005076803.1, XP_005076804.2	NP_667203.2, NP_001011736.1
OG0000159	XP_040606230.1, XP_005076807.3, XP_005076806.2	NP_997434.2
OG0000159	XP_040606233.1, XP_040606232.1	NP_001005524.2, NP_666697.2
OG0000160	XP_012969172.1	XP_036018061.1
OG0000160	XP_021091282.1	XP_006522569.1, NP_080870.1
OG0000161	XP_040593271.1	NP_001032931.1, XP_017177330.1, NP_001240839.2, NP_001398767.1, NP_001188318.1
OG0000161	XP_021088617.2, XP_040607160.1, XP_005080069.2, XP_040593260.1	NP_075649.3, XP_006506533.1
OG0000161	XP_040593267.1, XP_040593265.1, XP_040593266.1, XP_040593262.1, XP_040593264.1, XP_040593263.1	NP_001348989.1, XP_006506599.1, NP_075944.1
OG0000161	XP_040593268.1	NP_075982.2, NP_444326.2, NP_083607.3
OG0000162	XP_040599624.1, XP_040599671.1	NP_001103793.1, NP_057868.2, NP_001239506.1, XP_036021782.1, NP_032489.1, XP_017176906.1, NP_032490.1, NP_001276534.1, NP_034778.2, NP_001276533.1, NP_001095090.1, XP_011239535.1, NP_034781.2, NP_032485.2, XP_036021779.1, NP_001368891.1, XP_036008319.1
OG0000162	XP_021079285.1, XP_012970942.1, XP_040599672.1	XP_017176905.1
OG0000163	XP_040590656.1	XP_036010474.1, NP_033938.3
OG0000163	XP_040590680.1	NP_033937.2
OG0000164	XP_040597344.1	XP_036011335.1
OG0000165	XP_012979986.1	XP_011245218.1, NP_001347376.1, NP_848837.3
OG0000166	XP_040608882.1, XP_012973882.1, XP_012973883.1, XP_005077235.1, XP_012973884.1, XP_012973881.1	XP_006529814.1, NP_001342001.1, NP_001342002.1, NP_598586.1, NP_001342000.1, NP_001342003.1
OG0000167	XP_040611438.1, XP_040611432.1, XP_005064540.1, XP_021085005.1, XP_040611444.1	NP_775584.1, NP_001157175.1, XP_006507744.1
OG0000168	XP_040599309.1	NP_001041523.1, NP_001349847.1, XP_017170209.1, NP_001041522.1, NP_075861.1
OG0000170	XP_021086104.1	XP_006507275.1, NP_473425.2
OG0000170	XP_040612001.1	NP_001029126.1, NP_001276373.1
OG0000170	XP_021086107.1	NP_001292545.1, XP_030097891.1, NP_031613.2
OG0000171	XP_040599906.1	XP_036018065.1, XP_036018064.1, XP_036018062.1, XP_036018068.1, XP_036018067.1, XP_036018063.1, XP_036018069.1, XP_036018066.1
OG0000171	XP_040611039.1	NP_001032243.1
OG0000171	XP_005065871.1	NP_035425.2, NP_001394371.1, XP_036018677.1
OG0000171	XP_040608139.1	NP_001394373.1
OG0000172	XP_021078569.1	NP_001171266.1
OG0000172	XP_040614120.1, XP_040614119.1	NP_001155294.1
OG0000172	XP_005074616.1	NP_001278136.1, NP_001278137.1, XP_030107754.1, NP_001278135.1, NP_001278138.1, NP_001278134.1, NP_080722.1
OG0000173	XP_040584149.1, XP_040584151.1, XP_040584150.1, XP_040584143.1, XP_040584142.1, XP_040584145.1, XP_040584146.1, XP_040584148.1, XP_040584144.1, XP_040584152.1, XP_040584147.1, XP_040584141.1, XP_012971228.1	NP_001346369.1
OG0000174	XP_040607444.1, XP_005080318.2, XP_005080319.2, XP_040607443.1	NP_149410.1, NP_001034683.1, NP_001018089.1, NP_001257355.1, NP_001241654.1, NP_079777.1
OG0000175	XP_040601846.1, XP_040601848.1, XP_040601849.1, XP_040601847.1, XP_012977898.1, XP_005064938.1	NP_001276671.1, NP_848840.3, NP_001349977.1, NP_001276672.1, XP_036017803.1, NP_001349978.1, NP_001349976.1, NP_001276673.1
OG0000176	XP_012971132.1	NP_083826.1
OG0000176	XP_040602874.1	NP_001013784.2, NP_001161379.1
OG0000176	XP_005063858.1	NP_666047.1
OG0000177	XP_012972115.1, XP_005064346.1, XP_040608718.1	NP_084211.2, XP_006508395.1, NP_001347697.1
OG0000178	XP_040606959.1	NP_001139424.1
OG0000179	XP_005086645.1	NP_038837.1
OG0000179	XP_040590287.1, XP_040590419.1, XP_040590495.1, XP_040590494.1, NP_001268260.1, XP_005081891.1, XP_012977280.2, XP_040590511.1	NP_034129.1, XP_006539571.1, XP_011248733.1, NP_034130.1, NP_031839.2, XP_036008976.1, NP_001074617.1, NP_031840.1
OG0000180	XP_040587400.1, XP_040587401.1	XP_006508948.1, NP_081619.3, NP_081232.2, XP_006508930.1
OG0000180	XP_005085336.1	NP_573501.1
OG0000180	XP_040587472.1	XP_017168078.1, NP_570973.1
OG0000180	XP_012980083.1	XP_011240341.1, NP_570974.1, NP_081248.4, XP_006508933.1, NP_001032889.3, NP_001274140.1
OG0000180	XP_012980084.1	NP_570975.1
OG0000181	XP_005069405.1	NP_667086.2, XP_006510429.1
OG0000181	XP_005069403.2	NP_667017.2, NP_667079.1
OG0000181	XP_005069406.2, XP_005069407.2	NP_667081.2
OG0000181	XP_012968331.1	NP_667082.2, NP_997436.2
OG0000181	XP_005069301.1, XP_040586179.1	NP_666448.2
OG0000181	XP_005069402.1, XP_012968336.1, XP_040586136.1	NP_666689.2
OG0000182	XP_040594868.1, XP_040594863.1, XP_040594876.1	XP_006537898.1, NP_001009949.3
OG0000183	XP_005064973.1	NP_001342345.1
OG0000184	XP_040596285.1	XP_036010907.1, NP_001346889.1, NP_780746.2, NP_001346888.1
OG0000185	XP_040600352.1, XP_040600353.1, XP_040600346.1, XP_040600350.1, XP_040600347.1, XP_040600351.1, XP_040600348.1, XP_040600349.1	NP_080357.4, NP_001005385.1, NP_001004359.1
OG0000186	XP_040589776.1, XP_040589775.1, XP_040589774.1	NP_808417.2, NP_808416.1, XP_006528601.1
OG0000187	XP_040608707.1	NP_667248.1
OG0000187	XP_005082247.2, XP_005082246.2	NP_666701.1, NP_996779.1
OG0000187	XP_005082312.2	NP_666702.1, NP_666389.1
OG0000188	XP_040613281.1, XP_040613295.1, XP_040613284.1, XP_040613328.1	NP_032246.2, NP_001188320.1
OG0000188	XP_005087317.1, NP_001268632.1	NP_032245.1
OG0000188	XP_040589516.1	NP_032247.1
OG0000189	XP_040589293.1	NP_083936.1
OG0000189	XP_005084581.1, XP_021091239.2, XP_005084582.1	NP_035382.1, XP_036017757.1, NP_001160095.1, NP_001412882.1, NP_001412883.1
OG0000189	XP_005077794.1, XP_012974315.1, XP_005077795.1	NP_001345904.1, NP_033059.2, NP_001345903.1, NP_001239018.1
OG0000190	XP_040610117.1, XP_040610123.1, XP_040610120.1, XP_012966734.1, XP_040610121.1, XP_040610122.1, XP_040610119.1, XP_040610118.1, XP_012966733.1, XP_040610124.1	NP_898964.2, XP_036015183.1, NP_001345621.1, NP_001403338.1
OG0000191	XP_005073322.1, XP_040584182.1, XP_040584181.1, XP_040584180.1	XP_006512824.1, NP_001074677.1, NP_001240285.1, NP_001240284.1
OG0000192	XP_005087196.2, XP_040599652.1	NP_705726.3, NP_444395.2
OG0000192	XP_040593330.1, XP_040593332.1, XP_040593334.1, XP_040594296.1, XP_012981476.1	NP_444339.1, XP_006506868.1, NP_001276637.1, NP_001276635.1, NP_081838.1, NP_001264131.1, XP_006506425.1
OG0000193	XP_005072532.1	NP_937804.1, NP_001091692.1, XP_006528671.1
OG0000194	XP_040600637.1, XP_040600636.1, XP_005086336.2, XP_012980854.1	NP_081063.1
OG0000196	XP_005065121.1	NP_666779.1
OG0000196	XP_012976136.1	NP_666780.2
OG0000196	XP_012976151.1	NP_666973.2
OG0000196	XP_005065119.1	NP_001011758.2
OG0000197	XP_040600296.1, XP_040600293.1, XP_040600295.1, XP_040600292.1, XP_040600294.1, XP_021084316.1, XP_040600291.1, XP_040584410.1	NP_001035966.1
