Orthogroup	Myotis_lucifugus	Sus_scrofa
OG0000122	XP_023605732.1	XP_020946773.1, NP_001193288.1
OG0000123	XP_006105194.1, XP_014302819.2, XP_006105188.1, XP_006105189.1	XP_020923328.1, XP_020923329.1, XP_020923330.1
OG0000124	XP_023612765.1	XP_020936605.1, XP_020935838.1
OG0000125	XP_006095004.1	XP_003131481.2
OG0000125	XP_006095005.1, XP_006095008.1, XP_006095006.1	NP_001231824.1, XP_003131478.3, XP_005653958.1, XP_003358093.2
OG0000126	XP_023601914.1	XP_020919596.1
OG0000127	XP_023616213.1, XP_014317970.1, XP_014317972.1, XP_014317969.1, XP_014317968.1, XP_014317973.1, XP_023616215.1, XP_023616214.1, XP_023616212.1, XP_023616216.1, XP_006096648.1	XP_020957348.1, XP_013834428.1, XP_013834434.1, XP_020957350.1, XP_020957351.1, XP_013834430.1, XP_013834426.1, XP_013834425.1
OG0000128	XP_023602430.1	XP_020953970.1, NP_999509.1
OG0000128	XP_023602433.1	XP_020954079.1, XP_020954067.1
OG0000130	XP_006094606.1	XP_003360678.2
OG0000130	XP_023614529.1	XP_013854501.1
OG0000130	XP_006094605.1, XP_006094688.1	XP_003129579.1, XP_020918036.1
OG0000130	XP_006094607.1	XP_020918025.1
OG0000131	XP_006089739.1, XP_006108842.1	XP_020917979.1, XP_020958303.1, XP_020917980.1
OG0000132	XP_006084467.1	XP_020928093.1, XP_020928059.1, XP_020928078.1, XP_005659224.1, XP_020928086.1, XP_020928038.1, XP_020928064.1, XP_020928048.1, XP_020928069.1, XP_020928080.1, XP_020928100.1, XP_020928034.1, XP_020928044.1, XP_020928051.1
OG0000133	XP_023613398.1, XP_023613397.1, XP_023613396.1, XP_023613395.1, XP_023613394.1, XP_023613399.1, XP_014315061.1	XP_020945959.1, XP_020945962.1, XP_020945960.1, XP_020945955.1, XP_005663754.1, XP_020945956.1, XP_020945958.1, XP_020945953.1, XP_005663756.1, XP_005663755.1, XP_020945961.1, XP_020945954.1, XP_013852855.1
OG0000134	XP_006084217.2	XP_020948074.1
OG0000135	XP_023607667.1	XP_020945063.1, XP_020945043.1, XP_020945062.1, XP_020945038.1, XP_020945052.1, XP_020945053.1, XP_020945049.1, XP_020945064.1, XP_020945059.1, XP_020945050.1, XP_020945042.1, XP_020945048.1, XP_020945057.1, XP_020945056.1, XP_020945066.1, XP_020945037.1, XP_020945060.1, XP_020945040.1, XP_020945058.1, XP_020945039.1, XP_020945067.1, XP_020945051.1, XP_020945045.1, XP_020945061.1, XP_020945041.1, XP_020945055.1, XP_020945065.1, XP_020945047.1, XP_020945044.1, XP_020945054.1
OG0000136	XP_023606748.1	XP_001925841.1, XP_020945008.1, XP_013843524.1, XP_005655418.1
OG0000137	XP_006094801.1	XP_020919261.1, XP_020958363.1, XP_020919260.1, XP_013833321.1
OG0000138	XP_006094594.1	XP_003129604.2
OG0000138	XP_006094593.1	XP_020918056.1
OG0000138	XP_006094595.1	XP_020918054.1, XP_003482591.1
OG0000140	XP_023620778.1	XP_003132324.1
OG0000142	XP_006106709.1, XP_006106710.1, XP_023603199.1, XP_006106708.1	XP_020949561.1, XP_020949564.1, XP_020949562.1
OG0000143	XP_023603862.1	NP_001230628.1, XP_020937831.1
OG0000145	XP_006096700.1	NP_001090907.1, XP_013838963.2
OG0000146	XP_006105955.1, XP_023602559.1	XP_013852064.1
OG0000147	XP_023617290.1, XP_023603880.1, XP_023603879.1	NP_001272901.1, XP_020941264.1, NP_001138319.1, XP_005662486.1, XP_013851450.1
OG0000148	XP_014310265.1, XP_023608613.1	XP_020954984.1, XP_013853130.2, XP_005666347.3, XP_001924820.2, XP_001928096.3
OG0000149	XP_023600635.1	XP_020948935.1, NP_001165224.1
OG0000149	XP_023616468.1, XP_014306422.2	NP_001165012.1
OG0000149	XP_023617009.1	NP_999414.1, XP_020944376.1
OG0000151	XP_006101983.2	XP_020923069.1
OG0000151	XP_023599174.1	XP_020923070.1
OG0000153	XP_006101380.1, XP_006101379.1	XP_020936947.1, XP_020937336.1, XP_020946883.1, XP_020947428.1
OG0000156	XP_023620743.1, XP_014322360.1, XP_006101540.1, XP_023620742.1, XP_006101539.1	XP_020952928.1
OG0000157	XP_006089394.1	NP_001090887.1, XP_005654459.1
OG0000158	XP_014315308.1	XP_003480386.1
OG0000158	XP_006095193.1, XP_006102438.1, XP_006087316.1	XP_003125783.1
OG0000158	XP_014323398.1, XP_006094724.1	XP_013848343.2
OG0000160	XP_006083152.1, XP_014314477.1	XP_003122846.1
OG0000160	XP_006096272.1	XP_005673920.1
OG0000160	XP_006102266.1	XP_005662165.1
OG0000161	XP_006096519.1, XP_006096831.1, XP_023616394.1, XP_014318152.1	XP_003125054.1
OG0000163	XP_023620683.1	NP_999327.1
OG0000165	XP_014309436.1, XP_023607965.1	XP_020919856.1
OG0000166	XP_023605334.1, XP_023605345.1, XP_023605352.1, XP_014321285.2, XP_023605338.1	XP_013850459.1, XP_013850466.1, XP_013850460.1, XP_013850457.1, XP_020940257.1, XP_020940256.1, XP_013850467.1, XP_013850461.1, XP_013850465.1, XP_020940254.1, XP_013850463.1, XP_013850456.1, XP_020940253.1
OG0000167	XP_006103113.1, XP_023600145.1	XP_020942175.1, XP_005662147.1, XP_020942174.1
OG0000168	XP_006109407.1	XP_003358038.1
OG0000168	XP_014306650.1	XP_020922347.1
OG0000170	XP_014312153.1	NP_001095943.1
OG0000171	XP_006100015.1	NP_999528.1
OG0000172	XP_023606738.1	XP_001927312.2
OG0000172	XP_023613986.1	XP_020942296.1
OG0000173	XP_006084433.1, XP_014307292.1, XP_023605848.1, XP_023605849.1	XP_005659450.1, XP_003353338.1, XP_005659448.1, XP_020947067.1, XP_003353339.1
OG0000174	XP_006095354.1, XP_006095356.1, XP_023615091.1, XP_006095355.1, XP_023615090.1, XP_006095357.1	XP_013852573.1, XP_013852574.1, XP_020946456.1, XP_013852570.1
OG0000175	XP_023619605.1	XP_020940934.1, XP_020940923.1, XP_020940924.1, XP_020940925.1, XP_020940922.1, XP_020940931.1, XP_020940932.1, XP_020940929.1, XP_020940926.1, XP_020940921.1, XP_020940930.1, XP_020940928.1, XP_020940920.1, XP_020940933.1, XP_020940927.1
OG0000176	XP_023612325.1	XP_020938662.1
OG0000176	XP_023612290.1, XP_006091903.1, XP_014313981.1, XP_023612322.1, XP_023612323.1, XP_023612324.1, XP_006091904.1	XP_013849756.2
OG0000177	XP_023605077.1	XP_013839286.1, XP_020929269.1, XP_020929275.1, XP_020929271.1, XP_005671597.1, XP_005671601.1, XP_005671598.1, XP_013839290.1, XP_020929274.1, XP_005671594.1, XP_020929270.1, XP_005671593.1, XP_005671600.1, XP_005671599.1, XP_005671595.1, XP_020929272.1, XP_005671592.1, XP_013839291.1
OG0000178	XP_023606331.1, XP_014307712.1, XP_014307710.1	XP_020926905.1, XP_020926908.1, XP_020926910.1, XP_020926907.1, XP_020926906.1, XP_020926909.1
OG0000179	XP_006102694.1	XP_020950070.1
OG0000179	XP_014323474.1	NP_999578.1, XP_020950071.1
OG0000180	XP_014322759.1	NP_001123444.1
OG0000182	XP_023616097.1, XP_006096564.1, XP_023616096.1, XP_006096563.1, XP_014304507.1, XP_023607362.1	NP_001245337.1, XP_020956363.1
OG0000183	XP_006092049.1	XP_003122874.3
OG0000184	XP_023605358.1	NP_001182302.1, XP_005669952.1
OG0000188	XP_006094601.1, XP_006094602.1	XP_020918037.1, NP_001138313.1
OG0000188	XP_023614550.1, XP_006094603.1	NP_999612.1
OG0000189	XP_006082100.1	NP_001231025.1, XP_013841909.1
OG0000191	XP_006084436.1, XP_023605915.1, XP_023605911.1, XP_014307298.1, XP_023605912.1, XP_023605913.1, XP_014307296.1, XP_023605914.1	XP_020929068.1, XP_020929064.1, XP_020929059.1, XP_020929065.1, XP_020929053.1, XP_020929050.1
OG0000192	XP_014307155.1	NP_001243293.1
OG0000193	XP_023606229.1	XP_003135308.1, XP_005657942.1, XP_020935598.1, XP_020935595.1, XP_005657940.1, XP_020935597.1, XP_005657941.1, XP_005657947.1, XP_020935596.1, XP_005657945.1, XP_013846426.1, XP_020935599.1
OG0000195	XP_014303636.1	NP_001172084.1
OG0000196	XP_006092113.1	XP_020940703.1
OG0000197	XP_023606210.1	XP_013841760.1, XP_005673830.1, XP_005673829.1, XP_005673828.1, XP_013841757.1
OG0000197	XP_006085012.1	XP_005667658.1
OG0000198	XP_023604023.1, XP_006107573.2	XP_020952953.1
OG0000199	XP_006081640.1	XP_020954615.1, XP_020954613.1, XP_003128519.1, XP_020954612.1, XP_020955707.1, XP_003356709.1, XP_020955706.1, XP_020954614.1, XP_013852515.2
OG0000200	XP_006093986.1, XP_023614014.1, XP_023614007.1, XP_023614008.1	XP_020944162.1, NP_001121945.1
OG0000201	XP_023600980.1, XP_014317184.1, XP_014306768.2, XP_023604974.1, XP_023604079.1, XP_023599176.1	XP_020937961.1, XP_020922488.1, XP_020922489.1, XP_020937960.1, XP_020922815.1, XP_020922818.1
OG0000202	XP_014311692.1	XP_003129043.2, XP_020956184.1, XP_020956457.1, XP_020956187.1
OG0000203	XP_023608201.1	XP_020930495.1
OG0000204	XP_023614516.1	XP_013854732.1
OG0000205	XP_023604415.1, XP_023604423.1, XP_014304630.1, XP_014304620.1, XP_006083603.1, XP_023604417.1, XP_014304613.1, XP_006083601.1, XP_014304616.1	XP_003131019.2
OG0000206	XP_023608679.1	XP_020927112.1, XP_013836879.1, XP_005669368.1, XP_005669367.1, XP_005669369.1, XP_003132124.1, XP_020927111.1
OG0000207	XP_006082497.1, XP_023616343.1, XP_023616339.1, XP_014317501.1	XP_020930244.1, NP_001177173.1
OG0000208	XP_006082277.1	XP_020936098.1, XP_005673892.1, XP_020936099.1, XP_020936100.1
OG0000209	XP_014304126.1, XP_006108464.1, XP_006109090.3	XP_005664701.1, NP_001032227.1
OG0000210	XP_006093876.1, XP_023613944.1, XP_006093877.1, XP_006109512.1, XP_006093878.1	XP_005661152.2, XP_013849956.1, NP_001038017.1
OG0000211	XP_023609990.1	NP_001038037.3
OG0000211	XP_023610226.1	NP_001231401.1
OG0000213	XP_014304133.1	XP_020951645.1, XP_020951644.1
OG0000214	XP_023619763.1	XP_020939168.1
OG0000214	XP_023608571.1	XP_020952252.1
OG0000214	XP_006081311.1	XP_020940166.1
OG0000215	XP_014305463.1	XP_020922089.1
OG0000216	XP_006101920.1	XP_005662979.1, NP_001231394.1
OG0000216	XP_006101919.1	NP_001231395.1
OG0000217	XP_006082351.1, XP_023614600.1, XP_014315334.1	XP_003360450.1, XP_005657955.1, XP_003135315.1
OG0000219	XP_023609613.1, XP_006100117.1, XP_006088847.1, XP_006103342.1, XP_006084673.1, XP_014318289.1	NP_001123442.1
OG0000220	XP_006091888.1, XP_014313954.1	XP_003122737.2
OG0000222	XP_006096788.1	NP_001231429.1, XP_020949042.1
OG0000223	XP_006106940.1, XP_023604562.1	XP_020938564.1, XP_020938566.1
OG0000224	XP_014318297.1, XP_023616483.1, XP_006096986.1, XP_023616485.1, XP_023616484.1, XP_006096983.1, XP_014318296.1, XP_014318294.1, XP_006096984.1, XP_006096982.1, XP_014318298.1, XP_014318299.1	XP_013844997.1, XP_003357427.1, XP_020918868.1, XP_020918866.1, XP_013845001.1, XP_005656722.1, XP_020918864.1, XP_005656710.1, XP_013844999.1, XP_013844998.1, XP_005656709.1, XP_020918867.1, XP_020918865.1, XP_013844996.1, XP_005656712.1
OG0000225	XP_006088681.1, XP_006088680.1, XP_014301983.1, XP_023601213.1, XP_014301979.1	XP_020937581.1, XP_020937582.1, XP_020937486.1, XP_020937113.1, XP_020937583.1
OG0000226	XP_006084733.1, XP_014307626.1, XP_006084734.1, XP_014307627.1	XP_013846416.1, XP_005657911.1, XP_003135298.1, XP_020935791.1, XP_020935489.1, XP_005657912.1, XP_003135296.1, XP_020935790.1
OG0000227	XP_006091479.1, XP_023612020.1, XP_006091480.1	NP_999536.1, XP_005673006.1
OG0000228	XP_006082737.1, XP_023618420.1, XP_023618427.1	XP_013840056.1, NP_001265679.1
OG0000230	XP_023614298.1	NP_001116597.1
OG0000232	XP_023607072.1	XP_020931403.1
OG0000232	XP_023619478.1	XP_020936292.1
OG0000234	XP_023604078.1, XP_023602097.1, XP_006105331.1	XP_020917990.1, XP_020917988.1, XP_020917987.1, XP_020917986.1, XP_020917989.1, XP_020917985.1, XP_020917982.1, XP_020917984.1, XP_020917983.1, XP_003482569.4
OG0000235	XP_006109711.1	XP_020940339.1
OG0000236	XP_006087167.1	XP_020949090.1
OG0000237	XP_006107980.1, XP_014305431.1, XP_014305433.1	XP_005662419.1
OG0000238	XP_006093749.1	XP_020937338.1, XP_013853069.1
OG0000238	XP_006093762.1	XP_020946891.1
OG0000241	XP_014313960.1	XP_020937092.1, XP_020938712.1, XP_020938044.1, XP_020938033.1, XP_020938711.1, XP_003124218.1
OG0000244	XP_023620417.1	XP_020939836.1
OG0000244	XP_023600059.1	NP_001072150.1, XP_020927869.1
OG0000246	XP_023607966.1	XP_020919855.1
OG0000247	XP_006088559.1	XP_020956774.1
OG0000248	XP_006096013.1, XP_006096014.1	XP_020927103.1, XP_020927108.1, XP_020927104.1, XP_020927107.1, XP_020927102.1, XP_020927106.1
OG0000249	XP_006094796.1, XP_006094795.1	NP_001193367.1
OG0000249	XP_006094794.1	NP_001156363.1, XP_020934119.1
OG0000250	XP_006085373.1, XP_014312864.1	XP_020936679.1
OG0000251	XP_014311454.1, XP_023609669.1	XP_020925451.1, XP_020925449.1, XP_020925452.1, XP_020925450.1, XP_013845581.2, XP_020925453.1
OG0000252	XP_014323427.1	XP_020930644.1, XP_013846045.2, XP_020930643.1, XP_020930642.1
OG0000254	XP_014302875.1, XP_006105262.1	NP_001302695.1, XP_020949216.1, NP_999411.2
OG0000255	XP_023619953.1	NP_001231043.1
OG0000257	XP_006089760.1, XP_006107835.1	XP_013834554.2, XP_003482562.1
OG0000258	XP_023620470.1	XP_020928491.1
OG0000259	XP_006091986.1	XP_001926303.3
OG0000260	XP_006091992.1	XP_020937348.1
OG0000262	XP_006094674.1	XP_003129558.4, XP_003129560.2
OG0000262	XP_006094679.1	XP_003129569.2, XP_020918034.1
OG0000262	XP_006094687.1	XP_005653697.1
OG0000263	XP_023609691.1	XP_020919404.1, XP_020919407.1, XP_020919406.1, XP_020919408.1, XP_020919405.1
OG0000264	XP_014306126.2	XP_020955331.1, XP_013833854.1, XP_020955329.1, XP_020955330.1, XP_001928857.4, XP_001928879.1, XP_013833856.2, NP_998952.1
OG0000265	XP_014321480.1	XP_020954418.1
OG0000266	XP_006096378.2	XP_003132536.2, XP_020925281.1, XP_020925280.1, XP_020925279.1
OG0000269	XP_006084785.1, XP_006087857.1, XP_014310448.1, XP_006087856.1, XP_006087852.1, XP_014310451.2, XP_014310455.2, XP_014306662.1, XP_023608757.1, XP_006087854.1, XP_006087853.3, XP_023608741.1, XP_014310430.1, XP_023608742.1, XP_006087805.1	XP_020935283.1, XP_020935284.1, XP_020935650.1, XP_020935942.1, XP_020935880.1, XP_020935536.1, XP_020935539.1, XP_020935943.1
OG0000270	XP_023608747.1, XP_023608746.1	XP_013841932.1, XP_020935398.1, XP_013841931.1, XP_020935399.1
OG0000272	XP_006102116.1	NP_001243703.1
OG0000272	XP_006102115.1	NP_999379.1
OG0000272	XP_006102118.1	NP_001157987.1
OG0000273	XP_023617704.1, XP_006081115.1, XP_006081114.1	XP_020941822.1, XP_020941821.1, XP_020941206.1, NP_001182438.1, NP_001128296.1, NP_999588.1
OG0000274	XP_006101970.1	NP_001009579.1
OG0000274	XP_006101969.1, XP_014301789.1	NP_998944.1
OG0000275	XP_023613305.1, XP_006082927.1, XP_023619985.1	NP_001191212.1
OG0000278	XP_006086568.1, XP_006086567.1	XP_020940531.1
OG0000280	XP_006100233.2	XP_005661684.1, XP_005661683.1, XP_013850546.1, XP_005661681.1, XP_005661682.1
OG0000281	XP_023608455.1, XP_006087273.1	XP_020952549.1
OG0000282	XP_006095671.1	XP_003131683.1
OG0000286	XP_006094631.1	XP_020958381.1, XP_003129519.1
OG0000286	XP_006094630.1	XP_003129483.2, XP_020958316.1, XP_003129484.1, XP_020958315.1, XP_003129485.1, XP_020958314.1
OG0000287	XP_006087529.1	XP_020955720.1
OG0000287	XP_006087525.1, XP_023608605.1	XP_001928091.2, XP_003128813.2, XP_001928657.2, XP_013853110.2
OG0000288	XP_014313944.2	XP_003124154.2
OG0000289	XP_014315333.1	XP_020919609.1
OG0000290	XP_023619424.1	NP_001103891.1, XP_005666321.1
OG0000291	XP_023614847.1, XP_023604395.1, XP_023604127.1	XP_020923748.1
OG0000291	XP_023614804.1	XP_013836273.2
OG0000291	XP_014316518.1	XP_020923739.1
OG0000292	XP_023609435.1	XP_020956816.1
OG0000294	XP_006087684.1	NP_001072140.1, XP_020924293.1
OG0000294	XP_023600181.1	XP_020931693.1, XP_020931690.1, XP_020931692.1, XP_020931691.1
OG0000295	XP_014313620.1	XP_020933179.1
OG0000295	XP_006086407.1	XP_020944847.1, XP_020944848.1
OG0000296	XP_006083068.1, XP_006083069.1	XP_020930924.1, XP_020930925.1, XP_020930918.1, XP_020930917.1, XP_020930921.1, XP_020930919.1, XP_020930915.1, XP_020930916.1, XP_020930920.1, XP_020930922.1, XP_020930923.1
OG0000297	XP_023605598.1, XP_023605597.1, XP_006084403.1, XP_006084401.1, XP_006084299.1	XP_020948016.1
OG0000298	XP_023610122.1, XP_006089454.1, XP_023610124.1, XP_014311930.1, XP_023610123.1	NP_999450.1, XP_020932951.1
OG0000299	XP_006089674.1	XP_005661185.1, XP_020938981.1, XP_003353996.1, XP_020938980.1, XP_020938982.1, XP_003123052.2, XP_020938979.1
OG0000300	XP_006092139.1, XP_006092140.1, XP_006092136.1, XP_006092137.1, XP_006092138.1	XP_020937103.1, XP_020940392.1
OG0000301	XP_014316180.1, XP_014316181.1	XP_020918049.1, XP_020918047.1
OG0000303	XP_006103970.1, XP_023600907.1, XP_006109319.2	XP_005659205.2
OG0000303	XP_023600647.1	NP_001004035.1
OG0000304	XP_023617733.1	XP_020920528.1
OG0000304	XP_023609356.1	XP_020933861.1, XP_020933334.1, XP_020933908.1, XP_020933855.1, XP_020937744.1, XP_020933206.1
OG0000305	XP_006095592.1	XP_003131820.1
OG0000306	XP_023619876.1	XP_020936678.1, XP_005663685.2, XP_020945782.1, XP_003125929.2, XP_005663682.2, XP_020945783.1, NP_999360.1, XP_005663678.2, XP_020945781.1
OG0000307	XP_023606613.1	XP_020933514.1
OG0000308	XP_023609375.1, XP_006088516.1, XP_023609373.1, XP_023609374.1	XP_020956827.1, XP_020956826.1
OG0000308	XP_006082891.1	XP_003135249.1
OG0000309	XP_023619594.1, XP_006100261.1, XP_023619593.1, XP_023619591.1, XP_006100260.1, XP_023619595.1, XP_014321082.1, XP_023619592.1	XP_005661205.1, NP_001231893.1, NP_001231894.1
OG0000310	XP_023604902.1, XP_006108753.1	XP_020958041.1
OG0000311	XP_006085486.1	XP_013835311.1, XP_005673299.1
OG0000312	XP_006108184.3	NP_001231443.1, XP_005660822.2
OG0000313	XP_006095749.1	XP_020947341.1, XP_020947344.1, XP_020947342.1, XP_020947343.1
OG0000314	XP_023615823.1	XP_003132590.3
OG0000315	XP_023614229.1, XP_023612713.1	XP_003135397.2
OG0000316	XP_006087833.1	XP_003484216.2
OG0000316	XP_006087712.1	XP_003360562.2
OG0000318	XP_006097717.1, XP_006097718.1	NP_001135462.1
OG0000319	XP_014320574.1, XP_006099639.1, XP_023619006.1, XP_023619007.1, XP_014320575.1	XP_020958330.1, XP_020958325.1
OG0000320	XP_023614900.1, XP_023614899.1, XP_006095133.1	XP_020944157.1
OG0000321	XP_006107351.1, XP_023603784.1, XP_014313627.1	XP_020950428.1
OG0000321	XP_023612665.1	XP_013839187.1
OG0000322	XP_006101739.1, XP_006083439.1, XP_006108243.1	XP_003125211.1
OG0000322	XP_023614894.1, XP_006088486.1	NP_001231138.1
OG0000323	XP_023614268.1	XP_020949048.1
OG0000323	XP_006096880.1, XP_006085581.1	XP_005659297.1, XP_003121294.1
OG0000324	XP_023616790.1, XP_023616791.1	XP_020951318.1, XP_020951317.1, XP_020951319.1
OG0000325	XP_023605161.1, XP_006102795.1, XP_014323574.1	XP_020923386.1, XP_020923385.1, XP_020923384.1
OG0000326	XP_006088264.1	XP_005662058.1, NP_001230150.1
OG0000327	XP_006100875.1, XP_014321718.1, XP_023620156.1, XP_023620157.1	NP_001231241.1, XP_005653963.1
OG0000328	XP_023600221.1, XP_014301052.1, XP_006103215.1	XP_005660556.1, XP_013849367.1, XP_001928885.1, XP_005660555.1
OG0000329	XP_014319084.1	XP_013853164.1, XP_005664026.1
OG0000329	XP_023612835.1, XP_006092598.1, XP_006092599.1	XP_001928684.1
OG0000330	XP_023615111.1	XP_013848130.1, XP_013848126.1, XP_013848127.1, XP_020945573.1, XP_005659345.1, XP_013848129.1
OG0000331	XP_006087314.1	XP_005656256.1, XP_020952627.1, XP_013844381.1, XP_003128153.1
OG0000331	XP_014311192.1	XP_020936365.1
OG0000332	XP_006088772.1	XP_020919245.1, XP_020919243.1, XP_020919241.1, XP_020919244.1
OG0000333	XP_023602710.1	XP_020926308.1, XP_020926305.1, XP_020926309.1, XP_020926306.1, XP_020926307.1, XP_005669589.1
OG0000334	XP_006104614.1	XP_013842831.1, XP_013842829.1
OG0000334	XP_006104615.1	XP_013842833.1, XP_003123238.2, XP_005654841.1
OG0000335	XP_023603981.1	XP_020928444.1
OG0000336	XP_014307799.1, XP_023606408.1, XP_014307801.1, XP_014307800.1, XP_014307802.1	XP_005670075.1, NP_999492.1
OG0000337	XP_014304037.1, XP_006106650.1, XP_014304044.1, XP_014304043.1, XP_023603146.1, XP_014304036.1, XP_014304035.1, XP_006106648.1, XP_014308611.1, XP_014308612.1, XP_014308610.1, XP_023607167.1, XP_006085849.1, XP_014308615.1, XP_014304033.1, XP_014304039.1, XP_006093060.1, XP_023607166.1, XP_014308614.1, XP_006108620.2, XP_023607135.1, XP_023603151.1, XP_014308613.1, XP_014308617.1, XP_023607170.1, XP_014308616.1, XP_023607169.1, XP_014304041.1	XP_003482167.1
OG0000339	XP_023612828.1	XP_020946420.1
OG0000339	XP_006107030.1	XP_020924180.1
OG0000340	XP_023616340.1	XP_020948864.1, NP_001243708.1
OG0000341	XP_006083628.1	XP_020920945.1
OG0000342	XP_006092971.1, XP_006107287.1, XP_014319172.1	NP_001153558.1
OG0000342	XP_014309773.1	XP_020930232.1
OG0000343	XP_023614824.1	XP_020922370.1, XP_005674131.2, XP_020922372.1, XP_005674132.2, XP_020922371.1
OG0000344	XP_006105693.1	XP_020937905.1, XP_020937923.1
OG0000344	XP_006091194.1	XP_005654592.2, XP_003122194.2, XP_003353694.2
OG0000345	XP_014305768.1	XP_013844450.1
OG0000346	XP_014314516.1	XP_020945720.1, NP_001072152.1, XP_020944414.1
OG0000347	XP_006109363.3	XP_020920165.1
OG0000348	XP_023610000.1, XP_014311764.1, XP_023609999.1, XP_014311765.1, XP_014311766.1	XP_020951787.1, XP_020951788.1
OG0000349	XP_006092244.1	XP_003131354.1
OG0000349	XP_006107755.1	NP_001265702.1
OG0000351	XP_023606682.1	XP_020944668.1
OG0000352	XP_014314774.1, XP_014305282.1, XP_006092976.2, XP_006092973.1, XP_006081605.1, XP_006093800.1, XP_006084991.1, XP_023613061.1	XP_003129823.1, XP_005667313.2, XP_020919602.1
OG0000354	XP_006097623.1	XP_013838904.2
OG0000355	XP_023615968.1, XP_006096384.1, XP_006096386.1, XP_023615969.1, XP_006096385.1	XP_013837989.2, XP_020926479.1, XP_020926477.1, XP_020926478.1
