Orthogroup	Sus_scrofa	Ictidomys_tridecemlineatus
OG0000105	XP_020918329.1, XP_020918323.1, XP_020918326.1, XP_020918310.1, XP_020918316.1, XP_020918321.1, XP_020918318.1, XP_020918325.1, XP_020918332.1, XP_020918335.1, XP_020918299.1, XP_020918313.1, XP_020918319.1, XP_020918336.1, XP_020918322.1, XP_020918308.1, XP_020918320.1, XP_020918324.1, XP_020918330.1, XP_020918301.1, XP_020918309.1, XP_020918333.1, XP_020918302.1, XP_020918312.1, XP_020918300.1, XP_020918327.1, XP_020918314.1, XP_020918304.1, XP_020918305.1, XP_020918331.1, XP_020918303.1, XP_020918311.1, XP_020918334.1, XP_020918307.1, XP_020918315.1	XP_021590157.1, XP_021590155.1, XP_021590159.1, XP_040141046.1, XP_040141047.1, XP_021590154.1, XP_021590160.1
OG0000106	XP_003134933.1	XP_021577903.2
OG0000106	NP_001006592.1	XP_040133154.1, XP_040133157.1, XP_040133158.1, XP_040133159.1, XP_005323910.1, XP_040133156.1
OG0000106	XP_005670706.1, NP_998956.1	XP_013215938.3
OG0000106	XP_005661989.2	XP_005328552.2
OG0000107	XP_020938708.1, XP_020941127.1, XP_020938707.1, XP_003480749.2, XP_020937672.1, XP_020937673.1, XP_020937111.1, XP_020937110.1, XP_020940700.1, XP_020937676.1	XP_005331737.1
OG0000107	XP_020940701.1, XP_020940702.1	XP_013216748.1, XP_013216747.1, XP_013216746.1
OG0000108	XP_020930254.1, NP_001230722.1	XP_013220342.1, XP_005339688.1
OG0000109	XP_003122039.1, XP_003122044.1	XP_005326411.1
OG0000110	XP_005669254.1	XP_040125245.1, XP_021586993.1
OG0000110	XP_013843394.1, NP_001231387.1	XP_040125246.1, XP_021587004.1
OG0000110	XP_020921972.1	XP_040126469.1, XP_040125244.1
OG0000111	XP_020937408.1, XP_020937407.1, XP_003359505.2	XP_005340441.1, XP_005340443.1, XP_013221755.1
OG0000113	XP_003360440.1, XP_013846419.1, XP_005657953.1, XP_020935581.1	XP_005328910.1, XP_040139681.1, XP_040139680.1, XP_021580913.1, XP_021580912.1, XP_021580914.1, XP_005323467.1, XP_021577138.1
OG0000114	XP_001928677.1	XP_013221764.1, XP_005342106.1
OG0000114	XP_020931001.1	XP_013221763.1
OG0000114	XP_020931295.1	XP_021577318.1, XP_021577316.1
OG0000115	XP_020946634.1, NP_001153898.1	XP_005324954.1
OG0000115	NP_001138692.1	XP_040124598.1
OG0000115	NP_001153899.1	XP_005341336.2
OG0000116	XP_005661779.2	XP_005327333.1, XP_040127782.1
OG0000116	NP_001072142.1	XP_005334386.1
OG0000117	XP_005653031.1, XP_003124427.2, XP_003124263.1, XP_003124420.2	XP_005342766.1, XP_005334194.1, XP_005334197.1, XP_005334196.1, XP_013217766.1, XP_013217765.1, XP_005342893.3, XP_040129251.1, XP_013221201.2
OG0000118	XP_020934700.1, XP_020934703.1, XP_020934702.1, XP_020934698.1, XP_005673358.1, XP_020934699.1, XP_020934704.1, XP_020934701.1, XP_013841228.1, XP_020934697.1	XP_040147723.1, XP_040147721.1, XP_040147720.1, XP_040147726.1, XP_040147724.1, XP_040147722.1, XP_040147727.1, XP_013211422.1, XP_040147725.1, XP_005319199.1
OG0000119	XP_005671057.1, XP_020929555.1, XP_001929089.1, XP_020929551.1, XP_020929556.1, XP_013838717.1, XP_020929554.1, XP_020929553.1, XP_005671058.1, XP_005671056.1, XP_013838718.1	XP_005334458.1, XP_005334459.1, XP_040127708.1, XP_040127710.1, XP_040127707.1, XP_040127706.1
OG0000120	XP_003124331.1	XP_040134537.1
OG0000121	XP_020933838.1, XP_020933335.1	XP_013215795.1
OG0000122	XP_020952890.1	XP_005330655.1
OG0000122	XP_020946773.1, NP_001193288.1	XP_005338407.1
OG0000123	XP_020923328.1, XP_020923329.1, XP_020923330.1	XP_005337464.2, XP_005337344.1, XP_005337442.1, XP_005337346.1
OG0000124	XP_020936177.1, XP_020936616.1	XP_040142828.1
OG0000124	XP_020935144.1, NP_001231049.1	XP_013218452.2
OG0000124	XP_020935449.1	XP_005335592.1
OG0000125	XP_003131481.2	XP_005321900.1
OG0000125	NP_001231824.1, XP_003131478.3, XP_005653958.1, XP_003358093.2	XP_005321898.1
OG0000126	XP_020919596.1	XP_005342962.3
OG0000126	XP_005667275.2, XP_020919598.1	XP_040139693.1
OG0000126	XP_020918285.1	XP_040141015.1
OG0000127	XP_020957348.1, XP_013834428.1, XP_013834434.1, XP_020957350.1, XP_020957351.1, XP_013834430.1, XP_013834426.1, XP_013834425.1	XP_040148941.1, XP_005340848.1
OG0000128	XP_020954079.1	XP_005337092.1
OG0000128	XP_020954067.1	XP_005337090.1
OG0000129	XP_003128840.1, NP_999554.2	XP_005318618.1
OG0000130	XP_003129579.1, XP_020918036.1	XP_005342576.1, XP_005342577.1
OG0000130	XP_020918025.1	XP_005342584.1, XP_005342585.2
OG0000131	XP_020917979.1, XP_020958303.1, XP_020917980.1	XP_005342523.1, XP_005342525.1, XP_005342524.1
OG0000132	XP_020928093.1, XP_020928059.1, XP_020928078.1, XP_005659224.1, XP_020928086.1, XP_020928038.1, XP_020928064.1, XP_020928048.1, XP_020928069.1, XP_020928080.1, XP_020928100.1, XP_020928034.1, XP_020928044.1, XP_020928051.1	XP_040139331.1, XP_040139338.1, XP_040139337.1, XP_040139335.1, XP_040139330.1, XP_040139329.1, XP_040139336.1, XP_021588609.1, XP_040139334.1, XP_021588610.1, XP_013218100.1, XP_040139332.1
OG0000133	XP_020945959.1, XP_020945962.1, XP_020945960.1, XP_020945955.1, XP_005663754.1, XP_020945956.1, XP_020945958.1, XP_020945953.1, XP_005663756.1, XP_005663755.1, XP_020945961.1, XP_020945954.1, XP_013852855.1	XP_013215191.1, XP_013215190.1, XP_040144905.1, XP_021583713.1
OG0000134	XP_020948074.1	XP_013219711.1
OG0000135	XP_020945063.1, XP_020945043.1, XP_020945062.1, XP_020945038.1, XP_020945052.1, XP_020945053.1, XP_020945049.1, XP_020945064.1, XP_020945059.1, XP_020945050.1, XP_020945042.1, XP_020945048.1, XP_020945057.1, XP_020945056.1, XP_020945066.1, XP_020945037.1, XP_020945060.1, XP_020945040.1, XP_020945058.1, XP_020945039.1, XP_020945067.1, XP_020945051.1, XP_020945045.1, XP_020945061.1, XP_020945041.1, XP_020945055.1, XP_020945065.1, XP_020945047.1, XP_020945044.1, XP_020945054.1	XP_021586730.1
OG0000136	XP_001925841.1, XP_020945008.1, XP_013843524.1, XP_005655418.1	XP_021580553.1, XP_040149975.1, XP_005322988.1, XP_040149974.1, XP_040149976.1
OG0000138	XP_020918054.1, XP_003482591.1	XP_005323163.1
OG0000139	XP_020939052.1, XP_020939053.1, XP_005661221.1, XP_003123645.1, XP_005661222.1, XP_005661224.1, XP_005661225.1	XP_013217775.1
OG0000141	XP_020939077.1	XP_013220938.1, XP_005340930.1, XP_005340929.1, XP_005340928.1, XP_005340948.1, XP_005342644.1, XP_005340926.1, XP_005339387.1, XP_005340927.1
OG0000142	XP_020949561.1, XP_020949564.1, XP_020949562.1	XP_005318275.1
OG0000144	XP_005672777.1	XP_040130281.1
OG0000145	NP_001090907.1, XP_013838963.2	XP_040129752.1, XP_021591552.1, XP_040129751.1, XP_040129750.1, XP_005339253.1, XP_013220153.1
OG0000146	XP_013852064.1	XP_040149796.1, XP_040149799.1, XP_021584342.1, XP_021584343.1, XP_040149797.1, XP_040149798.1, XP_013215551.1, XP_040149800.1
OG0000147	NP_001272901.1, XP_020941264.1, NP_001138319.1, XP_005662486.1, XP_013851450.1	XP_040127126.1
OG0000148	XP_020954984.1, XP_013853130.2, XP_005666347.3, XP_001924820.2, XP_001928096.3	XP_013221192.1
OG0000149	XP_020948935.1, NP_001165224.1	XP_021590883.2
OG0000149	NP_001165012.1	XP_005339432.1
OG0000149	NP_999414.1, XP_020944376.1	XP_005334975.1
OG0000151	XP_020923070.1	XP_005342911.2
OG0000153	XP_020936947.1, XP_020937336.1, XP_020946883.1, XP_020947428.1	XP_005342499.1, XP_005342300.1, XP_005342302.2, XP_005342292.1, XP_005342500.1, XP_013221872.3
OG0000153	XP_003355491.2, XP_020937459.1, XP_013843743.1	XP_005342301.1, XP_013221603.1
OG0000156	XP_020950146.1	XP_021590844.1
OG0000156	XP_020952928.1	XP_005342432.2, XP_021577096.1, XP_021577098.1, XP_040135846.1, XP_040135848.1, XP_021577099.1
OG0000157	XP_020933437.1	XP_021582078.1, XP_005325458.1
OG0000157	NP_001090887.1, XP_005654459.1	XP_005341320.1
OG0000158	XP_003480386.1	XP_021582934.1
OG0000158	XP_013848343.2	XP_040134692.1
OG0000159	XP_020924542.1, XP_003132771.2	XP_013218996.1, XP_005336827.1, XP_005336828.1
OG0000160	XP_003122846.1	XP_005316364.1, XP_040148147.1, XP_040133880.1
OG0000161	XP_003125054.1	XP_040127058.1, XP_040127059.1, XP_013212610.2, XP_021580039.1, XP_021580040.1, XP_005322247.1, XP_021580041.1, XP_005322223.1, XP_005322222.3, XP_021580033.1, XP_005322246.2
OG0000162	NP_999503.1, XP_020946832.1	XP_021577193.1
OG0000163	XP_003129860.4	XP_013215684.1
OG0000163	NP_999327.1	XP_021584638.2
OG0000164	XP_020944849.1, XP_001927356.3, XP_003355080.1	XP_005335890.1
OG0000165	XP_020919856.1	XP_005334350.1
OG0000166	XP_013850459.1, XP_013850466.1, XP_013850460.1, XP_013850457.1, XP_020940257.1, XP_020940256.1, XP_013850467.1, XP_013850461.1, XP_013850465.1, XP_020940254.1, XP_013850463.1, XP_013850456.1, XP_020940253.1	XP_013214438.1, XP_021582555.1, XP_005326179.1, XP_021582554.1
OG0000167	XP_020942175.1, XP_005662147.1, XP_020942174.1	XP_040132570.1, XP_040132572.1, XP_040132568.1, XP_040132566.1, XP_040132571.1, XP_005323781.1, XP_040132565.1, XP_021581113.1, XP_040132569.1, XP_040132574.1, XP_040132567.1, XP_040132573.1
OG0000168	XP_003358038.1	XP_005336034.1
OG0000168	XP_005668697.1	XP_005336035.1
OG0000170	NP_001095943.1	XP_005326831.1
OG0000170	XP_005661167.1	XP_040140644.1
OG0000172	XP_001927312.2	XP_021580544.1
OG0000172	XP_020942296.1	XP_021579599.1
OG0000172	XP_020933305.1	XP_021582117.1
OG0000173	XP_005659450.1, XP_003353338.1, XP_005659448.1, XP_020947067.1, XP_003353339.1	XP_021590310.1, XP_013219273.1, XP_013219274.1, XP_040139164.1, XP_021590309.1, XP_040139166.1, XP_040139165.1
OG0000174	XP_013852573.1, XP_013852574.1, XP_020946456.1, XP_013852570.1	XP_040143514.1, XP_005331299.1, XP_005331298.1
OG0000175	XP_020940934.1, XP_020940923.1, XP_020940924.1, XP_020940925.1, XP_020940922.1, XP_020940931.1, XP_020940932.1, XP_020940929.1, XP_020940926.1, XP_020940921.1, XP_020940930.1, XP_020940928.1, XP_020940920.1, XP_020940933.1, XP_020940927.1	XP_040140415.1, XP_040140414.1, XP_040140417.1, XP_040140416.1, XP_005340208.1
OG0000176	XP_020938662.1	XP_005331618.1
OG0000176	XP_013849756.2	XP_021586296.1
OG0000177	XP_013839286.1, XP_020929269.1, XP_020929275.1, XP_020929271.1, XP_005671597.1, XP_005671601.1, XP_005671598.1, XP_013839290.1, XP_020929274.1, XP_005671594.1, XP_020929270.1, XP_005671593.1, XP_005671600.1, XP_005671599.1, XP_005671595.1, XP_020929272.1, XP_005671592.1, XP_013839291.1	XP_005320807.1, XP_040128037.1
OG0000178	XP_020926905.1, XP_020926908.1, XP_020926910.1, XP_020926907.1, XP_020926906.1, XP_020926909.1	XP_005331038.1
OG0000179	XP_020950070.1	XP_040135815.1
OG0000179	NP_999578.1, XP_020950071.1	XP_013218874.2, XP_021589705.1, XP_005336557.1
OG0000180	NP_001123444.1	XP_005332179.1
OG0000181	XP_005667531.1, XP_013834976.2, XP_020958355.1	XP_005339568.1, XP_021575222.1, XP_005339569.1, XP_005339619.1, XP_005339571.1
OG0000182	NP_001245337.1, XP_020956363.1	XP_040131343.1, XP_040142003.1
OG0000183	XP_003122874.3	XP_005330057.1
OG0000184	NP_001182302.1, XP_005669952.1	XP_021583955.1
OG0000185	XP_013846428.1, XP_005657934.1, XP_013846429.1, XP_020935584.1, XP_020935591.1, XP_020935589.1, XP_020935585.1, XP_020935590.1, XP_013846427.1, XP_020935588.1, XP_020935586.1, XP_020935587.1	XP_013220832.1
OG0000187	XP_020931401.1, XP_013840123.2, XP_020931740.1, XP_020930401.1, XP_003133840.4, XP_003133848.4, XP_020937957.1, XP_020931918.1, XP_005672426.3, XP_020931452.1, XP_020938014.1	XP_005339721.1, XP_040124079.1, XP_005339720.1, XP_021575331.1
OG0000188	XP_020918037.1, NP_001138313.1	XP_005342915.1
OG0000188	NP_999612.1	XP_005342578.1, XP_005342579.1
OG0000190	XP_005663861.1, XP_005663862.1, XP_020947178.1, XP_020947181.1, XP_020947182.1, XP_020947180.1, XP_020947183.1, XP_020947177.1, XP_020947179.1	XP_040134271.1, XP_040134273.1, XP_040134286.1, XP_040134279.1
OG0000191	XP_020929068.1, XP_020929064.1, XP_020929059.1, XP_020929065.1, XP_020929053.1, XP_020929050.1	XP_021590313.1, XP_021590312.1, XP_005337482.1
OG0000192	XP_003126541.1	XP_040137795.1, XP_040136928.1, XP_005342362.1
OG0000193	XP_003135308.1, XP_005657942.1, XP_020935598.1, XP_020935595.1, XP_005657940.1, XP_020935597.1, XP_005657941.1, XP_005657947.1, XP_020935596.1, XP_005657945.1, XP_013846426.1, XP_020935599.1	XP_021576154.1
OG0000194	XP_020935633.1, XP_020935632.1, XP_020935287.1, XP_020935289.1, XP_020935290.1	XP_013219821.1
OG0000195	NP_001172084.1	XP_005318853.1
OG0000196	XP_020940703.1	XP_005331659.1
OG0000196	XP_003122828.1, XP_020937798.1, XP_020940706.1	XP_005331660.1
OG0000196	XP_003354411.2, XP_003122826.1, XP_020941128.1, XP_013849774.1, XP_003124210.2	XP_005331744.1, XP_013216745.1
OG0000197	XP_013841760.1, XP_005673830.1, XP_005673829.1, XP_005673828.1, XP_013841757.1	XP_021589327.1, XP_040139633.1, XP_040139635.1, XP_040139636.1, XP_040139637.1, XP_040139638.1, XP_040139632.1
OG0000197	XP_005667658.1	XP_005340595.1
OG0000198	XP_020952953.1	XP_021576775.1, XP_021576763.1
OG0000198	XP_020952811.1	XP_021585719.1
OG0000199	XP_020954615.1, XP_020954613.1, XP_003128519.1, XP_020954612.1, XP_020955707.1, XP_003356709.1, XP_020955706.1, XP_020954614.1, XP_013852515.2, XP_020950567.1, XP_020950568.1, XP_003127452.1, XP_003127453.1	XP_005342313.1, XP_005342312.1
OG0000200	XP_020944162.1, NP_001121945.1	XP_005339172.2
OG0000201	XP_020937961.1, XP_020922488.1, XP_020922489.1, XP_020937960.1, XP_020922815.1, XP_020922818.1	XP_040124601.1
OG0000202	XP_013844751.1	XP_005329390.1, XP_005329392.1
OG0000202	XP_003129043.2, XP_020956184.1, XP_020956457.1, XP_020956187.1	XP_005329388.1, XP_013217385.1
OG0000203	XP_020930495.1	XP_005315882.1
OG0000204	XP_013854732.1	XP_005323205.1
OG0000205	XP_003131019.2	XP_040137841.1
OG0000206	XP_005669368.1	XP_021587348.1, XP_040145805.1, XP_040145807.1, XP_040145809.1, XP_040145806.1
OG0000206	XP_005669367.1	XP_021587359.1
OG0000206	XP_005669369.1	XP_040145803.1
OG0000207	XP_020930244.1, NP_001177173.1	XP_040150725.1, XP_021588798.1, XP_040150724.1, XP_021588797.1, XP_040150723.1
OG0000208	XP_020936098.1, XP_005673892.1, XP_020936099.1, XP_020936100.1	XP_021580925.1
OG0000209	XP_005664701.1, NP_001032227.1	XP_021589781.1, XP_021589780.2, XP_005336676.1, XP_021589768.1, XP_005336673.1, XP_005336657.1, XP_005336659.1, XP_005336669.1, XP_005336662.1, XP_005336668.1, XP_005336664.1, XP_005336654.1, XP_013218979.1, XP_005336652.1, XP_005336649.1, XP_005336648.1
OG0000210	XP_005661152.2, XP_013849956.1, NP_001038017.1	XP_013214768.1
OG0000211	NP_001038037.3	XP_005337173.1
OG0000211	XP_013854702.1	XP_005337172.1
OG0000211	NP_001231401.1	XP_040131103.1, XP_005329926.1
OG0000212	XP_020940723.1	XP_005334199.1
OG0000212	XP_003123652.1	XP_005339417.2
OG0000213	XP_020934178.1, XP_020951645.1, XP_020951644.1	XP_040149859.1
OG0000213	NP_999518.1	XP_005319306.1
OG0000214	XP_020939168.1	XP_013217241.1
OG0000214	XP_020952252.1	XP_013214412.1
OG0000214	XP_020940166.1	XP_021580443.1
OG0000215	XP_020922089.1	XP_021586868.1
OG0000216	XP_005662979.1, NP_001231394.1	XP_040149736.1
OG0000216	NP_001231395.1	XP_021580664.1
OG0000217	XP_003360450.1, XP_005657955.1, XP_003135315.1	XP_005323463.1, XP_005323459.1, XP_005323460.1, XP_005323461.1
OG0000218	XP_005673683.1	XP_040136758.1, XP_040136747.1, XP_040136773.1, XP_040136762.1, XP_040136752.1, XP_040136766.1, XP_040136750.1
OG0000219	NP_001123442.1	XP_040131217.1, XP_040135739.1, XP_040124266.1, XP_013214477.1, XP_040126409.1, XP_040124298.1
OG0000220	XP_003122775.2	XP_013216736.2
OG0000220	XP_020940306.1, XP_020938049.1, XP_020937993.1, XP_003122776.2	XP_005331608.1
OG0000221	XP_020930715.1, XP_003124248.2, XP_020941132.1, XP_020941131.1, XP_003124225.2	XP_005341588.1, XP_005330005.1, XP_013216048.1
OG0000222	NP_001231429.1, XP_020949042.1	XP_040134803.1, XP_040134800.1, XP_005336489.1, XP_040134802.1, XP_005336488.1, XP_040134801.1, XP_005336487.1, XP_040134799.1
OG0000223	XP_020938564.1, XP_020938566.1	XP_005341504.1, XP_013216719.1
OG0000224	XP_013844997.1, XP_003357427.1, XP_020918868.1, XP_020918866.1, XP_013845001.1, XP_005656722.1, XP_020918864.1, XP_005656710.1, XP_013844999.1, XP_013844998.1, XP_005656709.1, XP_020918867.1, XP_020918865.1, XP_013844996.1, XP_005656712.1	XP_021585519.1
OG0000225	XP_020937581.1, XP_020937582.1, XP_020937486.1, XP_020937113.1, XP_020937583.1	XP_005335582.1
OG0000226	XP_013846416.1, XP_005657911.1, XP_003135298.1, XP_020935791.1, XP_020935489.1, XP_005657912.1, XP_003135296.1, XP_020935790.1	XP_013220831.1, XP_005340753.1
OG0000227	NP_999536.1, XP_005673006.1	XP_040132100.1, XP_040132101.1, XP_005327161.1, XP_021583275.1, XP_021583276.1, XP_040132098.1, XP_040132102.1, XP_040132099.1, XP_005327163.1
OG0000228	XP_013840056.1, NP_001265679.1	XP_040123974.1, XP_005326463.1, XP_040123976.1, XP_040123975.1
OG0000230	NP_001116598.1, XP_020941208.1	XP_040127207.1
OG0000230	NP_001116597.1	XP_021590926.1, XP_005317825.1, XP_040144261.1
OG0000231	XP_003482189.1, XP_020955452.1	XP_013220575.1
OG0000231	XP_020939046.1	XP_013217348.2, XP_005339411.1, XP_040128658.1, XP_040128655.1, XP_040128656.1, XP_040128657.1, XP_040128654.1
OG0000232	XP_020931403.1	XP_021577325.2
OG0000232	XP_020936292.1	XP_013218277.1
OG0000233	XP_013848461.2	XP_005316614.1
OG0000234	XP_020917990.1, XP_020917988.1, XP_020917987.1, XP_020917986.1, XP_020917989.1, XP_020917985.1, XP_020917982.1, XP_020917984.1, XP_020917983.1, XP_003482569.4	XP_040140773.1, XP_005341177.1, XP_005341184.1, XP_005342880.2, XP_040139682.1, XP_013221762.1
OG0000236	XP_020949090.1	XP_013213031.1
OG0000238	XP_020948781.1	XP_005342569.1
OG0000238	XP_020946891.1	XP_005335647.1, XP_005342295.1, XP_013218498.2
OG0000239	XP_003124235.2	XP_013221251.1, XP_013221258.1, XP_005341594.1
OG0000239	XP_020937350.1, XP_003124234.2	XP_005341593.1
OG0000240	XP_020958350.1, XP_020958348.1, XP_003130059.1, XP_020958354.1	XP_005328466.1, XP_005339567.1, XP_005339614.1
OG0000241	XP_020937092.1, XP_020938712.1, XP_020938044.1, XP_020938033.1, XP_020938711.1, XP_003124218.1	XP_013216074.1, XP_005330000.1, XP_013216047.1, XP_005341585.1
OG0000242	XP_020951136.1	XP_040147647.1
OG0000243	XP_020930076.1	XP_040139732.1
OG0000244	XP_020939836.1	XP_040146639.1, XP_040146640.1, XP_040146642.1, XP_040146643.1
OG0000244	NP_001072150.1, XP_020927869.1	XP_021575817.1, XP_021575818.1
OG0000246	XP_020919855.1	XP_005330864.1
OG0000247	XP_020956774.1	XP_005319984.1, XP_005319983.1
OG0000248	XP_020927103.1, XP_020927108.1, XP_020927104.1, XP_020927107.1, XP_020927102.1, XP_020927106.1	XP_013218356.1
OG0000249	NP_001193367.1	XP_005326657.1
OG0000249	NP_001156363.1, XP_020934119.1	XP_040147273.1, XP_005342214.1
OG0000251	XP_020925451.1, XP_020925449.1, XP_020925452.1, XP_020925450.1, XP_013845581.2, XP_020925453.1	XP_040126007.1, XP_021586835.1, XP_040126008.1, XP_040126005.1, XP_040126006.1
OG0000252	XP_020930644.1, XP_013846045.2, XP_020930643.1, XP_020930642.1	XP_040150428.1, XP_040150429.1, XP_005324671.1, XP_040150431.1, XP_040150430.1
OG0000254	NP_001302695.1, XP_020949216.1, NP_999411.2	XP_005318249.1, XP_013220796.1, XP_040135265.1
OG0000255	NP_001231043.1	XP_040128252.1, XP_040126647.1
OG0000256	NP_001001911.1	XP_021576721.1
OG0000257	XP_020917972.1	XP_013221725.1
OG0000258	XP_020928491.1	XP_005334455.1
OG0000259	XP_001926303.3	XP_005331756.1
OG0000260	XP_020937348.1	XP_005342235.1, XP_005342253.1
OG0000261	XP_020938029.1, XP_020940708.1	XP_005330004.1, XP_005330116.2, XP_005330014.2
OG0000261	XP_003124255.2, XP_020938710.1, XP_020941129.1, XP_003124228.2, XP_020938031.1, XP_003124226.2	XP_005330013.2
OG0000262	XP_003129571.2, XP_003129569.2, XP_020918034.1	XP_005342162.1, XP_005342163.1
OG0000263	XP_020919404.1, XP_020919407.1, XP_020919406.1, XP_020919408.1, XP_020919405.1	XP_005319809.1
OG0000264	XP_020955331.1, XP_013833854.1, XP_020955329.1, XP_020955330.1, XP_001928857.4, XP_001928879.1, XP_013833856.2, NP_998952.1	XP_040131956.1
OG0000265	XP_020954418.1	XP_021577547.1
OG0000266	XP_003132536.2, XP_020925281.1, XP_020925280.1, XP_020925279.1	XP_040125934.1, XP_040125932.1, XP_040125933.1, XP_040125931.1, XP_021575546.1
OG0000267	XP_005670968.2	XP_040145212.1
OG0000270	XP_013841932.1, XP_020935398.1, XP_013841931.1, XP_020935399.1	XP_040142404.1, XP_005325200.1, XP_021581941.1, XP_021581939.1, XP_021581942.1, XP_040142384.1
OG0000272	NP_001243703.1	XP_013215224.1, XP_021583850.1
OG0000272	NP_999379.1	XP_005327994.1
OG0000273	XP_020941822.1, XP_020941821.1, XP_020941206.1, NP_001182438.1, NP_001128296.1, NP_999588.1	XP_040133681.1, XP_005341260.1
OG0000274	NP_001009579.1	XP_005321560.2
OG0000274	NP_998944.1	XP_005321561.1
OG0000275	NP_001191212.1	XP_013220486.1
OG0000276	XP_003354206.1	XP_005342421.1
OG0000276	XP_003124266.2, XP_003124426.2, XP_013847767.1, XP_003124264.1, XP_013846920.1, XP_020955486.1, XP_001928439.1, XP_001928254.3, XP_001928234.2, XP_020937569.1, XP_001928379.1, XP_001928368.1, XP_001928468.1, XP_001928324.2, XP_001928347.1, XP_001928243.3	XP_005342422.1
OG0000277	XP_020938718.1, XP_003122835.2, XP_003122840.2, XP_020936962.1, XP_020938717.1, XP_005654735.1	XP_005330017.1, XP_005330137.1, XP_005330018.1, XP_005330132.1, XP_005342856.1, XP_005330133.2, XP_013216076.1
OG0000278	XP_020940531.1	XP_005327334.1, XP_040127977.1
OG0000279	XP_020941651.1	XP_040133037.1, XP_005340890.1, XP_021576252.1, XP_013220923.1
OG0000280	XP_005661684.1, XP_005661683.1, XP_013850546.1, XP_005661681.1, XP_005661682.1	XP_005335857.1
OG0000281	XP_020952549.1	XP_040144427.1, XP_005317960.1
OG0000282	XP_003131683.1	XP_005321649.1, XP_040124960.1, XP_040124962.1
OG0000282	NP_001182043.1	XP_005336865.1
