Orthogroup	Ursus_americanus	Loxodonta_africana
OG0000072	XP_045640951.1, XP_045640952.1, XP_045640955.1, XP_045640950.1, XP_045640954.1, XP_045640957.1, XP_045640953.1, XP_045640956.1	XP_023402648.1, XP_023402655.1, XP_023402641.1, XP_023402651.1, XP_003409261.1, XP_023402645.1, XP_023402644.1, XP_023402652.1, XP_023402654.1, XP_023402643.1, XP_023402647.1, XP_023402646.1, XP_023402653.1, XP_023402649.1, XP_023402640.1, XP_023402642.1, XP_023402650.1
OG0000073	XP_045642928.1	XP_023397904.1, XP_010600495.2, XP_003423015.2, XP_003423011.2, XP_010600489.1, XP_003423326.1, XP_010600516.1, XP_003423006.1, XP_010600996.1, XP_003423007.1, XP_010600709.1, XP_010600517.1, XP_003423013.3, XP_003423008.1, XP_003423432.1, XP_023398259.1, XP_010601011.1, XP_023397903.1, XP_023397613.1, XP_003423010.2, XP_023411822.1, XP_003423012.2, XP_003423017.2, XP_010601075.2, XP_003423435.1, XP_003423016.2, XP_003416748.1, XP_023397888.1, XP_003422684.1, XP_003423063.2, XP_010600788.2, XP_010600252.1, XP_010601051.2, XP_023397896.1, XP_010600708.1, XP_003423396.2, XP_023398260.1, XP_003422681.2, XP_003423062.2, XP_003422770.1, XP_003422369.1, XP_010600258.1, XP_003422393.2, XP_023398367.1, XP_003423677.3, XP_003422687.1, XP_003423764.1
OG0000073	XP_045642930.1	XP_023398159.1, XP_023411831.1, XP_003423031.1, XP_023397899.1
OG0000074	XP_045638730.1	XP_003420108.1
OG0000075	XP_045660960.1	XP_023394872.1, XP_010598359.2
OG0000075	XP_045644393.1, XP_045660188.1	XP_003420215.1
OG0000076	XP_045650397.1	XP_023405724.1
OG0000076	XP_045650395.1	XP_023405697.1
OG0000076	XP_045650402.1	XP_023405769.1
OG0000076	XP_045650403.1	XP_023405781.1
OG0000076	XP_045650394.1	XP_023405771.1
OG0000077	XP_045662121.1	XP_023398818.1
OG0000077	XP_045656813.1	XP_010595592.1, XP_023412867.1
OG0000078	XP_045645657.1, XP_045645656.1	XP_023414046.1, XP_023414012.1, XP_023414036.1, XP_023414040.1, XP_023414006.1, XP_023414017.1, XP_023414056.1, XP_023414091.1, XP_023414079.1, XP_023414002.1, XP_023414022.1, XP_023414008.1, XP_023414016.1, XP_023414004.1, XP_023414003.1, XP_023414051.1, XP_023414070.1, XP_023414028.1, XP_023414064.1, XP_023414010.1, XP_023414018.1, XP_003405220.1, XP_023414072.1, XP_023414085.1, XP_023414081.1
OG0000079	XP_045634963.1, XP_045634960.1, XP_045634965.1, XP_045634959.1, XP_045634961.1, XP_045634962.1, XP_045634964.1	XP_010591405.1, XP_003404746.1, XP_023407941.1, XP_023407952.1
OG0000080	XP_045642701.1, XP_045642703.1, XP_045642702.1	XP_003422818.1
OG0000080	XP_045642704.1, XP_045642705.1	XP_023397707.1, XP_003422816.1, XP_023397706.1
OG0000081	XP_045644444.1, XP_045633911.1	XP_010591698.1, XP_023397292.1, XP_023398458.1
OG0000082	XP_045632333.1, XP_045632336.1, XP_045632299.1, XP_045632335.1	XP_023414920.1, XP_023414942.1, XP_003419087.1
OG0000083	XP_045631149.1, XP_045631150.1	XP_023399155.1
OG0000083	XP_045631169.1	XP_010584862.2
OG0000083	XP_045631170.1	XP_010584861.2
OG0000083	XP_045631175.1	XP_010584866.1
OG0000083	XP_045631116.1	XP_010584887.1, XP_010584888.1, XP_023399201.1, XP_023399158.1, XP_023399175.1, XP_010584876.1, XP_023399176.1, XP_010584882.1, XP_023399156.1, XP_023399208.1
OG0000083	XP_045631173.1	XP_023399163.1, XP_023399167.1, XP_023399166.1, XP_023399854.1
OG0000084	XP_045643339.1, XP_045643338.1, XP_045643343.1, XP_045643336.1, XP_045643335.1, XP_045643341.1, XP_045643337.1, XP_045643344.1, XP_045643342.1, XP_045643345.1	XP_010586430.1, XP_010586431.1, XP_023401214.1, XP_023401216.1, XP_010586432.1, XP_023401215.1, XP_003408064.1, XP_023401213.1
OG0000085	XP_045630357.1	XP_003413458.2, XP_003422953.2
OG0000085	XP_045630221.1, XP_045630359.1	XP_003413452.2, XP_003413157.1, XP_023407704.1, XP_003413158.2, XP_023407703.1, XP_003423725.2, XP_023398363.1, XP_023398230.1, XP_023398493.1, XP_023398327.1, XP_003423521.1, XP_023408239.1, XP_003413454.2, XP_003413455.1, XP_023407700.1
OG0000086	XP_045641894.1	XP_003418974.1
OG0000086	XP_045658490.1	XP_003419385.1
OG0000087	XP_045641651.1, XP_045641650.1, XP_045641647.1, XP_045641646.1, XP_045641648.1	XP_023403955.1, XP_010588626.1, XP_023403956.1, XP_023403982.1, XP_010588735.1, XP_010588627.2
OG0000087	XP_045641653.1	XP_023403957.1, XP_023403954.1
OG0000088	XP_045669495.1, XP_045669496.1, XP_045669497.1, XP_045669498.1, XP_045669494.1	XP_023414947.1
OG0000089	XP_045642921.1, XP_045642923.1, XP_045642922.1, XP_045642925.1	XP_003423294.1, XP_003422403.1, XP_003423533.1, XP_003423709.1, XP_003423754.1, XP_003422671.1, XP_003422672.1, XP_003423690.1, XP_003423774.1, XP_023397300.1, XP_003423296.1, XP_010599937.1, XP_010600253.1, XP_003423691.2, XP_003423295.1, XP_003423756.3, XP_023397304.1, XP_003422391.1, XP_003423718.2, XP_003423599.2, XP_003412110.1, XP_003412111.1
OG0000090	XP_045662824.1, XP_045662821.1, XP_045662822.1, XP_045662823.1, XP_045662825.1	XP_010594360.1, XP_010594361.1
OG0000092	XP_045642909.1	XP_003423397.1, XP_003423699.1, XP_023397675.1
OG0000092	XP_045642908.1	XP_003423398.1, XP_023397677.1, XP_023397680.1, XP_010600624.1, XP_023398535.1, XP_023398073.1
OG0000092	XP_045642912.1	XP_003423700.1, XP_003423636.2, XP_003422773.1
OG0000093	XP_045669385.1	XP_010594545.1
OG0000095	XP_045662671.1	XP_003416351.1
OG0000095	XP_045662783.1	XP_003416349.1, XP_003416348.1, XP_003416347.1
OG0000095	XP_045662784.1, XP_045662786.1	XP_003416350.1
OG0000096	XP_045646194.1	XP_003406307.2
OG0000096	XP_045667579.1	XP_003417893.1
OG0000099	XP_045666662.1	XP_023405867.1, XP_023405864.1, XP_023405866.1, XP_023405863.1
OG0000099	XP_045663708.1, XP_045663726.1	XP_023405875.1
OG0000099	XP_045663783.1, XP_045663791.1	XP_010589883.1
OG0000100	XP_045659404.1	XP_010591477.1
OG0000100	XP_045629752.1	XP_003422537.1
OG0000101	XP_045650931.1	XP_010591456.1
OG0000101	XP_045655963.1	XP_010599683.1
OG0000102	XP_045627453.1	XP_003414225.1, XP_003414221.2, XP_023410885.1, XP_003415961.1, XP_003415958.1
OG0000104	XP_045657785.1, XP_045657784.1	XP_023414212.1
OG0000105	XP_045646725.1, XP_045646724.1	XP_010593685.2
OG0000106	XP_045649626.1	XP_023414383.1
OG0000106	XP_045630757.1	XP_023405554.1
OG0000106	XP_045629838.1	XP_023411596.1
OG0000107	XP_045642464.1, XP_045642995.1, XP_045642993.1, XP_045642996.1	XP_003421414.1, XP_003421421.1, XP_003421422.1
OG0000107	XP_045642992.1	XP_010599187.1, XP_010599189.1, XP_010599188.1, XP_010599214.1, XP_010599185.1, XP_010599190.1, XP_010599195.1, XP_010599191.1, XP_010599192.1, XP_010599193.1, XP_010599194.1
OG0000108	XP_045651824.1, XP_045651822.1, XP_045651823.1	XP_023396044.1
OG0000109	XP_045636309.1	XP_003407595.1
OG0000109	XP_045636487.1	XP_003407918.2
OG0000109	XP_045636484.1	XP_003407920.1
OG0000109	XP_045636486.1	XP_003407921.1
OG0000110	XP_045653389.1	XP_023411919.1
OG0000110	XP_045653379.1, XP_045653380.1	XP_023411883.1
OG0000110	XP_045653378.1	XP_023412142.1, XP_023412134.1
OG0000111	XP_045666826.1	XP_010598278.1, XP_023395165.1, XP_003420482.1, XP_003420485.1, XP_003420483.1, XP_003420484.1, XP_010598279.1
OG0000113	XP_045660196.1, XP_045645435.1, XP_045635373.1	XP_003422081.1, XP_003414877.1, XP_003414879.1
OG0000114	XP_045662089.1	XP_003406146.1, XP_003406145.1, XP_010600572.1
OG0000114	XP_045662087.1	XP_003406147.1
OG0000115	XP_045657100.1	XP_010594619.1
OG0000115	XP_045670231.1	XP_003414351.1
OG0000115	XP_045661127.1	XP_003421242.1
OG0000117	XP_045628270.1, XP_045651792.1	XP_003423158.2, XP_003423428.2, XP_010591669.1, XP_010600547.2, XP_023397941.1, XP_023398258.1, XP_010592974.2, XP_003422195.1
OG0000118	XP_045648932.1, XP_045648931.1, XP_045648929.1	XP_003407108.1
OG0000119	XP_045665992.1, XP_045665990.1, XP_045665989.1, XP_045665988.1, XP_045665991.1, XP_045665994.1, XP_045665993.1	XP_010587572.1, XP_003408964.1, XP_010587571.1
OG0000120	XP_045669188.1	XP_023411608.1
OG0000121	XP_045635128.1, XP_045635127.1	XP_023406825.1, XP_023406828.1, XP_010590715.1, XP_023406823.1, XP_023406822.1, XP_010590713.1, XP_023406826.1, XP_023406824.1, XP_010590712.1, XP_010590714.1, XP_023406827.1
OG0000122	XP_045655871.1	XP_023395590.1
OG0000122	XP_045637057.1	XP_010588032.1, XP_010596574.1
OG0000123	XP_045629592.1	XP_003423694.1
OG0000123	XP_045629589.1, XP_045629412.1, XP_045629323.1	XP_003423536.1, XP_023411882.1, XP_023412059.1, XP_003417047.3, XP_003423537.1, XP_003417050.1
OG0000124	XP_045669594.1	XP_010598490.2
OG0000124	XP_045669620.1	XP_023397791.1
OG0000124	XP_045669599.1	XP_023397803.1
OG0000124	XP_045669583.1	XP_010600403.1
OG0000124	XP_045669619.1	XP_023397802.1
OG0000125	XP_045637612.1	XP_023409170.1
OG0000125	XP_045637560.1, XP_045637568.1, XP_045637562.1	XP_003414778.1, XP_003414508.1, XP_023409451.1
OG0000125	XP_045637561.1	XP_003414509.1
OG0000126	XP_045665510.1	XP_010596533.1
OG0000126	XP_045665509.1	XP_023398546.1, XP_023398495.1
OG0000127	XP_045655163.1, XP_045655162.1, XP_045655161.1, XP_045655166.1, XP_045655165.1, XP_045655164.1, XP_045655159.1	XP_023404329.1, XP_010588794.1, XP_023404330.1
OG0000128	XP_045656423.1	XP_023411501.1
OG0000128	XP_045656428.1, XP_045656425.1, XP_045656429.1, XP_045656426.1, XP_045656430.1, XP_045656427.1	XP_023411461.1
OG0000128	XP_045656303.1	XP_023411499.1
OG0000128	XP_045656434.1	XP_003416479.1, XP_003416519.3
OG0000129	XP_045658332.1, XP_045658324.1, XP_045658352.1	XP_003404183.1, XP_003404480.1
OG0000130	XP_045671355.1	XP_003421545.1, XP_003421542.1
OG0000130	XP_045671357.1	XP_003421607.1, XP_010599266.1, XP_003421605.1
OG0000130	XP_045671354.1	XP_003421541.1
OG0000130	XP_045671344.1	XP_003421543.1, XP_010599267.1
OG0000131	XP_045639044.1	XP_010590563.1, XP_003412097.1, XP_003412096.1
OG0000132	XP_045666061.1	XP_023408589.1, XP_023408552.1, XP_023408464.1, XP_023408408.1, XP_023408505.1, XP_010586923.1, XP_023408622.1
OG0000133	XP_045657777.1, XP_045657776.1, XP_045657778.1	XP_003418485.1, XP_023414200.1, XP_023414199.1, XP_023414201.1
OG0000134	XP_045637133.1	XP_010589131.1
OG0000135	XP_045645050.1	XP_023394637.1
OG0000136	XP_045645011.1, XP_045645014.1, XP_045645012.1	XP_023394645.1
OG0000137	XP_045649571.1	XP_003420629.2
OG0000137	XP_045649569.1	XP_010598421.1
OG0000137	XP_045649568.1	XP_003420614.1, XP_003420615.1, XP_003420616.1
OG0000137	XP_045649566.1	XP_003420626.1
OG0000138	XP_045638825.1	XP_003421480.2
OG0000138	XP_045638824.1	XP_023396340.1
OG0000138	XP_045627915.1	XP_003421476.1
OG0000138	XP_045638850.1, XP_045638804.1	XP_003421587.1, XP_003421588.1
OG0000138	XP_045638820.1	XP_003421586.1
OG0000139	XP_045634983.1, XP_045634985.1, XP_045634984.1, XP_045634986.1	XP_023408283.1
OG0000142	XP_045662802.1, XP_045662805.1, XP_045662806.1, XP_045662804.1, XP_045662803.1, XP_045662801.1, XP_045662800.1	XP_010594371.1, XP_010594370.1, XP_010594374.1, XP_010594373.1, XP_010594372.1
OG0000143	XP_045651297.1	XP_010589879.2
OG0000144	XP_045665508.1	XP_023405669.1
OG0000145	XP_045658338.1	XP_023402721.1
OG0000146	XP_045661919.1, XP_045661916.1, XP_045661913.1, XP_045661918.1, XP_045661914.1, XP_045661917.1, XP_045661920.1	XP_003408437.1, XP_010586701.1, XP_023401633.1
OG0000147	XP_045664759.1, XP_045664808.1	XP_003413755.1
OG0000148	XP_045644505.1, XP_045645126.1	XP_010599317.1
OG0000148	XP_045645125.1, XP_045644504.1	XP_010600716.1, XP_010599305.1, XP_010599316.1, XP_010599319.1, XP_010599325.1, XP_010599323.1, XP_010599315.1, XP_010599326.1, XP_010600717.1
OG0000149	XP_045662151.1	XP_023399780.1
OG0000149	XP_045640012.1	XP_003415228.1
OG0000149	XP_045657386.1	XP_010587900.1
OG0000149	XP_045640417.1	XP_010593170.2
OG0000150	XP_045670918.1	XP_010595014.2
OG0000151	XP_045629115.1	XP_023409145.1
OG0000153	XP_045652422.1, XP_045651788.1	XP_003405563.1, XP_003405574.1, XP_003405556.1, XP_003405562.1
OG0000153	XP_045651787.1, XP_045652423.1, XP_045632506.1	XP_003405557.1, XP_010595818.2
OG0000156	XP_045627116.1	XP_023398906.1, XP_010584719.1, XP_023398905.1, XP_010584721.1, XP_010584720.1
OG0000156	XP_045645380.1, XP_045645370.1, XP_045645371.1, XP_045645382.1, XP_045645377.1, XP_045645384.1, XP_045645375.1, XP_045645373.1, XP_045645385.1, XP_045645387.1, XP_045645386.1, XP_045645381.1, XP_045645379.1, XP_045645378.1, XP_045645376.1, XP_045645374.1	XP_023399246.1, XP_010584904.1, XP_023399247.1
OG0000157	XP_045650784.1	XP_023396631.1
OG0000157	XP_045638256.1	XP_003415285.1, XP_003415685.1
OG0000157	XP_045659837.1	XP_010588753.1
OG0000157	XP_045659662.1	XP_010585007.1
OG0000158	XP_045631101.1	XP_003418390.1
OG0000159	XP_045641613.1	XP_003410393.1, XP_003410395.1, XP_003410392.1
OG0000159	XP_045641615.1, XP_045641614.1	XP_003410391.1, XP_003410394.1
OG0000160	XP_045643407.1	XP_003414826.1, XP_003409567.1
OG0000161	XP_045644242.1	XP_003413617.1, XP_003413619.1, XP_003413618.2
OG0000162	XP_045637184.1, XP_045637087.1	XP_023410096.1
OG0000163	XP_045653618.1	XP_023410511.1, XP_023410516.1
OG0000163	XP_045653622.1, XP_045653620.1	XP_023410474.1
OG0000164	XP_045666098.1	XP_003408273.1
OG0000164	XP_045666097.1	XP_023401577.1
OG0000165	XP_045642382.1	XP_023404541.1, XP_023404535.1, XP_023404553.1, XP_010588932.1, XP_023404542.1, XP_023404550.1, XP_023404549.1, XP_023404547.1, XP_023404534.1, XP_023404536.1, XP_023404539.1, XP_023404538.1, XP_023404545.1, XP_023404540.1, XP_023404551.1, XP_023404544.1, XP_023404548.1, XP_023404546.1, XP_023404552.1, XP_023404537.1, XP_023404543.1
OG0000166	XP_045664241.1, XP_045664242.1	XP_010587992.1
OG0000167	XP_045632342.1, XP_045632346.1, XP_045632345.1, XP_045632343.1, XP_045632344.1, XP_045632347.1	XP_010596731.1, XP_003418854.1, XP_010596734.1, XP_023414585.1, XP_023414586.1, XP_023414584.1, XP_023414587.1
OG0000168	XP_045670344.1	XP_010595285.1
OG0000168	XP_045670345.1, XP_045670346.1, XP_045632294.1, XP_045631204.1, XP_045636096.1, XP_045668174.1, XP_045670343.1	XP_003417326.1
OG0000170	XP_045652436.1, XP_045652439.1, XP_045652440.1, XP_045652437.1, XP_045652441.1, XP_045652435.1, XP_045652442.1	XP_023406587.1, XP_003412042.1
OG0000171	XP_045660192.1, XP_045661479.1, XP_045661480.1	XP_010589537.1
OG0000172	XP_045645045.1	XP_003408365.1
OG0000172	XP_045661341.1	XP_003404078.2
OG0000172	XP_045650115.1	XP_023396624.1
OG0000173	XP_045654366.1, XP_045654367.1, XP_045654365.1	XP_003404331.1
OG0000174	XP_045646628.1, XP_045646626.1, XP_045646627.1	XP_023403300.1, XP_023403299.1, XP_023403298.1, XP_023403316.1
OG0000175	XP_045664641.1	XP_023406470.1
OG0000176	XP_045642699.1, XP_045642700.1, XP_045642694.1, XP_045642695.1, XP_045642697.1, XP_045642696.1, XP_045642698.1	XP_023396329.1, XP_023396328.1, XP_010600949.2, XP_010599209.1, XP_003421399.1
OG0000177	XP_045665292.1, XP_045665294.1, XP_045665295.1, XP_045665296.1, XP_045665291.1	XP_003419716.1, XP_023415572.1, XP_023415573.1, XP_023415571.1
OG0000178	XP_045667222.1	XP_023407366.1
OG0000179	XP_045642457.1	XP_023395618.1
OG0000179	XP_045638897.1	XP_003420838.1, XP_023395617.1, XP_010598712.1
OG0000180	XP_045630300.1	XP_023396262.1
OG0000181	XP_045653534.1	XP_003422644.2
OG0000181	XP_045653532.1, XP_045653531.1	XP_003422113.1, XP_003422114.1, XP_023396971.1, XP_003422658.1, XP_003423717.1, XP_003422126.1, XP_003422125.1, XP_023396974.1
OG0000182	XP_045636278.1, XP_045636268.1, XP_045636274.1, XP_045636275.1, XP_045636279.1, XP_045636271.1, XP_045636267.1, XP_045636280.1, XP_045636269.1, XP_045636272.1, XP_045636276.1, XP_045636277.1, XP_045636270.1, XP_045636283.1, XP_045636282.1, XP_045636273.1	XP_023400882.1, XP_023400886.1, XP_023400881.1, XP_023400884.1, XP_023400883.1, XP_023400885.1
OG0000183	XP_045664648.1, XP_045664647.1, XP_045664649.1, XP_045664646.1, XP_045642495.1	XP_023406429.1
OG0000184	XP_045647847.1, XP_045647844.1, XP_045647846.1, XP_045647845.1, XP_045647848.1, XP_045647849.1	XP_010594281.1
OG0000186	XP_045645343.1	XP_023399872.1
OG0000187	XP_045650158.1	XP_003421199.1, XP_003421200.1, XP_023396089.1, XP_003421201.1, XP_003421202.1, XP_003421203.1, XP_003421204.1
OG0000188	XP_045671349.1, XP_045671359.1	NP_001267811.1
OG0000188	XP_045671350.1	XP_003421604.1
OG0000188	XP_045671351.1	XP_003421603.1
OG0000189	XP_045639072.1	XP_003412091.1
OG0000189	XP_045646367.1	XP_023395230.1
OG0000190	XP_045636136.1, XP_045636133.1, XP_045636134.1, XP_045636138.1, XP_045636135.1, XP_045636137.1, XP_045636140.1, XP_045636139.1	XP_023394432.1
OG0000191	XP_045654464.1, XP_045654463.1	XP_003404326.1
OG0000192	XP_045637313.1	XP_023404872.1
OG0000192	XP_045637240.1	XP_003410862.1
OG0000193	XP_045645456.1, XP_045645458.1, XP_045645457.1, XP_045645455.1, XP_045645454.1	XP_023396957.1, XP_023396960.1, XP_023396958.1, XP_023396959.1, XP_023396961.1, XP_023396962.1, XP_023396939.1, XP_023396916.1, XP_023396915.1, XP_023396940.1, XP_023396927.1, XP_023396937.1
OG0000194	XP_045668757.1, XP_045644752.1, XP_045668759.1, XP_045668756.1, XP_045644747.1, XP_045668752.1, XP_045644738.1, XP_045668758.1, XP_045668755.1, XP_045668754.1, XP_045668753.1	XP_010599067.1, XP_023396147.1, XP_010599069.1, XP_023396146.1, XP_003421278.1, XP_023396145.1, XP_010599068.1, XP_010599066.1, XP_023396144.1
OG0000195	XP_045651441.1	XP_003421080.1
OG0000196	XP_045642461.1	XP_003421409.1, XP_003421405.1
OG0000196	XP_045642982.1, XP_045642980.1, XP_045642981.1	XP_023396337.1, XP_023398499.1, XP_003421402.1, XP_023396319.1
OG0000197	XP_045628962.1	XP_010590992.1
OG0000197	XP_045649214.1	XP_010585568.1
OG0000198	XP_045629517.1, XP_045629798.1	XP_010584940.2
OG0000198	XP_045629785.1	XP_023399892.1
OG0000198	XP_045652613.1	XP_010594394.1
OG0000198	XP_045629695.1	XP_023399400.1
OG0000199	XP_045645366.1, XP_045645367.1, XP_045645364.1, XP_045645365.1, XP_045645363.1	XP_003406899.1, XP_010584905.1
OG0000200	XP_045657789.1	XP_023405160.1
OG0000200	XP_045657797.1	XP_023405164.1, XP_023405171.1, XP_010589432.1, XP_003411246.1
OG0000201	XP_045670378.1	XP_023411889.1, XP_023411940.1, XP_023411884.1, XP_023411888.1, XP_023395358.1, XP_023411938.1, XP_023395361.1, XP_023411885.1, XP_023395359.1, XP_023409142.1, XP_023398472.1, XP_023411941.1
OG0000202	XP_045654575.1, XP_045654576.1, XP_045654574.1, XP_045654562.1	XP_003423629.1, XP_003415883.1, XP_003423438.1, XP_003415882.1, XP_003415885.1, XP_003423547.1, XP_003423723.1, XP_003423628.1, XP_003423545.1, XP_003415886.1, XP_003423544.1
OG0000203	XP_045638396.1	XP_003405899.2
OG0000204	XP_045638739.1	XP_010597911.2
OG0000205	XP_045652802.1, XP_045652799.1, XP_045652801.1, XP_045652804.1, XP_045652808.1, XP_045652800.1, XP_045652810.1, XP_045652807.1, XP_045652805.1, XP_045652811.1, XP_045652806.1, XP_045652803.1	XP_010590932.1
OG0000206	XP_045630443.1	XP_003415771.1, XP_023410667.1
OG0000207	XP_045662530.1, XP_045662531.1, XP_045662535.1, XP_045662534.1, XP_045662536.1, XP_045662533.1	XP_023397844.1
OG0000208	XP_045645179.1	XP_003414904.1
OG0000210	XP_045652571.1, XP_045664609.1	XP_003412031.2, XP_023406571.1
OG0000211	XP_045637800.1	XP_003406420.1
OG0000211	XP_045637802.1	XP_003406418.1
OG0000211	XP_045660501.1, XP_045660500.1	XP_010589962.1, XP_003411740.1
OG0000212	XP_045635025.1	XP_010592897.1
OG0000212	XP_045651735.1, XP_045634907.1	XP_003404989.1, XP_010592836.2
OG0000212	XP_045634887.1	XP_010592856.1
OG0000212	XP_045634878.1	XP_003404992.1
OG0000212	XP_045659987.1	XP_003421253.1
OG0000212	XP_045634890.1, XP_045651770.1	XP_023409295.1
OG0000213	XP_045667544.1, XP_045649519.1, XP_045631560.1, XP_045661431.1	XP_003418659.1
OG0000214	XP_045634603.1	XP_010591756.1
OG0000214	XP_045655434.1	XP_010589545.1
OG0000214	XP_045652310.1	XP_023401426.1
OG0000215	XP_045630954.1	XP_023412475.1
OG0000216	XP_045661799.1	XP_003408469.1, XP_023401690.1, XP_023401688.1, XP_023401692.1, XP_023401691.1, XP_023401693.1
OG0000217	XP_045635355.1, XP_045635356.1	XP_003414875.1, XP_010593009.1
OG0000218	XP_045633915.1	XP_023395102.1
OG0000219	XP_045662138.1	XP_003406247.1
OG0000219	XP_045648961.1, XP_045648962.1	XP_003407118.1
OG0000220	XP_045642481.1, XP_045643032.1, XP_045642480.1, XP_045643033.1, XP_045642479.1	XP_010597514.1, XP_003419571.1, XP_003419569.1, XP_003419567.1, XP_003419568.1, XP_003419566.1, XP_003419565.1
OG0000221	XP_045642870.1, XP_045642872.1, XP_045642871.1, XP_045642875.1, XP_045642874.1, XP_045642424.1, XP_045642884.1, XP_045642867.1, XP_045642876.1, XP_045642877.1, XP_045642878.1, XP_045642879.1	XP_003422757.1, XP_003423652.1, XP_003423728.1, XP_003422758.1, XP_003423653.1, XP_003423651.1
OG0000222	XP_045641162.1, XP_045641125.1, XP_045641144.1, XP_045641154.1, XP_045641135.1	XP_010598641.1
OG0000223	XP_045649674.1	XP_023415438.1
OG0000223	XP_045649675.1	XP_003419683.1, XP_003419682.1, XP_023415437.1
OG0000224	XP_045643555.1, XP_045643554.1	XP_023404045.1
OG0000226	XP_045656255.1, XP_045656257.1, XP_045656256.1, XP_045656259.1, XP_045656254.1, XP_045656258.1, XP_045656260.1	XP_003422085.1
OG0000226	XP_045656241.1	XP_003422105.1
OG0000227	XP_045660657.1, XP_045660655.1, XP_045660653.1, XP_045660654.1, XP_045660652.1	XP_023406037.1
