Orthogroup	Urocitellus_parryii	Myotis_lucifugus
OG0000247	XP_026243042.1	XP_006088559.1
OG0000248	XP_026267515.1	XP_006096013.1, XP_006096014.1
OG0000249	XP_026268498.1	XP_006094796.1, XP_006094795.1
OG0000249	XP_026268502.1, XP_026268501.1, XP_026268499.1	XP_006094794.1
OG0000251	XP_026250757.1	XP_014311454.1, XP_023609669.1
OG0000252	XP_026261410.1	XP_014323427.1
OG0000254	XP_026248072.1, XP_026248078.1	XP_014302875.1, XP_006105262.1
OG0000255	XP_026247812.1, XP_026247535.1	XP_006102017.1
OG0000257	XP_026236798.1, XP_026236799.1	XP_006089738.1
OG0000258	XP_026255332.1	XP_023620470.1
OG0000259	XP_026236218.1, XP_026236232.1, XP_026236217.1	XP_006091986.1
OG0000260	XP_026235374.1, XP_026235371.1	XP_006091992.1
OG0000262	XP_026256878.1, XP_026256879.1, XP_026256877.1	XP_006094679.1
OG0000263	XP_026244311.1	XP_023609691.1
OG0000264	XP_026267563.1	XP_014306126.2
OG0000265	XP_026239453.1	XP_014321480.1
OG0000266	XP_026263966.1	XP_006096378.2
OG0000267	XP_026237595.1	XP_014301638.2
OG0000268	XP_026236542.1, XP_026236545.1, XP_026236543.1	XP_014304495.1, XP_014304494.1, XP_006107101.1, XP_023603568.1
OG0000270	XP_026267755.1, XP_026267757.1, XP_026267758.1, XP_026267756.1, XP_026267760.1	XP_023608747.1, XP_023608746.1
OG0000272	XP_026267678.1, XP_026267677.1	XP_006102116.1
OG0000272	XP_026267676.1	XP_006102115.1
OG0000273	XP_026238202.1	XP_023617704.1, XP_006081115.1, XP_006081114.1
OG0000274	XP_026236048.1	XP_006101970.1
OG0000274	XP_026236050.1	XP_006101969.1, XP_014301789.1
OG0000275	XP_026269811.1	XP_006082927.1, XP_023619985.1
OG0000275	XP_026267118.1	XP_014323369.1, XP_023599658.1, XP_014323370.1
OG0000278	XP_026257008.1, XP_026257009.1, XP_026257011.1, XP_026257010.1	XP_006086568.1, XP_006086567.1
OG0000280	XP_026255947.1, XP_026255945.1	XP_006100233.2
OG0000281	XP_026253602.1	XP_023608455.1, XP_006087273.1
OG0000282	XP_026263126.1	XP_006095671.1
OG0000282	XP_026259186.1	XP_006096603.1, XP_014308597.1, XP_006082431.1
OG0000286	XP_026238043.1, XP_026238039.1	XP_006094630.1
OG0000287	XP_026236414.1	XP_006087529.1
OG0000287	XP_026267816.1, XP_026267817.1	XP_006087525.1, XP_023608605.1
OG0000288	XP_026237106.1	XP_014313944.2
OG0000289	XP_026248355.1, XP_026248346.1, XP_026248354.1, XP_026248379.1, XP_026252121.1, XP_026252179.1	XP_014315333.1
OG0000290	XP_026261807.1, XP_026261809.1, XP_026261808.1	XP_023619424.1
OG0000291	XP_026237268.1	XP_023614847.1, XP_023604395.1, XP_023604127.1
OG0000291	XP_026237266.1	XP_023614804.1
OG0000291	XP_026237265.1, XP_026237264.1	XP_014316518.1
OG0000292	XP_026242936.1	XP_023604237.1, XP_023609435.1
OG0000294	XP_026261937.1	XP_006087684.1
OG0000294	XP_026247788.1, XP_026247786.1, XP_026247785.1, XP_026247787.1	XP_023600181.1
OG0000295	XP_026239036.1	XP_014313620.1
OG0000295	XP_026238639.1	XP_006086407.1
OG0000296	XP_026270551.1, XP_026270549.1, XP_026270550.1	XP_006083068.1, XP_006083069.1
OG0000297	XP_026266666.1	XP_023605598.1, XP_023605597.1, XP_006084403.1, XP_006084401.1, XP_006084299.1
OG0000298	XP_026257913.1, XP_026257912.1, XP_026257914.1, XP_026257911.1	XP_023610122.1, XP_006089454.1, XP_023610124.1, XP_014311930.1, XP_023610123.1
OG0000299	XP_026251698.1, XP_026251695.1, XP_026251697.1	XP_006089674.1
OG0000299	XP_026251140.1	XP_023609838.1, XP_006089116.1, XP_023609837.1, XP_023608950.1
OG0000300	XP_026235358.1, XP_026235359.1, XP_026235372.1, XP_026235377.1	XP_006092139.1, XP_006092140.1, XP_006092136.1, XP_006092137.1, XP_006092138.1
OG0000301	XP_026256795.1	XP_014316180.1, XP_014316181.1
OG0000301	XP_026256789.1	XP_014316182.1
OG0000303	XP_026248154.1	XP_006103970.1, XP_023600907.1, XP_006109319.2, XP_023600647.1
OG0000304	XP_026255330.1	XP_023617733.1
OG0000305	XP_026244728.1, XP_026261393.1	XP_006095592.1
OG0000305	XP_026255180.1	XP_014321861.1
OG0000307	XP_026235476.1, XP_026249575.1	XP_023606613.1
OG0000308	XP_026240944.1, XP_026245638.1	XP_023609375.1, XP_006088516.1, XP_023609373.1, XP_023609374.1
OG0000308	XP_026261379.1	XP_006082891.1
OG0000309	XP_026235736.1, XP_026235737.1	XP_023619594.1, XP_006100261.1, XP_023619593.1, XP_023619591.1, XP_006100260.1, XP_023619595.1, XP_014321082.1, XP_023619592.1
OG0000310	XP_026247365.1	XP_023604902.1, XP_006108753.1
OG0000310	XP_026247361.1, XP_026247362.1	XP_023606482.1
OG0000311	XP_026243427.1, XP_026243383.1	XP_006085486.1
OG0000312	XP_026270255.1, XP_026237851.1, XP_026238563.1	XP_023604532.1, XP_023604253.1, XP_014305299.1
OG0000312	XP_026270207.1, XP_026270208.1, XP_026270211.1, XP_026270210.1	XP_006108184.3
OG0000313	XP_026254547.1	XP_006095746.1
OG0000314	XP_026238541.1	XP_023615823.1
OG0000315	XP_026258652.1, XP_026264866.1	XP_023614229.1, XP_023612713.1
OG0000316	XP_026236867.1	XP_006087712.1
OG0000318	XP_026257110.1	XP_006097717.1, XP_006097718.1
OG0000319	XP_026239885.1, XP_026239887.1, XP_026239886.1	XP_014320574.1, XP_006099639.1, XP_023619006.1, XP_023619007.1, XP_014320575.1
OG0000320	XP_026236330.1, XP_026236337.1, XP_026236344.1	XP_023614900.1, XP_023614899.1, XP_006095133.1
OG0000321	XP_026262034.1, XP_026262033.1	XP_006107351.1, XP_023603784.1, XP_014313627.1
OG0000321	XP_026258443.1	XP_023612665.1
OG0000322	XP_026241507.1	XP_006101739.1, XP_006083439.1, XP_006108243.1
OG0000322	XP_026247594.1	XP_006088486.1
OG0000323	XP_026247500.1	XP_023614268.1
OG0000323	XP_026257312.1, XP_026252603.1, XP_026252605.1, XP_026252604.1	XP_006096880.1, XP_006085581.1
OG0000325	XP_026249739.1, XP_026249735.1, XP_026249737.1, XP_026249738.1, XP_026249736.1	XP_023605161.1, XP_006102795.1, XP_014323574.1
OG0000326	XP_026256176.1	XP_006088264.1
OG0000327	XP_026242837.1, XP_026242835.1, XP_026242836.1	XP_006100875.1, XP_014321718.1, XP_023620156.1, XP_023620157.1
OG0000328	XP_026242020.1, XP_026242022.1, XP_026242021.1, XP_026242018.1, XP_026242019.1	XP_023600221.1, XP_014301052.1, XP_006103215.1
OG0000329	XP_026242451.1	XP_014319084.1
OG0000329	XP_026249916.1, XP_026249915.1, XP_026249914.1, XP_026249913.1	XP_023612835.1, XP_006092598.1, XP_006092599.1
OG0000330	XP_026266999.1	XP_023615111.1
OG0000331	XP_026268680.1	XP_006087314.1
OG0000331	XP_026252503.1	XP_014311192.1
OG0000332	XP_026266952.1, XP_026266949.1, XP_026266951.1, XP_026266950.1	XP_006088772.1
OG0000333	XP_026239640.1, XP_026239641.1, XP_026239642.1	XP_023602710.1
OG0000334	XP_026255510.1, XP_026255512.1, XP_026255509.1	XP_006104614.1
OG0000334	XP_026255511.1	XP_006104615.1
OG0000335	XP_026257521.1, XP_026257522.1, XP_026257523.1	XP_023603981.1
OG0000336	XP_026238734.1	XP_014307799.1, XP_023606408.1, XP_014307801.1, XP_014307800.1, XP_014307802.1
OG0000337	XP_026254711.1, XP_026254710.1	XP_014304037.1, XP_006106650.1, XP_014304044.1, XP_014304043.1, XP_023603146.1, XP_014304036.1, XP_014304035.1, XP_006106648.1, XP_014308611.1, XP_014308612.1, XP_014308610.1, XP_023607167.1, XP_006085849.1, XP_014308615.1, XP_014304033.1, XP_014304039.1, XP_006093060.1, XP_023607166.1, XP_014308614.1, XP_006108620.2, XP_023607135.1, XP_023603151.1, XP_014308613.1, XP_014308617.1, XP_023607170.1, XP_014308616.1, XP_023607169.1, XP_014304041.1
OG0000339	XP_026249919.1, XP_026249918.1	XP_023612828.1
OG0000339	XP_026239576.1, XP_026239577.1	XP_006107030.1
OG0000340	XP_026267316.1, XP_026267312.1, XP_026267315.1, XP_026267313.1, XP_026267314.1	XP_023616340.1
OG0000341	XP_026237635.1	XP_006083628.1
OG0000342	XP_026252032.1	XP_006092971.1, XP_006107287.1, XP_014319172.1
OG0000343	XP_026257140.1	XP_023614824.1
OG0000344	XP_026242322.1	XP_006105693.1
OG0000345	XP_026256311.1	XP_014305768.1
OG0000346	XP_026258536.1, XP_026258541.1, XP_026258543.1	XP_014314516.1
OG0000347	XP_026265346.1	XP_006089702.1
OG0000347	XP_026252963.1	XP_006109363.3
OG0000348	XP_026250326.1	XP_023610000.1, XP_014311764.1, XP_023609999.1, XP_014311765.1, XP_014311766.1
OG0000349	XP_026264042.1, XP_026264041.1, XP_026264038.1, XP_026264039.1, XP_026264037.1, XP_026264040.1	XP_006092244.1
OG0000349	XP_026245726.1	XP_006107755.1
OG0000350	XP_026242856.1, XP_026242857.1, XP_026242855.1, XP_026242854.1	XP_014316535.1, XP_006095017.1
OG0000351	XP_026240312.1	XP_023606682.1
OG0000352	XP_026251915.1, XP_026251916.1	XP_006092974.1
OG0000352	XP_026251914.1	XP_014305285.1
OG0000353	XP_026250491.1, XP_026250498.1	XP_014314751.1
OG0000354	XP_026266623.1, XP_026266619.1, XP_026266608.1, XP_026266614.1, XP_026266609.1, XP_026266616.1, XP_026266612.1, XP_026266624.1, XP_026266621.1, XP_026266611.1, XP_026266622.1, XP_026266618.1, XP_026266617.1, XP_026266615.1, XP_026266620.1, XP_026266610.1	XP_006097623.1
OG0000355	XP_026267543.1, XP_026267555.1, XP_026267551.1, XP_026267535.1	XP_023615968.1, XP_006096384.1, XP_006096386.1, XP_023615969.1, XP_006096385.1
OG0000356	XP_026235765.1	XP_014307622.1, XP_014307624.1, XP_006084732.1
OG0000357	XP_026238567.1	XP_006084725.1
OG0000359	XP_026271117.1, XP_026271116.1	XP_006104659.1
OG0000360	XP_026256168.1	XP_014303560.2
OG0000360	XP_026256161.1	XP_023601824.1
OG0000360	XP_026256167.1	XP_023601825.1
OG0000361	XP_026238481.1	XP_006092122.1, XP_014313941.1
OG0000362	XP_026236975.1	XP_006107948.3, XP_006085256.1
OG0000362	XP_026250833.1	XP_006084552.1
OG0000363	XP_026238491.1, XP_026263010.1	XP_006096177.1
OG0000364	XP_026248427.1, XP_026248428.1	XP_014320383.1, XP_014320382.1, XP_006099441.1
OG0000365	XP_026265410.1, XP_026265409.1	XP_006107952.1, XP_014306059.2
OG0000366	XP_026269902.1, XP_026269892.1	XP_023599432.1, XP_006102276.1, XP_014323115.1, XP_006102277.1, XP_006108649.1, XP_014323078.1, XP_023599440.1
OG0000367	XP_026266520.1, XP_026266519.1, XP_026266521.1	XP_006108461.3
OG0000368	XP_026249119.1, XP_026249115.1, XP_026249116.1, XP_026249118.1	XP_006091144.1
OG0000370	XP_026267855.1, XP_026267854.1, XP_026267853.1, XP_026267852.1	XP_014311907.1
OG0000371	XP_026257257.1	XP_023599400.1
OG0000372	XP_026253620.1	XP_006108887.3, XP_006089092.1
OG0000373	XP_026263874.1, XP_026263873.1, XP_026263871.1, XP_026263872.1	XP_023599457.1, XP_014323137.1
OG0000374	XP_026239122.1	XP_006089569.1, XP_006089567.1, XP_006089568.1
OG0000375	XP_026250732.1	XP_006085555.1, XP_023606942.1
OG0000376	XP_026265897.1, XP_026265895.1, XP_026265898.1	XP_023619297.1, XP_023619295.1, XP_006099970.1, XP_006099969.1, XP_023619296.1
OG0000379	XP_026238618.1	XP_006094619.1
OG0000381	XP_026270272.1	XP_023613911.1
OG0000381	XP_026270271.1	XP_014323083.1, XP_006093870.1, XP_014302772.1
OG0000382	XP_026242552.1, XP_026242551.1, XP_026242550.1, XP_026242554.1, XP_026242553.1	XP_006108130.1
OG0000386	XP_026241651.1	XP_014323271.1
OG0000387	XP_026253219.1, XP_026253228.1	XP_006084089.1
OG0000389	XP_026268988.1	XP_023602467.1
OG0000390	XP_026265569.1	XP_023610464.1, XP_023610460.1, XP_014312265.1, XP_023610462.1, XP_006089883.1, XP_023610463.1, XP_023610461.1
OG0000391	XP_026256576.1, XP_026256591.1, XP_026256582.1, XP_026256601.1	XP_006087007.1, XP_023608251.1
OG0000392	XP_026250264.1	XP_006098635.1
OG0000393	XP_026242776.1	XP_006099009.1, XP_014319997.1, XP_006099010.1
OG0000394	XP_026253461.1, XP_026253471.1	XP_014307074.2
OG0000395	XP_026251534.1	XP_006085466.1
OG0000396	XP_026259897.1	XP_006091677.1, XP_023612149.1, XP_023612150.1, XP_006091675.1, XP_023612152.1, XP_023612151.1, XP_006091673.1, XP_006091674.1
OG0000398	XP_026242435.1	XP_023619689.1
OG0000399	XP_026247720.1	XP_006084357.1
OG0000400	XP_026262845.1, XP_026262843.1, XP_026262844.1	XP_014313713.1, XP_023612113.1, XP_023612115.1, XP_023612112.1, XP_023612114.1, XP_014313714.1, XP_006091603.1, XP_023612116.1, XP_014313712.1
OG0000401	XP_026248877.1, XP_026248878.1	XP_006083286.1
OG0000402	XP_026266884.1	XP_006083250.1
OG0000402	XP_026266896.1	XP_023601131.1
OG0000402	XP_026266875.1	XP_023601100.1
OG0000405	XP_026268406.1, XP_026268407.1, XP_026268408.1	XP_006082947.1, XP_023620135.1
OG0000407	XP_026242540.1	XP_014316176.2
OG0000407	XP_026242542.1	XP_023599972.1
OG0000408	XP_026236691.1, XP_026254164.1, XP_026236694.1	XP_006101374.1
OG0000409	XP_026270167.1	XP_006094632.1, XP_006094629.1, XP_006094715.1
OG0000411	XP_026235477.1, XP_026235523.1, XP_026235563.1, XP_026235537.1	XP_014310731.1
OG0000412	XP_026266402.1	XP_023619410.1
OG0000413	XP_026256249.1, XP_026256247.1, XP_026256251.1, XP_026256250.1, XP_026256248.1	XP_006106089.1, XP_014303555.1, XP_006106087.1
OG0000414	XP_026261938.1	XP_006093991.1
OG0000415	XP_026246860.1	XP_006087989.2
OG0000415	XP_026262688.1	XP_023619647.1
OG0000416	XP_026270981.1	XP_023604903.1
OG0000417	XP_026246887.1	XP_014310822.1
OG0000418	XP_026246923.1, XP_026246922.1, XP_026246921.1	XP_023609056.1
OG0000419	XP_026244486.1	XP_006090572.2
OG0000421	XP_026269399.1	XP_014317484.1, XP_014317483.1, XP_023615671.1
OG0000422	XP_026264663.1	XP_006098865.1
OG0000423	XP_026239028.1	XP_023610210.1
OG0000425	XP_026266069.1	XP_023618419.1
OG0000427	XP_026236105.1, XP_026237760.1, XP_026268373.1	XP_006083036.1
OG0000428	XP_026251625.1, XP_026251616.1	XP_006109511.1, XP_006108444.1, XP_006097131.1, XP_006097076.1, XP_023616605.1, XP_023616607.1, XP_023616608.1
OG0000431	XP_026236717.1, XP_026236715.1, XP_026236716.1, XP_026247938.1, XP_026247937.1, XP_026247871.1	XP_014301212.1
OG0000432	XP_026266600.1	XP_014305634.1, XP_023604523.1, XP_014305636.1
OG0000432	XP_026269961.1	XP_023605841.1, XP_023605840.1, XP_023605843.1, XP_014307213.1, XP_023605842.1
OG0000433	XP_026237360.1	XP_006108732.1, XP_006105636.1, XP_006107020.1, XP_014305234.1, XP_014305524.1, XP_006108279.1, XP_023602019.1, XP_006107571.1, XP_006106592.1, XP_006105637.1, XP_014303189.1, XP_006107018.1, XP_023603117.1, XP_014305270.2, XP_023603118.1, XP_014303989.1
OG0000434	XP_026255638.1	XP_023619721.1
OG0000434	XP_026238226.1	XP_023603003.1
OG0000435	XP_026253453.1, XP_026253455.1	XP_014310029.1
OG0000436	XP_026266300.1	XP_006087869.1, XP_006084738.2
OG0000436	XP_026235486.1	XP_006089341.1
OG0000437	XP_026259566.1, XP_026259568.1, XP_026259567.1, XP_026259569.1, XP_026259570.1	XP_014303624.1, XP_014303626.1
OG0000438	XP_026244106.1	XP_023609911.1
OG0000438	XP_026256264.1	XP_006107437.1
OG0000439	XP_026268794.1, XP_026268788.1	XP_023600324.1
OG0000440	XP_026240927.1, XP_026240928.1	XP_006083093.1, XP_006096080.1
OG0000441	XP_026263991.1, XP_026263992.1, XP_026263993.1	XP_006105293.1, XP_023602070.1, XP_006105292.1, XP_006105294.1, XP_006105289.1
OG0000443	XP_026254126.1	XP_023605707.1
OG0000445	XP_026263974.1	XP_006099319.1, XP_006099320.1
OG0000446	XP_026248832.1	XP_023617474.1, XP_006097992.1
OG0000446	XP_026252571.1	XP_014314932.1
OG0000447	XP_026254625.1, XP_026254628.1, XP_026254624.1, XP_026254627.1, XP_026254623.1, XP_026254629.1	XP_023611696.1
OG0000448	XP_026269140.1	XP_006099353.1, XP_006099355.1
OG0000449	XP_026258985.1	XP_014322200.1
OG0000450	XP_026249825.1	XP_023613113.1, XP_006092902.1, XP_023613114.1, XP_014314757.1, XP_014314759.1
OG0000451	XP_026245304.1, XP_026245305.1, XP_026245303.1	XP_014300994.1, XP_014300999.1, XP_023600944.1, XP_023600928.1, XP_023600950.1, XP_014300983.1, XP_023600915.1
OG0000452	XP_026236357.1, XP_026236354.1, XP_026236356.1, XP_026236358.1	XP_006103322.1
OG0000454	XP_026258600.1	XP_023612791.1
OG0000455	XP_026269496.1, XP_026269488.1, XP_026269495.1	XP_014318734.1
OG0000456	XP_026266304.1	XP_023610945.1
OG0000458	XP_026239678.1	XP_006109377.3, XP_023605306.1
OG0000458	XP_026245817.1	XP_023616636.1
OG0000459	XP_026269979.1, XP_026269978.1, XP_026269981.1, XP_026269980.1	XP_006106652.1, XP_014310202.1, XP_023608649.1, XP_006106656.1, XP_023608648.1, XP_023604552.1, XP_006108198.1, XP_023608601.1, XP_014310199.1, XP_006087501.1, XP_014310200.1, XP_006087502.1, XP_006108440.2, XP_023608645.1, XP_006087494.1, XP_023608646.1
OG0000460	XP_026261158.1	XP_006094790.1
OG0000460	XP_026268494.1	XP_006094798.1
OG0000461	XP_026262316.1, XP_026262360.1	XP_014313932.1
OG0000462	XP_026237366.1, XP_026237361.1, XP_026237353.1	XP_006087530.1, XP_006108852.1
OG0000464	XP_026235534.1, XP_026235532.1, XP_026235533.1, XP_026235536.1, XP_026235535.1, XP_026235539.1, XP_026235538.1	XP_023600475.1
OG0000465	XP_026247000.1, XP_026247001.1, XP_026247002.1, XP_026246999.1	XP_023615625.1
OG0000466	XP_026258761.1	XP_023604502.1
OG0000467	XP_026260382.1, XP_026260381.1	XP_014322643.1
OG0000469	XP_026242602.1, XP_026242603.1, XP_026242927.1, XP_026242926.1	XP_006095048.1, XP_006095015.1, XP_006095047.1
OG0000470	XP_026253813.1, XP_026253814.1	XP_023600978.1, XP_023600977.1, XP_006104017.1, XP_014301795.1, XP_014301794.1, XP_014301793.1
OG0000471	XP_026270735.1	XP_023609090.1, XP_006088136.1, XP_023609091.1
OG0000472	XP_026238843.1	XP_014322751.2
OG0000472	XP_026264085.1	XP_023612007.1
OG0000473	XP_026262897.1, XP_026262912.1, XP_026262894.1, XP_026262904.1	XP_023604153.1
OG0000475	XP_026249174.1, XP_026249172.1	XP_006098200.1
OG0000476	XP_026254884.1	XP_006092032.2
OG0000477	XP_026252474.1	XP_006101681.1
OG0000477	XP_026252477.1, XP_026252476.1, XP_026252478.1	XP_006101676.1
OG0000478	XP_026246888.1	XP_023613306.1
OG0000479	XP_026269194.1	XP_023618156.1, XP_014319727.1, XP_023618154.1, XP_023618153.1, XP_023618157.1, XP_023618152.1, XP_006098681.1, XP_006098679.1, XP_006098678.1, XP_023618155.1
OG0000482	XP_026258573.1	XP_023612784.1
OG0000482	XP_026263441.1	XP_014306143.2
OG0000483	XP_026264068.1	XP_014303600.1
OG0000485	XP_026248576.1	XP_023609311.1
OG0000485	XP_026235703.1	XP_014310932.1
OG0000487	XP_026263147.1	XP_006095673.1, XP_023615359.1
OG0000487	XP_026263137.1	XP_014317150.1, XP_006095672.1
OG0000488	XP_026260413.1	XP_023608415.1, XP_014309913.1, XP_006087219.1
OG0000489	XP_026266337.1	XP_006100041.1
OG0000490	XP_026247445.1, XP_026247444.1	XP_006097378.2
OG0000491	XP_026250275.1	XP_023618066.1
OG0000491	XP_026247446.1	XP_023601194.1
OG0000492	XP_026245905.1	XP_023602312.1
OG0000492	XP_026244034.1	XP_006104787.1
OG0000493	XP_026246416.1, XP_026246415.1	XP_006105546.1
OG0000494	XP_026248786.1, XP_026248787.1	XP_023608307.1
OG0000495	XP_026268934.1, XP_026268933.1, XP_026268932.1	XP_006109176.1
OG0000496	XP_026263002.1, XP_026259914.1, XP_026262979.1	XP_023615660.1
OG0000497	XP_026243218.1	XP_006089945.1
OG0000498	XP_026268728.1, XP_026268727.1	XP_014316690.2, XP_014316694.2
OG0000499	XP_026239911.1, XP_026239910.1	XP_023619192.1
OG0000500	XP_026250058.1	XP_006104768.1
OG0000501	XP_026264076.1, XP_026264075.1, XP_026264081.1, XP_026264077.1, XP_026264080.1, XP_026264082.1, XP_026264078.1	XP_023602071.1, XP_006105283.1, XP_023602072.1
OG0000502	XP_026254122.1	XP_006093719.1
OG0000504	XP_026264590.1, XP_026264568.1, XP_026264563.1, XP_026264575.1, XP_026264582.1, XP_026264552.1	XP_006085088.1, XP_006085087.1, XP_006085086.1, XP_006085085.1
OG0000505	XP_026264681.1	XP_006096284.1, XP_006096285.1
OG0000506	XP_026263330.1, XP_026263329.1, XP_026263331.1	XP_023603721.1, XP_023603732.1
OG0000507	XP_026235480.1	XP_023613633.1
OG0000508	XP_026265541.1	XP_006089419.1, XP_014311887.1
OG0000509	XP_026268901.1	XP_006082820.1
OG0000510	XP_026255171.1	XP_023620810.1
OG0000511	XP_026255199.1	XP_023600967.1, XP_023604762.1
OG0000512	XP_026257253.1, XP_026257254.1	XP_006091305.1
OG0000513	XP_026235763.1	XP_014307619.1
OG0000514	XP_026266123.1	XP_006105700.2, XP_006108775.3, XP_006108335.3, XP_006091199.2, XP_006091200.2, XP_006091203.2, XP_023604909.1, XP_006105698.3, XP_006105696.1, XP_014313363.2, XP_023611738.1, XP_014303237.1, XP_014303238.2, XP_006088149.1, XP_006105707.1
OG0000517	XP_026238516.1	XP_006098562.1, XP_006098558.1, XP_006098560.1
OG0000518	XP_026236239.1	XP_006091984.1
OG0000518	XP_026236235.1	XP_014313935.1
OG0000519	XP_026237868.1	XP_023602867.1, XP_023602870.1, XP_014303777.1, XP_023604733.1, XP_014306595.1
OG0000520	XP_026267362.1	XP_006096764.1
OG0000521	XP_026253672.1	XP_006104581.2
OG0000522	XP_026266100.1	XP_014302982.1, XP_023602143.1, XP_006105360.1, XP_014302983.1, XP_023602141.1, XP_023602142.1
OG0000523	XP_026262756.1	XP_006106058.1
OG0000524	XP_026263921.1	XP_023606561.1
OG0000524	XP_026246298.1	XP_006109878.1
OG0000525	XP_026260575.1	XP_006106823.1
OG0000525	XP_026237502.1	XP_006103918.1
OG0000526	XP_026238461.1	XP_006096167.1
OG0000527	XP_026240795.1	XP_006083826.1
OG0000528	XP_026254995.1, XP_026254994.1	XP_006091293.1, XP_006091294.1
OG0000529	XP_026256135.1	XP_023609179.1
OG0000531	XP_026244238.1, XP_026244237.1	XP_006089019.1, XP_023609762.1
OG0000532	XP_026257788.1, XP_026257795.1	XP_006087038.1
OG0000533	XP_026270909.1	XP_006103177.2
OG0000534	XP_026262425.1, XP_026262424.1	XP_006092475.1, XP_023612698.1
OG0000535	XP_026241522.1, XP_026241518.1, XP_026241517.1, XP_026241516.1, XP_026241519.1, XP_026241520.1, XP_026241521.1	XP_023602841.1, XP_006083449.1, XP_006083444.1, XP_006083445.1, XP_014303049.1
OG0000536	XP_026241541.1	XP_006083433.1, XP_014302953.1
