Orthogroup	Saimiri_boliviensis_boliviensis	Homo_sapiens
OG0000096	XP_010335039.2	NP_002631.3, NP_001353127.1, NP_942130.1, NP_001335296.1, NP_001027018.1, NP_001335298.1, NP_001335297.1, NP_001263419.1, NP_001335299.1
OG0000096	XP_039318544.1	NP_001258754.1, NP_004559.4, NP_001361445.1, NP_001284629.1, NP_001284628.1, NP_001258753.1, NP_001361444.1, NP_001182220.2, XP_011512974.1, NP_001258752.1, NP_001258751.1, NP_001361446.1
OG0000099	XP_039335746.1	XP_011527588.1, NP_061026.2, NP_001129316.1, XP_005260698.1
OG0000099	XP_039335344.1	NP_001317657.1, XP_005260727.1
OG0000100	XP_039330331.1, XP_039330330.1, XP_039330328.1, XP_039330333.1, XP_039330334.1, XP_039330335.1, XP_039330332.1, XP_039330329.1, XP_039330327.1, XP_039330326.1	NP_001269468.1
OG0000100	XP_003934223.1, XP_010343016.1	NP_005264.2
OG0000101	XP_010349156.1, XP_003940188.1	NP_062543.1, NP_001027565.1
OG0000101	XP_010330140.1	NP_001351168.1, NP_005511.1, NP_001382111.1
OG0000102	XP_003931951.2	NP_001067.2, XP_054184520.1, NP_001068.1
OG0000102	XP_003931955.1, XP_039324150.1	NP_001065.2, NP_001066.1, XP_016864074.1, XP_016863792.1, NP_444267.1, XP_011529852.1, NP_001064.1
OG0000102	XP_003931957.1, XP_003931959.2	NP_066962.2
OG0000103	XP_003939107.1	NP_001240837.1
OG0000103	XP_003939110.2	NP_001345.1, NP_001344.2
OG0000103	XP_039334774.1, XP_039334779.1	NP_001809.4
OG0000103	XP_003939122.1	NP_001382901.1, XP_047281112.1
OG0000104	XP_003943324.2, XP_010329420.2	NP_443173.2
OG0000104	XP_039330409.1	NP_997281.2
OG0000104	XP_039330507.1, XP_003943302.2	NP_940862.2
OG0000105	XP_039318127.1, XP_039318128.1	NP_077021.1
OG0000106	XP_003930828.1	XP_011513765.1, NP_067046.1
OG0000106	XP_039323985.1	XP_047271680.1
OG0000106	XP_003930132.1	NP_001311387.1, NP_001311388.1, NP_037424.2
OG0000106	XP_003932297.1	NP_000423.2
OG0000106	XP_003934194.1	NP_612412.2
OG0000107	XP_010332917.2	NP_001005323.1
OG0000108	XP_010345593.1, XP_039325580.1	NP_001336235.1, NP_001336233.1, NP_001336234.1, NP_001336237.1, NP_001336243.1, NP_001336242.1, NP_001336240.1, NP_001336244.1, NP_001336239.1, NP_001336241.1, NP_001336238.1, NP_001336236.1
OG0000109	XP_010329965.2	NP_063950.2
OG0000110	XP_003929179.1	XP_011522164.2, NP_001172.1, NP_550434.1, NP_001188281.1, NP_550435.1, NP_550436.1
OG0000110	XP_003929189.1, XP_039331915.1	XP_011522163.1, NP_001662.1, NP_001184145.1
OG0000110	XP_039332486.1	XP_011521915.1
OG0000111	XP_039317041.1, XP_039317022.1	NP_001243791.1, NP_001243782.1, NP_001229255.1, NP_001229261.1, NP_001243796.1, NP_001229256.1, NP_001229260.1, NP_001229257.1, NP_001229259.1, NP_001229258.1, NP_001243790.1, NP_001243789.1, NP_001243792.1, NP_001243783.1, NP_001243788.1, NP_001243823.2, NP_001243786.1, NP_001243784.1, NP_001243781.1, NP_001243798.1, NP_001243801.1, NP_001243803.1, NP_001243800.1, NP_001243802.1, NP_958804.2
OG0000113	XP_010330481.1, XP_010330485.1, XP_010330484.1, XP_010330482.1, XP_003944318.1, XP_010330483.1, XP_010349174.1, XP_003940208.1	NP_001012997.1, NP_001006934.1, NP_116315.1, NP_001354719.1
OG0000114	XP_003925650.1	NP_005201.2, XP_016858891.1
OG0000114	XP_039325923.1	NP_008822.2
OG0000114	XP_003925648.1	NP_055432.2
OG0000114	XP_003925649.1	NP_066269.1, XP_054188132.1
OG0000115	XP_003939159.1	NP_001650.1, NP_001399859.1, NP_001399843.1, NP_001399845.1, XP_024304740.1, NP_001399849.1, NP_001399844.1, NP_001399847.1
OG0000115	XP_039320196.1	NP_001019398.1, NP_001019397.1, NP_001019399.1, NP_001649.1
OG0000116	XP_039328259.1	NP_871622.1, XP_047273646.1
OG0000116	XP_003928756.1	NP_003329.1
OG0000118	XP_039328588.1, XP_010344036.2, XP_039328584.1, XP_039328587.1, XP_039328583.1, XP_039328585.1, XP_039328586.1	NP_001371270.1, NP_001371264.1, NP_705895.1, NP_001371266.1, NP_001371272.1, NP_001371269.1, NP_001371274.1, NP_001371267.1, NP_001371268.1, NP_001371265.1, NP_001371271.1, NP_109377.1, NP_001371273.1, NP_001371275.1
OG0000119	XP_010334972.1, XP_003930067.1, XP_039333853.1, XP_010338933.1, XP_010338936.1, XP_010338935.1, XP_010338934.1	NP_001091678.1, NP_001091674.1, NP_001091676.1, NP_001091677.1, NP_001091675.1, NP_004957.1
OG0000120	XP_003934288.1	NP_000526.2, NP_001393797.1, NP_001393795.1, NP_001393811.1, NP_001393807.1, NP_001308944.1, NP_001393806.1, NP_001393808.1, NP_001393810.1, NP_001393809.1, NP_001393803.1, NP_001393814.1, NP_001393840.1, NP_001393815.1, NP_001393813.1, NP_001393802.1, NP_001393798.1, NP_001393830.1, NP_001393831.1, NP_001393835.1, NP_001308939.1, NP_001393836.1, NP_001393829.1, NP_001308935.1, NP_001393799.1, NP_001393837.1, NP_001393832.1, NP_001393801.1, NP_001393800.1, NP_001308943.1, XP_047276438.1, NP_001393805.1, NP_001393817.1, NP_001393816.1, NP_001308938.1, NP_001393804.1, NP_001308936.1, NP_001308937.1, NP_001393812.1, NP_001393838.1, NP_001308942.1, NP_001393833.1, NP_001393834.1, NP_001308940.1, NP_001308941.1, NP_001393839.1, NP_001308932.1, NP_001393823.1, NP_001393826.1, NP_001393825.1, NP_001393824.1, NP_001393822.1, NP_001393821.1, NP_001393820.1, NP_001393819.1, NP_001308934.1, NP_001308933.1, NP_001393818.1, NP_001393827.1, NP_001393828.1
OG0000121	XP_010344410.1, XP_039317051.1	NP_001341405.1, NP_001341414.1, NP_001341421.1, NP_001341406.1, NP_060841.5, NP_001341409.1, NP_001341425.1, NP_001341424.1, NP_001341416.1, XP_006716423.1, NP_001341428.1, NP_001341420.1, NP_001341404.1, NP_001341427.1, NP_001341419.1, NP_001341418.1, NP_001341426.1, NP_001123990.1, NP_001341417.1, NP_001341412.1, NP_001341413.1, NP_001341410.1, NP_001341423.1
OG0000122	XP_003937411.2	NP_055179.1
OG0000122	XP_039323537.1, XP_003942212.1, XP_010328314.1, XP_039321049.1, XP_039318995.1, XP_039329947.1, XP_039320981.1, XP_039327395.1, XP_039335777.1, XP_039330610.1, XP_039320737.1	NP_001276674.1
OG0000123	XP_003933125.2	NP_003545.1, NP_003544.2
OG0000124	XP_039331406.1, XP_010334463.2	NP_001307679.1, XP_047298063.1
OG0000124	XP_039331473.1	NP_001269557.1, NP_001356008.1
OG0000124	XP_010334417.2	NP_001188468.1, NP_004033.2, NP_001188467.1, XP_011543824.1
OG0000124	XP_003920544.2	NP_001011719.1
OG0000125	XP_003942839.2	NP_002269.3
OG0000125	XP_039332456.1	NP_002268.2
OG0000125	XP_039332455.1	NP_002270.1
OG0000125	XP_010328942.2	NP_004129.2
OG0000125	XP_003942837.1	NP_001372943.1, XP_003403930.1
OG0000126	XP_039318199.1, XP_039318238.1, XP_039330619.1, XP_039323259.1	NP_001157936.1, XP_011509971.1, NP_620155.1
OG0000126	XP_003941539.2	NP_001383004.1, XP_047282331.1, NP_116070.2
OG0000126	XP_003941540.2	NP_001182163.1, NP_065091.1, NP_001193555.1, NP_001371840.1, NP_001193556.1, NP_001098992.1
OG0000127	XP_010338390.1, XP_003929523.1	NP_001129729.1
OG0000128	XP_003927334.1	NP_001091956.1, NP_006623.2
OG0000128	XP_003927335.1	XP_016866688.2, NP_005065.2
OG0000128	XP_003945327.2, XP_010336299.1	XP_006715012.1, NP_001273052.1, NP_005826.1, NP_001273054.1
OG0000128	XP_003927336.1	NP_005486.1, XP_024302062.1, NP_001273050.1
OG0000129	XP_039323474.1, XP_039323473.1, XP_039331471.1, XP_039323475.1	XP_054184397.1, NP_714543.1, XP_047274640.1, NP_000837.3, NP_000838.3
OG0000130	XP_003923415.2	NP_001005567.2, NP_001382181.1
OG0000130	XP_003923416.1	NP_149420.4
OG0000130	XP_003923414.2	NP_001004750.1
OG0000131	XP_003919834.1	NP_001004489.1
OG0000131	XP_003919833.1	NP_001004490.1, NP_001372982.1
OG0000132	XP_010335850.1, XP_010335851.1, XP_010335852.1	XP_024302185.1, NP_006725.3
OG0000133	XP_039316876.1, XP_010342172.1, XP_010342173.1, XP_010342174.1, XP_039316875.1	NP_001127951.1, XP_011539991.1, NP_060573.2
OG0000134	XP_039317575.1	NP_001372675.1, NP_001372672.1, NP_001372676.1, NP_001372695.1, NP_001372692.1, NP_001372694.1, NP_001372697.1, NP_001372699.1, NP_001372698.1, NP_001372696.1, NP_001372693.1, XP_011519219.1, NP_001372673.1, NP_001372674.1, NP_001372681.1, NP_001372685.1, NP_001372686.1, NP_001372683.1, NP_001372684.1, NP_001372682.1, NP_001129206.1, NP_001372679.1, NP_001372708.1, NP_001372709.1, NP_001372704.1, NP_001372702.1, NP_001372706.1, NP_001372723.1, NP_001372718.1, NP_001372720.1, NP_001372730.1, NP_001372716.1, NP_001372717.1, NP_001372671.1, NP_001372670.1, NP_001372719.1, NP_001372722.1, NP_001372721.1, NP_001372724.1, NP_001372727.1, NP_001372728.1, NP_001035009.1, NP_001372725.1, NP_001372726.1, NP_001372729.1, NP_001372705.1, NP_001372669.1, NP_001372703.1, NP_001372668.1, NP_001372707.1, NP_001372680.1
OG0000135	XP_003940906.1	NP_001339760.1, NP_001339761.1, NP_001339764.1, NP_001339769.1, NP_001339778.1, NP_001339768.1, NP_001339766.1, NP_001339773.1, NP_001339777.1, NP_001339776.1, NP_001339762.1, NP_001339770.1, NP_001339767.1, NP_001339755.1, NP_001339775.1, NP_001339772.1, NP_001339771.1, NP_001339774.1, NP_001339763.1, NP_001339758.1, NP_001339765.1, NP_001339759.1, NP_001339756.1, NP_001339757.1, NP_001339779.1
OG0000136	XP_010344340.1, XP_039320743.1, XP_039320742.1, XP_003935559.1, XP_039320740.1, XP_003935560.1, XP_010344338.1, XP_039320741.1	XP_016869437.1, NP_001364927.1, NP_001364918.1, NP_671722.1, NP_001364926.1
OG0000137	XP_010338728.2	NP_036497.1
OG0000137	XP_003929870.1	NP_001005480.2
OG0000138	XP_003923429.1	NP_001004749.1
OG0000138	XP_003923883.2	NP_001005329.1, NP_001004748.1
OG0000139	XP_010344126.2	XP_005270393.1, NP_079112.1
OG0000140	XP_039333181.1	NP_001336469.1, NP_001336468.1, NP_001336465.1, NP_001336464.1, NP_001336462.1, NP_001336463.1, NP_001336467.1, NP_001336466.1, NP_001336458.1, NP_001336459.1, NP_001336460.1, NP_001336457.1
OG0000142	XP_039317843.1	NP_001341014.1, NP_001341028.1, NP_001341019.1, NP_001341013.1, NP_001341018.1, NP_001341011.1, NP_001341009.1, NP_001341015.1, NP_001341016.1, NP_001341017.1, NP_001341030.1, NP_001341031.1, NP_001341010.1, NP_001341020.1, NP_001341007.1, NP_001341021.1, NP_001341008.1, NP_001341025.1, NP_001341026.1, NP_001341023.1, NP_079222.1, NP_001341032.1, NP_001341024.1, NP_001341029.1, NP_001341012.1, XP_047290624.1, NP_001341027.1
OG0000143	XP_039324472.1	NP_001365186.1, NP_001365185.1, NP_001387696.1
OG0000143	XP_010331145.1	NP_001336392.1, NP_001387564.1, NP_001387569.1, NP_001336393.1, NP_001336391.1, NP_001336386.1, NP_001336388.1, NP_001387563.1, NP_001387570.1, NP_001387566.1, NP_001387575.1, NP_001387576.1, NP_001387573.1, NP_001336383.1, NP_001336389.1, NP_001336387.1, NP_001336385.1, NP_001387568.1, NP_001336390.1, NP_001336394.1, NP_001387572.1
OG0000143	XP_003941094.1	NP_003082.1, NP_937859.1
OG0000144	XP_010342032.2	NP_001269936.2, NP_001374249.1, NP_001339382.2, NP_001374250.1, NP_001269937.2, NP_001269935.2, NP_001339391.2, NP_001374248.1, NP_001339379.2, NP_001374244.1, NP_001374247.1, NP_001269932.2, NP_001374245.1, NP_001339390.2, NP_001339389.2, NP_001269933.2, NP_001374246.1, NP_001374241.1, NP_001269934.2, NP_001374243.1, NP_001374242.1, NP_001269924.2, NP_001269926.2, NP_001269928.2, NP_001269927.2, NP_001269930.2, NP_001269929.2, NP_001339384.2, NP_001339392.2, NP_001339393.2, NP_001374230.1, NP_001374228.1, NP_001374229.1, NP_001374227.1, NP_001374231.1, NP_001374234.1, NP_001269931.2, NP_001374233.1, NP_001374232.1, NP_001339383.2, NP_001339381.2, NP_001076799.2, NP_001339388.2, NP_001374238.1, NP_001374239.1, NP_001374240.1, NP_001374237.1, NP_001374235.1, NP_003425.3, NP_001374236.1, NP_001374226.1, NP_001339387.2, NP_001339386.2, NP_001339385.2, NP_001339380.2
OG0000145	XP_003922490.1	NP_671512.1, XP_005269732.1
OG0000146	XP_003938814.1, XP_010347708.1, XP_010347707.1	NP_976324.2, NP_001364891.1, NP_001364893.1, NP_001364889.1, NP_001364890.1, NP_001364892.1, XP_011515331.1
OG0000147	XP_003922600.1	NP_002900.2
OG0000147	XP_003922604.1, XP_003922602.1	NP_006498.1
OG0000147	XP_039316002.1, XP_003922597.1	XP_005264192.1, NP_001008388.1, NP_620355.1, NP_620354.1, NP_002571.1
OG0000148	XP_039318700.1	NP_001005503.2, NP_001372962.1
OG0000149	XP_039322050.1	NP_001243143.1
OG0000149	XP_003937990.1	NP_000693.1
OG0000149	XP_039316778.1	NP_001153705.1, NP_000692.2
OG0000149	XP_039316042.1	NP_653300.2
OG0000150	XP_003936326.2	NP_001352334.1, NP_001352335.1
OG0000151	XP_003929394.1	XP_016880066.1, NP_001123292.1
OG0000151	XP_039332402.1	NP_659412.3
OG0000151	XP_010337959.2	XP_005257979.1, NP_653283.3, NP_001374091.1, NP_001374088.1, NP_001098058.1, NP_001374090.1, NP_001374087.1, NP_001362937.1, NP_001098059.1, NP_689483.3, NP_001374092.1, NP_001098057.1, NP_001362939.1, NP_001362940.1, NP_001374089.1, XP_047292998.1, NP_001362936.1, NP_001362938.1, NP_001098060.1
OG0000152	XP_010327969.1	NP_001014450.1, NP_001369184.1, NP_001019380.2, NP_005979.1, NP_001017418.1, XP_047284822.1, NP_001375127.1
OG0000152	XP_010327970.2, XP_010327971.2	XP_016857666.1, NP_001014313.1, NP_008876.3, NP_001369177.1
OG0000156	XP_003944578.2	NP_862828.1
OG0000156	XP_010330273.1, XP_010330274.1, XP_039322863.1	NP_001240727.1, NP_001304044.1, XP_011525378.1, NP_001304050.1, NP_061025.5, NP_001304047.1, NP_001304048.1, NP_001304049.1, NP_001304046.1, NP_001304045.1, NP_001304043.1, NP_001240729.1, NP_001073375.1, NP_001240728.1, NP_001240730.1, NP_001073376.1, NP_001304042.1
OG0000157	XP_039335444.1, XP_039335445.1	NP_001949.1
OG0000157	XP_010345028.2, XP_039324567.1, XP_003926376.2, XP_010347515.2, XP_039334905.1, XP_039326433.1, XP_039328448.1, XP_039324106.1, XP_039329265.1, XP_039327213.1, XP_039327413.1, XP_039318778.1, XP_039320425.1	NP_001393.1
OG0000158	XP_039324854.1	NP_057004.1
OG0000160	XP_039319976.1, XP_039323747.1, XP_039326908.1, XP_039319179.1, XP_039326032.1, XP_039327742.1, XP_039334578.1, XP_039323768.1, XP_039317641.1, XP_039336179.1, XP_039335247.1, XP_010336005.1, XP_039326130.1, XP_039316915.1, XP_039335786.1, XP_039317010.1	NP_000991.1
OG0000161	XP_003922654.1	NP_003951.3
OG0000163	XP_039327086.1	NP_001129582.1, NP_004338.3, NP_001129584.1, NP_001129581.1
OG0000163	XP_010332914.2	XP_011541321.1, NP_150649.1, NP_001216.1
OG0000163	XP_010332913.2	NP_150637.1, NP_150635.1, NP_150636.1, NP_001244047.1, NP_150634.1, XP_016873882.2, NP_001244048.1, NP_001214.1
OG0000164	XP_039322625.1	NP_001191790.1, NP_001191791.1, NP_001191786.1, NP_001191787.1, NP_005639.1, NP_001191789.1
OG0000164	XP_039328692.1, XP_039323908.1	NP_001191793.1, NP_001191792.1
OG0000165	XP_039334862.1, XP_010347365.1, XP_010347361.1, XP_039334861.1, XP_010347362.1	NP_001374341.1, NP_001137239.1, NP_001374334.1, NP_877432.1, NP_001374340.1, NP_001137241.1, NP_001137243.1, NP_001137242.1, NP_001137240.1, NP_001137238.1, XP_016871352.1
OG0000166	XP_003920764.1, XP_003920763.1	NP_001364214.1, NP_149988.1, NP_001364215.1, NP_001364213.1, NP_001364212.1, NP_001303897.1, NP_001364216.1, NP_001364217.1, NP_001303898.1
OG0000167	XP_039334403.1, XP_039334404.1, XP_039334405.1	NP_775746.1
OG0000168	XP_010340774.1	NP_001030335.1
OG0000168	XP_003922345.1	NP_000990.1
OG0000170	XP_003919917.1, XP_039326960.1, XP_003919916.1	NP_000719.1, NP_001029125.1, NP_001365879.1
OG0000170	XP_039326958.1	NP_001029124.1
OG0000171	XP_039323743.1	NP_001007.2
OG0000172	XP_039320443.1	NP_003693.2
OG0000172	XP_039323441.1	NP_036551.3
OG0000172	XP_003932734.1, XP_039335289.1	XP_011526786.1, NP_001034556.1, NP_005864.1
OG0000173	XP_010344788.1, XP_003936029.1, XP_010344789.1	XP_016866663.1, NP_001028736.1
OG0000174	XP_039316009.1, XP_003941959.1	NP_848515.1, NP_055172.1, NP_848517.1, NP_848516.1
OG0000174	XP_010327976.1	NP_848130.1
OG0000174	XP_003941960.1	NP_848520.1
OG0000174	XP_010327980.1, XP_003941962.1, XP_003941961.1	NP_848522.1, NP_115952.1
OG0000175	XP_010331846.1, XP_010331841.1	XP_011518540.1, NP_065980.1, NP_001245348.1
OG0000176	XP_010333235.2, XP_003920207.2, XP_039327375.1	XP_016872576.1, NP_964011.2
OG0000177	XP_039321184.1, XP_003922168.1	NP_001257693.1
OG0000178	XP_010336016.1	XP_047304053.1
OG0000179	XP_039323094.1	NP_000758.1
OG0000180	XP_010347870.2, XP_039323049.1	NP_066978.1, NP_055072.3
OG0000182	XP_003919934.1, XP_003940112.1, XP_010349097.1, XP_039330628.1	NP_001029344.4, NP_219480.1
OG0000183	XP_003920090.1	NP_001333240.1, NP_001192048.1, NP_001333241.1, NP_001333243.1, NP_001333244.1, NP_001333247.1, NP_001333246.1, NP_001333245.1, NP_001333242.1
OG0000184	XP_010328719.2	NP_001363071.1, NP_001337029.1, NP_001363072.1, NP_001363053.1, NP_001363050.1, NP_001363044.1, NP_001363079.1, NP_001363046.1, NP_001073881.2, NP_001363043.1, NP_001363056.1, NP_001363086.1, NP_001363047.1, NP_001363045.1, NP_001363049.1, NP_001363042.1, NP_001363055.1, NP_001363052.1, NP_001337028.1, NP_001363054.1, NP_001363051.1, NP_001363081.1, NP_001363041.1, NP_001363048.1, NP_001363057.1
OG0000185	XP_039319894.1, XP_003944333.2, XP_039319898.1, XP_039319896.1, XP_039319895.1	NP_001092880.1, NP_001092881.1, NP_001171656.1, NP_055525.3
OG0000186	XP_039322703.1, XP_039322696.1, XP_039322695.1	NP_001355180.1, NP_055033.2, XP_059933532.1, NP_055034.2, NP_056952.2, XP_054186141.1, NP_001278624.1, XP_054189458.1, XP_047299063.1, NP_001278630.1, XP_047299062.1, NP_036444.1, NP_036446.3, XP_054187211.1, NP_055327.1, XP_047299059.1, XP_011546300.1, NP_055328.2, XP_054188029.1, NP_036445.1, NP_001347100.1, NP_001278629.1, NP_001278625.1, XP_054189411.1, XP_054189399.1
OG0000186	XP_039322710.1, XP_039322711.1	NP_006728.2, XP_047299064.1, XP_047294751.1
OG0000188	XP_003923418.1	NP_000509.1
OG0000188	XP_003923419.2	NP_000510.1
OG0000188	XP_003923417.1	NP_005321.1
OG0000188	XP_039326451.1, XP_039326452.1	NP_000550.2, NP_000175.1
OG0000189	XP_003920425.2	NP_055284.3
OG0000189	XP_003920702.2	NP_001156008.1, NP_062556.2
OG0000189	XP_039319953.1	NP_002130.2
OG0000190	XP_010341794.1	NP_443138.2
OG0000191	XP_003938697.1, XP_039320884.1	NP_001373968.1, NP_001373975.1, NP_001373971.1, NP_001373973.1, XP_011533890.1, NP_001373974.1, NP_001373969.1, NP_001373976.1, NP_705840.2, NP_001373970.1, NP_001373972.1
OG0000192	XP_010343377.2	NP_005118.2
OG0000192	XP_003926722.1	NP_001004419.1
OG0000193	XP_010330508.1	NP_001136000.1, NP_085142.1, NP_001136001.1, NP_001135997.1, NP_001337198.1, NP_001136002.1, NP_001135999.1, NP_001135998.1, NP_001135996.1, NP_001337197.1, NP_001337199.1
OG0000194	XP_039319950.1, XP_039319949.1, XP_039319948.1	NP_001311204.1, NP_001311203.1, NP_001165379.1, NP_001013867.1, XP_005274755.1, NP_001311209.1, NP_001311206.1, NP_001311207.1, NP_835225.2, NP_001165378.1, NP_001311208.1, NP_001311205.1, NP_001165380.1
OG0000195	XP_010332345.1	NP_001306009.1, NP_665906.1, NP_001306011.1, NP_001306007.1, NP_001306008.1, NP_001306010.1, NP_665908.1
OG0000196	XP_003920149.2	NP_001013376.2, NP_001005213.1
OG0000197	XP_003938745.1, XP_003938743.1, XP_003938742.1, XP_003938744.1	NP_001164580.1, NP_001164582.1, NP_001164581.1, NP_775969.1, XP_006724704.1
OG0000197	XP_039328941.1	NP_690002.2
OG0000198	XP_003944090.3	NP_003408.1, XP_047295680.1
OG0000198	XP_003944070.1	NP_001018857.2
OG0000198	XP_003944067.2	NP_998763.2
OG0000198	XP_003944068.1	NP_006626.3
OG0000198	XP_039333558.1	NP_009067.2
OG0000198	XP_010346188.1	XP_047294210.1, NP_001007249.1
OG0000198	XP_003944058.1	NP_001264022.1, NP_001264019.1, NP_001384301.1, NP_001264020.1, XP_047294267.1, NP_001264021.1
OG0000199	XP_039322282.1, XP_039322281.1	NP_001018657.1, NP_001277123.1, NP_001018654.1, NP_001018656.1, NP_612382.1, NP_001277119.1, NP_001277122.1, NP_001277118.1, NP_001277120.1, NP_001277117.1, NP_001018655.1, NP_001277121.1
OG0000200	XP_010329421.2	NP_004111.2
OG0000200	XP_003943305.2	NP_001127958.1
OG0000200	XP_003943303.1, XP_039329878.1	NP_002044.2, NP_060754.2
OG0000201	XP_039332191.1	NP_001308279.1, NP_443120.2
OG0000201	XP_039332900.1	NP_001006608.2, XP_011523143.1, NP_055649.4, XP_054184565.1, NP_955372.2, NP_001290184.1
OG0000202	XP_003944247.2	XP_011529985.1, NP_689833.1, NP_001244954.1
OG0000202	XP_039323270.1, XP_039323300.1, XP_039323187.1	NP_001401833.1
OG0000202	XP_003944253.2	NP_001382999.1
OG0000203	XP_039325610.1	NP_001363254.1, NP_001363255.1, NP_001363256.1, NP_001341291.1, NP_001363257.1, NP_001341281.1, NP_001363260.1, NP_001363261.1, NP_001341282.1, NP_001363236.1, NP_001341283.1, NP_001363245.1, NP_001363243.1, NP_001006637.1, NP_001363238.1, NP_001363244.1, NP_001158101.1, NP_001363239.1, NP_001363241.1, NP_001341290.1, NP_001363240.1, NP_001363237.1, NP_001363235.1, XP_047301797.1, NP_001271167.1, NP_001341284.1, NP_001363258.1, NP_001341279.1, NP_001341280.1, NP_001271163.1, NP_001363242.1, NP_001363251.1, NP_078935.2, NP_001363250.1, NP_001363252.1, NP_001363253.1, NP_001363249.1, NP_001363248.1, NP_001271162.1, NP_001363247.1, NP_001363246.1, NP_001341289.1, NP_001271164.1, NP_001341285.1, NP_001363259.1, NP_001341287.1
OG0000204	XP_039324880.1	NP_001265415.1, NP_001265414.1, NP_001380366.1, XP_047282679.1, NP_001380371.1, NP_001380369.1, NP_001380368.1, NP_001380367.1, NP_001380370.1
OG0000204	XP_039331564.1	NP_001265420.1
OG0000204	XP_010332579.1	NP_001265416.1
OG0000204	XP_010332578.1	NP_001265417.1
OG0000205	XP_010328386.1, XP_003942279.1	NP_001274268.1, NP_001073138.1, NP_001274267.1, NP_112187.2, XP_047286649.1, NP_001274266.1
OG0000206	XP_003936093.1	NP_443185.1, NP_001304738.1, XP_011531634.1, NP_001304740.1
OG0000206	XP_010344853.1	NP_001382574.1
OG0000207	XP_003925667.1	NP_001091669.1, NP_001248381.1, NP_001376374.1, NP_001248384.1, NP_001248383.1, NP_005270.2, XP_047299924.1, NP_001248382.1
OG0000208	XP_003945281.1	NP_001004308.2, NP_001382291.1
