Orthogroup	Mus_musculus	Rattus_norvegicus
OG0000055	NP_666947.1	NP_001000946.2
OG0000055	NP_064687.2, NP_666984.1	NP_001396077.1
OG0000056	NP_997023.1	NP_001000347.1
OG0000056	NP_666435.1	NP_001000628.1, XP_003749574.5
OG0000056	NP_001011761.1	NP_001000569.1
OG0000056	NP_001011804.1, XP_011237863.1	NP_001000346.1, XP_038960435.1
OG0000057	XP_017174374.2, XP_036011217.1, XP_036011223.1, NP_001013839.1	XP_038939642.1, NP_001012133.1
OG0000057	NP_084470.1, XP_006529132.1, XP_036011762.1, XP_036018110.1, XP_011248127.1, NP_780606.3	NP_001029309.1, XP_038939329.1
OG0000057	XP_011246334.1, NP_796029.2	XP_056840605.1
OG0000057	NP_001359160.1	XP_038939826.1
OG0000058	NP_001263422.1, XP_006511699.1, NP_001263411.1, NP_001263415.1, NP_001263414.1, NP_001263410.1, NP_034147.1, NP_001263421.1	XP_038936592.1, NP_446149.1
OG0000059	XP_017172475.1, NP_666990.2	NP_001000945.1, NP_001000728.1
OG0000059	NP_001011791.1, NP_001011807.2	NP_001001107.1, NP_001001106.1, NP_001001105.1
OG0000059	NP_666509.2	NP_001000052.1, NP_001001108.1
OG0000059	NP_666433.1	NP_001000727.1, XP_006248260.1
OG0000059	NP_666696.2, XP_017172474.1	NP_001000050.1, NP_001000726.1, NP_001000051.1
OG0000060	NP_064410.1, NP_001397567.1, NP_001397566.1, XP_036019016.1	NP_001013176.1, XP_017446356.1
OG0000061	NP_032675.2, XP_011248383.1, NP_001074754.1, NP_032674.1, NP_001012323.1, XP_006538108.1, NP_001009550.1, NP_001034633.1, NP_001157998.1, NP_001334063.1, NP_001186935.1, NP_001334058.1, NP_001334060.1, NP_001186928.1, NP_001186933.1, NP_001186924.1, XP_003688833.1, XP_006537578.1, XP_006537546.1, XP_006537549.1, XP_030108871.1, XP_030108860.1, XP_030108849.1, XP_006537554.1, XP_006537544.1, XP_006537552.1, XP_006537543.1, XP_006537714.1, XP_006537550.1, XP_006537547.1, NP_001156483.1, NP_001156482.1, NP_112465.2, NP_001039015.1, NP_001128599.1, NP_001268908.1, NP_001186865.1, NP_001116119.1, NP_001334083.1, NP_001186262.1	NP_942079.1, XP_063143426.1, NP_001019419.2, NP_671745.1, XP_063117361.1, XP_063143274.1, NP_671748.2, NP_001029130.2, NP_001029131.1, XP_063117360.1, XP_063117359.1, XP_063117358.1, NP_988843.3, XP_038965407.1, NP_001003409.2, XP_038965406.1, NP_976070.2, XP_063117362.1
OG0000061	NP_084235.1, XP_017174827.1	XP_063139535.1, NP_001100030.1
OG0000062	NP_001186233.1, NP_001186234.1, XP_011242683.1, NP_033150.2	NP_036858.1, XP_038951279.1
OG0000063	NP_001163872.1, NP_848860.1, NP_001351820.1, XP_006515972.1, NP_001351821.1	XP_017449802.1, NP_001102829.1
OG0000064	NP_001408048.1, NP_001408050.1, NP_001153028.1, NP_001408047.1, NP_001153030.1, NP_001408049.1, NP_001153029.1, NP_031669.3, NP_001153027.1, XP_006535686.1	XP_063142970.1, XP_063142969.1, XP_063142968.1, XP_063142974.1, XP_063142975.1, XP_063142972.1, XP_063142971.1, XP_063142977.1, XP_063142976.1, NP_001102688.2, XP_038963118.1, NP_113749.2
OG0000065	NP_033108.1, NP_001311462.1, XP_006511723.1, NP_001311463.1, XP_036010295.1, XP_036020498.1, XP_036016113.1, XP_036017248.1, XP_036015591.1	XP_063121080.1, XP_038940443.1, NP_058846.1, XP_063134734.1, XP_038934116.1, XP_038938814.1, XP_063136523.1, XP_063117353.1, XP_017445942.1, XP_008770154.1, XP_063128735.1, XP_063132082.1, XP_006253964.4, XP_038943781.1, XP_063142891.1, XP_038936551.1
OG0000065	XP_030099758.1	XP_063127919.1
OG0000066	XP_036018682.1	XP_063126203.1, XP_038959284.1, XP_063123871.1
OG0000066	XP_036014184.1	XP_038969229.1, XP_038959993.1, XP_063122447.1, XP_038957233.1
OG0000066	NP_001395917.1	XP_063141356.1, XP_063142937.1
OG0000066	NP_062621.2	NP_001395925.1, XP_063136502.1, NP_445782.2, XP_063128738.1, XP_063124197.1, XP_063123883.1, XP_063138904.1, XP_063138751.1, XP_038951085.1, XP_063136506.1
OG0000066	XP_036013010.1	NP_001395927.1, NP_001395926.1
OG0000066	XP_036011071.1	XP_063122472.1, XP_063138762.1
OG0000067	NP_001011531.3	XP_063125626.1, NP_001000779.1
OG0000067	NP_997036.2, NP_667090.1, NP_001011861.3, NP_666713.2, NP_997578.1	NP_001000010.1, NP_001000011.1, NP_001001002.1, XP_063125633.1, NP_001000009.1, XP_063124669.1, NP_001000008.1, NP_001000007.1, XP_008765971.1, NP_001000006.1, NP_001000780.1
OG0000068	NP_666897.2, NP_666526.1	NP_001000251.1
OG0000068	NP_666896.2	NP_001000761.1
OG0000068	NP_666898.2, NP_001011839.1	NP_001000760.1, NP_001000109.1, NP_001001041.1
OG0000068	NP_666895.1	NP_001000759.1
OG0000069	NP_780707.1, XP_006519052.1	XP_038949265.1, NP_001100742.1
OG0000069	XP_011245927.1, NP_001093931.1	NP_001101049.1
OG0000069	NP_694809.1	NP_001099812.1, XP_006229575.1
OG0000069	NP_081714.2	NP_570833.1
OG0000069	NP_001136409.1, NP_071718.1	NP_001013119.1
OG0000070	XP_036019590.1	XP_063143296.1
OG0000070	NP_034618.2	NP_001071119.2
OG0000070	NP_001408095.1, NP_001408093.1	XP_006238653.1
OG0000071	NP_001028804.1	NP_001395682.1
OG0000071	NP_001106186.1, NP_081096.3, NP_001347656.1, NP_001347657.1, NP_001257647.1	NP_001099784.1, XP_006230592.1
OG0000071	NP_079654.1	XP_221637.1, NP_001129596.1
OG0000071	XP_030098981.1, NP_109619.1	NP_110460.1
OG0000072	XP_011245661.1, NP_082595.1	NP_001025209.1, XP_006231459.1
OG0000073	NP_667239.2	NP_001000667.1
OG0000073	NP_997448.1, NP_666409.2	NP_001001377.1, NP_001001053.1
OG0000074	NP_001290168.1, NP_001290160.1, NP_032061.1	XP_006229920.1, NP_001099753.1
OG0000074	NP_001399363.1, NP_001399368.1, NP_001399365.1, NP_001239483.1, NP_001399364.1, NP_001399362.1, NP_001399360.1, NP_001399366.1, NP_032060.2, NP_001399367.1, NP_001239481.1, NP_001399358.1, XP_006507427.1, NP_001239482.1, NP_001399357.1, NP_001399359.1, NP_001399361.1	NP_598211.2, XP_063129363.1
OG0000075	NP_076263.1	XP_038955607.1, NP_001013984.1
OG0000075	XP_017173961.1, NP_001078975.1	NP_001395765.1
OG0000075	NP_001349815.1	XP_038956344.1, XP_038956348.1, XP_038956345.1, XP_017457901.1, XP_063136426.1, XP_063136428.1, XP_063136427.1, XP_063136425.1, XP_038956343.1, XP_017457902.1, XP_038956347.1
OG0000076	NP_291057.1	NP_001012215.1
OG0000077	NP_444493.1	NP_001104765.1
OG0000077	NP_001346900.1	XP_038943607.1
OG0000077	NP_666242.2	NP_937765.1
OG0000077	NP_932758.1	NP_001104764.1
OG0000077	NP_001034218.1	NP_001386203.1
OG0000078	NP_035521.1, NP_001345425.1, NP_001345844.1, XP_006513469.1	NP_058998.2, XP_006241494.1
OG0000079	NP_001103619.1, NP_001103620.1, XP_006532461.1, NP_001103618.1, NP_034924.3	XP_006246244.1, NP_110488.1
OG0000080	NP_080916.1	XP_038943840.1, NP_001102633.1
OG0000081	XP_006539346.1, NP_084224.1	XP_006239408.1
OG0000084	NP_001357555.1, NP_001171137.2, NP_001034333.3, NP_001357556.1	XP_006232040.1, NP_001414786.1
OG0000085	NP_667036.2	NP_001000862.1
OG0000085	NP_001011748.1	NP_001000983.1, NP_001001016.1
OG0000085	NP_666451.1	NP_001000869.1
OG0000086	XP_006499529.1	XP_038961655.1
OG0000086	NP_001005342.1	NP_001019540.1
OG0000086	NP_001366222.1	NP_001129170.1
OG0000086	NP_001005341.1	NP_001413918.1, XP_008767150.1, NP_001101756.2
OG0000087	NP_038735.2	NP_001102796.1
OG0000087	NP_034801.1	XP_003751068.2
OG0000087	NP_081446.1, XP_030105222.1, NP_473441.1	XP_002727899.3, NP_001102795.1, NP_001395738.1
OG0000087	NP_899012.1	NP_001395798.1
OG0000087	NP_081431.1	XP_002727896.1
OG0000087	NP_038741.1	NP_001099366.1
OG0000088	NP_001258622.1, NP_001258624.1, NP_001258620.1, NP_062638.1, NP_001034145.1, NP_001258618.1, XP_006523005.1, NP_001258619.1, NP_001034146.1, NP_001258623.1, NP_001258621.1, NP_001258616.1	XP_006248190.1, NP_579855.1
OG0000089	NP_001011834.1	NP_001000331.1
OG0000089	NP_666851.2	NP_001000332.1
OG0000089	NP_666850.1	NP_001000661.1
OG0000089	NP_666848.1	NP_001000659.1
OG0000089	NP_666871.2	NP_001000568.1
OG0000089	NP_667047.1	NP_001000326.1, NP_001000328.1
OG0000089	NP_666849.1	NP_001000654.1, NP_001001056.1
OG0000089	NP_666869.2	NP_001000327.1
OG0000089	NP_996559.1	NP_001000664.1
OG0000089	NP_666405.1	NP_001000658.1
OG0000090	NP_001390709.1, NP_001390712.1, NP_001390707.1, NP_001390715.1, NP_001390708.1, NP_001390710.1, NP_001390711.1, NP_001390714.1, NP_001390694.1, NP_001390699.1, NP_001390696.1, NP_001390693.1, NP_001390698.1, NP_001390695.1, NP_001390697.1, NP_001390701.1, NP_001390700.1, NP_001390705.1, NP_061370.2, NP_001390716.1, NP_001390719.1, NP_001390718.1, NP_001390713.1, NP_001185823.1, NP_001390717.1, XP_017168066.1	NP_689448.2, XP_063133896.1
OG0000091	NP_001160309.1, NP_001160636.1, NP_001160637.1, NP_001160310.1, NP_001160632.1, NP_001160633.1, NP_001160213.1, NP_997430.2, NP_001161045.1	NP_001008937.1
OG0000091	NP_001160223.1, NP_001160187.1, NP_001160185.1, NP_001160638.1, NP_001160620.1, NP_001160621.1, NP_001160313.1, NP_001160308.1, NP_001160312.1, NP_001160618.1, NP_001160619.1, NP_001160624.1, NP_001160625.1, NP_001160215.1, NP_001160228.1, NP_001160183.1, NP_001160197.1, NP_001160188.1, NP_001160180.1, NP_001160631.1, NP_001160630.1, NP_001160230.1, NP_001160186.1, NP_001160209.1, NP_001160184.1, NP_001160198.1, NP_001160639.1, NP_001160195.1, NP_001160221.1, NP_001160217.1, NP_001160212.1, NP_001160222.1, NP_001160225.1, NP_001160321.1, NP_001160316.1, NP_109661.1, NP_001160226.1, NP_001160319.1, NP_001116154.1, NP_001160220.1, NP_001160208.1, NP_001160229.1, NP_001160179.1, NP_001160196.1, NP_001160219.1, NP_001160227.1, NP_001160211.1, NP_001160210.1, NP_001160224.1, NP_001160322.1, NP_001160231.1, NP_001160320.1, NP_001161010.1, NP_001160216.1, NP_001160622.1, NP_001160635.1, NP_001160634.1, NP_001160214.1, NP_001160623.1, NP_001160218.1, NP_001160640.1, NP_001160311.1, NP_001160626.1, NP_001160641.1	NP_001161023.1, NP_001161026.1, XP_038956416.1
OG0000092	NP_666861.2, NP_666406.2, NP_666743.1	NP_001000336.1, NP_001000926.1
OG0000092	NP_997449.1, NP_666742.2	NP_001000337.1
OG0000093	XP_017176645.1	NP_001007148.1, XP_006249003.1
OG0000095	NP_032657.1	NP_001119556.1
OG0000095	NP_038631.1	NP_446420.1
OG0000095	NP_038630.1, XP_006530815.1	NP_620181.1
OG0000096	NP_035589.1	NP_001099418.1
OG0000096	NP_683744.2, NP_001369781.1, XP_036014126.1	XP_006253937.2, XP_006253935.2
OG0000096	NP_035584.1, XP_006516684.1	NP_001012214.1, XP_038951899.1
OG0000096	NP_001157590.1, NP_033280.1, NP_001230121.1, XP_011242601.1, NP_001157589.1	NP_001381956.1, NP_001381955.1, NP_954516.1, XP_006253933.1
OG0000098	NP_001372110.1	XP_063127721.1, NP_001092983.2, NP_001092979.1, NP_001092969.1, XP_063127217.1, XP_063127670.1, NP_001092978.1, NP_001092974.1, XP_063122901.1
OG0000098	NP_001098527.1	XP_038945840.1, NP_001092949.1, NP_001092936.1, NP_001092950.1
OG0000099	XP_006535548.1, NP_001075156.1	XP_063138868.1, XP_063138928.1
OG0000099	XP_006530155.1, NP_001070147.1	XP_017446862.1
OG0000099	NP_001277948.1, XP_036015585.1	NP_037148.3, XP_006235014.1
OG0000100	NP_032168.1	XP_006239579.1
OG0000100	NP_034442.1, XP_006504616.1	XP_038945727.1, NP_112299.1
OG0000101	NP_001334416.1	XP_038941022.1
OG0000101	NP_063921.1, NP_001300646.1, NP_001300645.1	NP_001014041.1, XP_006257281.1
OG0000102	NP_690024.1	NP_775417.1
OG0000102	NP_705826.1	XP_003751392.1, NP_001178605.1
OG0000103	NP_001013807.2	NP_001094046.1, XP_038951702.1
OG0000103	NP_038805.2	NP_001129216.1, NP_001163813.1, XP_006254252.1, NP_001014262.3
OG0000103	NP_598827.1	NP_612519.1
OG0000103	XP_030102973.1, NP_598833.1	NP_612556.1
OG0000103	XP_006516528.1, NP_001298061.1, NP_085114.1	NP_001028869.1, XP_006254250.1
OG0000103	NP_084177.2	XP_006254245.1, NP_001013075.1
OG0000104	NP_001276422.1, NP_001276421.1, NP_061204.3, NP_001342332.1, XP_006501782.1	NP_001292190.1, XP_006233486.1
OG0000104	NP_663520.2, NP_001076781.1	XP_038959792.1, NP_001396037.1
OG0000104	XP_036021572.1, NP_001411600.1, NP_083785.3, XP_011247895.1, NP_001034735.2, NP_919317.2, XP_011247687.1	XP_006250671.3
OG0000105	XP_036011259.1	NP_001380791.1, XP_063121754.1
OG0000106	NP_075017.2	XP_006251278.1
OG0000106	NP_058034.1	NP_036737.1, XP_038953516.1
OG0000106	NP_001371255.1	NP_001030329.2
OG0000106	XP_017176539.1	XP_038945819.1
OG0000107	NP_667076.1	NP_001000281.1
OG0000107	NP_001011785.1, NP_001011534.1	XP_063140374.1, NP_001000688.1
OG0000107	NP_666646.1	NP_001000282.1
OG0000107	NP_666645.1	NP_001000284.1
OG0000107	XP_006499612.1, NP_666644.1	NP_001000283.1
OG0000108	NP_001408428.1, NP_001408427.1, NP_001153191.1, NP_035021.1, NP_001408425.1, NP_001408424.1, NP_001408426.1, NP_001408423.1, NP_001153189.1, NP_001153190.1, NP_001408431.1, NP_001408429.1, NP_001408430.1	XP_038938891.1, NP_476489.1
OG0000109	NP_062348.1, XP_006537567.1	NP_001000415.1
OG0000109	NP_062347.2	NP_001000581.1
OG0000109	NP_062349.1	NP_001000406.1
OG0000109	NP_062346.1	NP_001000414.1
OG0000110	NP_001300856.1, NP_031519.1, NP_001300854.1, NP_001300855.1	XP_006246738.1, NP_058885.1
OG0000110	NP_033844.1, XP_017169720.1, NP_001278060.1, NP_001278061.1	NP_036635.1, XP_006246641.1
OG0000110	XP_006532975.1, NP_660119.1, NP_001191181.1	NP_071788.2, XP_008766090.1
OG0000111	NP_001243902.1, XP_017177923.1, NP_034219.3, NP_001001559.2, NP_031913.1, NP_958811.2	XP_038953764.1, XP_038953777.1, XP_038953753.1, XP_038952348.1, XP_038952346.2
OG0000113	XP_006528649.1, NP_001346208.1, NP_001346206.1, NP_001025149.2, NP_001346207.1, NP_079631.2	XP_063136324.1, XP_017446718.1, NP_001395797.1, NP_001388119.1
OG0000113	NP_001352047.1, NP_001352046.1, NP_808587.1	XP_038955979.1, NP_001316085.1
OG0000114	NP_658906.1	NP_001103345.1
OG0000114	NP_031802.2	NP_149086.1, XP_063122697.1
OG0000114	NP_031803.3, NP_081286.1	XP_038940147.1, NP_001103027.1, NP_775411.1
OG0000114	NP_031800.1	NP_001074405.1
OG0000114	NP_001076042.1	NP_264077.1
OG0000115	NP_031504.1, NP_001342439.1	XP_017450124.1
OG0000115	NP_001291503.1	XP_038942837.1, NP_077064.1
OG0000115	NP_001123880.1	NP_001400966.1
OG0000116	XP_036019109.1	XP_006233397.1
OG0000116	NP_001263326.1	NP_112263.1
OG0000116	NP_064296.1	NP_001380701.1
OG0000116	NP_001075130.1, NP_001263325.1	NP_001395835.1, XP_038956206.1, XP_038956205.1
OG0000117	NP_001011767.1	NP_001000119.1
OG0000117	NP_001011752.1	NP_001000692.1
OG0000117	NP_001011520.2	NP_001000118.1
OG0000117	NP_666829.2, NP_666831.2, NP_667062.2	NP_001000120.1, NP_001000689.1
OG0000118	NP_034582.1, XP_011239527.1	NP_001300749.1, XP_006257769.1
OG0000119	NP_001159904.1	NP_071792.1
OG0000119	NP_001159902.1	XP_017448364.1
OG0000120	NP_032912.2	NP_001386724.1
OG0000121	NP_001351185.1, NP_766341.4, XP_006509689.1, NP_001239552.1	XP_006253089.1, NP_001100779.1
OG0000122	NP_001277560.1	XP_006228852.1, NP_076454.1
OG0000122	NP_001276655.1	XP_063126240.1, XP_063141587.1, NP_058704.1, XP_063144654.1
OG0000123	NP_666459.1	NP_001000715.1, NP_001000032.1, XP_008766135.1
OG0000123	NP_666458.1	XP_003750902.1
OG0000123	XP_030101874.1, NP_667132.1	NP_997692.1, NP_001000026.1
OG0000123	NP_667134.2	NP_001000024.1, XP_063124743.1
OG0000123	NP_001166157.1	NP_001000025.1
OG0000123	NP_001153247.1	NP_001000716.1
OG0000123	NP_667218.1, NP_667219.1	NP_001000031.1
OG0000124	NP_033319.1	XP_006257023.1, NP_036793.2
OG0000125	NP_001152846.2	XP_063125646.1, NP_001382688.1
OG0000125	NP_082259.2	NP_001008757.1
OG0000125	NP_038598.1	NP_001008819.1
OG0000125	NP_034789.2	XP_063125644.1, NP_001008817.2
OG0000125	NP_081839.1	NP_001008758.1
OG0000126	NP_001171329.1, XP_006511421.1, NP_001164355.1, NP_001344616.1	XP_063121264.1, NP_001136416.1
OG0000127	NP_001366512.1, NP_083219.2, XP_011238551.1, NP_001366516.1, NP_001366514.1, NP_001366511.1, NP_001366515.1, NP_001366513.1	XP_006233373.1, NP_001014065.1
OG0000128	NP_598830.2	NP_705886.1, XP_006254003.1
OG0000128	XP_006516679.1, NP_001164109.1, NP_033224.3	NP_598238.2
OG0000128	XP_006516709.1	NP_001100823.1, XP_038951630.1
OG0000128	NP_795990.2, XP_006516756.1	XP_008769880.1, NP_001258143.1
OG0000129	NP_032207.3, NP_001230021.1	NP_001010921.1, XP_017451300.1
OG0000129	NP_032208.2, XP_006510877.1, NP_001116132.1	XP_038936725.1, NP_058709.2
OG0000129	NP_001407122.1, NP_001407123.1, NP_001275546.1, NP_001407124.1, NP_001407119.1, NP_001407120.1, NP_034486.2, NP_001407121.1, NP_001070821.1	NP_001009920.1
OG0000130	NP_038646.2	NP_001001027.1, NP_001001272.1
OG0000130	NP_038645.2	NP_001001285.1
OG0000130	NP_667333.2	NP_001000153.1
OG0000130	NP_038644.2	NP_001001273.1
OG0000131	NP_666465.1	NP_001000551.1
OG0000131	XP_017167724.1, NP_083186.2, NP_001347676.1	NP_001000195.1
OG0000131	NP_667243.2	NP_001000199.1
OG0000131	NP_001011862.1	NP_001000736.1
OG0000131	NP_666811.1	NP_001000194.1
OG0000131	NP_666807.1	NP_001000197.1, NP_001001018.1
OG0000131	NP_666813.2	NP_001000192.1, NP_001000193.1
OG0000131	NP_666809.1	NP_001000191.1
OG0000131	NP_001011749.1	NP_001000198.1
OG0000132	NP_001345712.1, NP_001345711.1, XP_006512619.1, NP_034567.2	NP_077051.1, XP_038965791.1
OG0000133	NP_001116240.1, NP_848816.3, XP_006534956.1	NP_001008339.2, XP_038947738.1
OG0000134	NP_001359349.1	XP_006237389.1
OG0000135	NP_001231621.1, NP_776293.1, NP_001231622.1, XP_030109815.1	XP_008761712.1, NP_695222.2
OG0000136	XP_006537959.1, NP_001342645.1, NP_775602.1	NP_001019512.1, XP_006237901.1
OG0000137	NP_666385.1	NP_001000847.1
OG0000137	NP_666865.1, NP_666866.1, NP_666867.1	NP_001000845.1
OG0000137	NP_666408.1	NP_001102817.1
OG0000138	NP_001001805.2	NP_001000133.1, XP_063125346.1, NP_001001279.1
OG0000139	NP_001243445.1, NP_001243447.1, NP_848876.2, NP_001243448.1, NP_001243449.1, XP_006533583.1, NP_001243446.1	NP_001007670.1, XP_006246451.1
OG0000140	NP_001347243.1, NP_840063.1, XP_006518038.1	XP_063130435.1
OG0000141	NP_666680.2, NP_997110.1, NP_997136.1, NP_997456.1	NP_001000003.1
OG0000141	NP_001011790.1	NP_001001096.1, NP_001001095.1
OG0000141	NP_997457.1	NP_001000002.1
OG0000141	NP_001011805.1, NP_001011741.1	NP_001001091.1, NP_001001092.1, XP_038942457.1, NP_001001093.1
OG0000141	NP_666681.1, NP_996558.1, NP_666682.1, XP_006533423.1	NP_001000788.1, NP_001000001.1
OG0000141	NP_666678.1	NP_001001090.1
OG0000141	NP_666684.1	NP_001000524.1
OG0000141	NP_667277.1	NP_001001089.1
OG0000141	NP_666679.1	NP_001000000.1
OG0000142	NP_082497.2, XP_006530603.1, NP_001350385.1	NP_001014036.1, XP_006255172.1
OG0000143	NP_001336620.1, NP_001336621.1, NP_001076431.1, NP_001336619.1, NP_001076430.1, NP_038698.1, NP_001336622.1, NP_001336624.1, NP_001336623.1	NP_112379.1
OG0000145	NP_001349352.1, NP_001161998.1, XP_006526881.1, NP_001161997.1, NP_659041.3	XP_038936909.1, NP_852051.2
OG0000146	XP_006538334.1, NP_082502.2, NP_001343492.1, NP_945195.1, XP_017175942.1, NP_001343491.1	NP_001395740.1, XP_038966867.1, XP_038966864.1, XP_063117331.1, XP_038966866.1, XP_038966865.1
OG0000147	NP_033069.1, NP_033068.1	NP_036773.1
OG0000147	NP_035166.1	NP_445741.1
OG0000147	NP_035389.1	NP_742074.2, NP_001139318.1
OG0000147	NP_035390.1	NP_775120.1
OG0000148	NP_666532.2	XP_006251909.1, NP_001001003.1
OG0000148	NP_666879.2	NP_001000840.1, XP_017455257.1
OG0000148	NP_997016.2, NP_666641.2, NP_001170979.1	XP_017455255.1, NP_001000839.1, NP_001000521.1, XP_063130469.1, XP_008768847.1
OG0000148	NP_001011738.1	NP_001000097.1
OG0000149	NP_001407721.1	XP_017444264.1
OG0000149	NP_848492.1	NP_036637.1
OG0000149	NP_659149.1	NP_036636.1
OG0000149	NP_038762.1	XP_017454251.1, NP_001257959.1, NP_074039.1
OG0000150	NP_001258974.1	NP_001037723.1
OG0000150	NP_766347.1, NP_001157228.1	XP_038954018.1
OG0000150	NP_598721.1	XP_038953911.1, NP_001177309.1, XP_008758816.2
OG0000150	XP_006530948.1, NP_937814.1	NP_001094469.1
OG0000150	NP_663578.1	NP_001177298.1, NP_598270.2
OG0000150	NP_932116.2	XP_006255510.1, NP_001099645.1
OG0000150	XP_006531445.1, NP_001073334.2	XP_038954070.1
OG0000151	NP_001159500.1, XP_006533299.1	XP_003750921.1
OG0000151	NP_899024.3, XP_006533637.1	XP_220775.3, XP_063126200.1
OG0000151	NP_766384.2, XP_006533298.1, NP_853523.2	NP_001013992.1, XP_006247060.1
OG0000152	NP_035599.2	XP_038959848.1
OG0000152	NP_035605.1, NP_035600.1, NP_035601.1	XP_038959251.1, XP_008759479.1, NP_001395843.1
OG0000152	NP_035607.2, NP_001158259.1, NP_035598.2, NP_001296311.1	NP_001395841.1
OG0000153	NP_666767.2, NP_001011849.1	NP_001000702.1
OG0000153	NP_667139.1	NP_001001369.1
OG0000153	NP_666436.1	XP_063120092.1, NP_001001386.1, NP_001001363.2
OG0000153	NP_997030.1	NP_001001367.1
OG0000157	NP_031932.1	XP_063139179.1, NP_036792.2
OG0000157	NP_034236.2	NP_787032.1, XP_038936676.1, XP_038956056.1
OG0000159	NP_001011808.1	NP_001001352.2, XP_038944666.1
OG0000159	NP_667205.2, NP_997433.2	XP_063126739.1, NP_001000530.1
OG0000159	NP_667202.1	NP_001001100.1
OG0000159	NP_667203.2	NP_001001103.1
OG0000159	NP_001011736.1	NP_001001102.1, NP_001001101.1
OG0000159	NP_997434.2	NP_001001099.1
OG0000159	NP_001005524.2, NP_666697.2	NP_001001104.1, NP_001000496.1
OG0000160	XP_006522569.1, NP_080870.1	NP_001182400.1
OG0000161	NP_001032931.1, XP_017177330.1, NP_001240839.2, NP_001398767.1, NP_001188318.1	NP_543159.1
OG0000161	NP_075649.3, XP_006506533.1	NP_067700.2
OG0000161	NP_001348989.1, XP_006506599.1, NP_075944.1	NP_072157.1
OG0000161	NP_075982.2	XP_063141453.1, NP_543160.1
OG0000161	NP_444326.2, NP_083607.3	NP_001166920.1, XP_006236861.1, XP_006236880.1
OG0000162	XP_036021782.1, NP_032489.1, XP_017176906.1, NP_032490.1, NP_001276534.1, NP_034778.2, NP_001276533.1, NP_001095090.1, XP_011239535.1, NP_034781.2, NP_032485.2, XP_036021779.1	NP_001009718.1
OG0000162	NP_001368891.1	NP_001376158.1, XP_017448234.1, NP_001012767.1, NP_001009501.1, NP_690061.2, XP_063141705.1, NP_001009499.1, NP_001009495.1, XP_008761657.1, NP_001009498.1, XP_008761628.1, NP_001009919.1, XP_038964788.1, XP_017448245.1, XP_063141503.1, NP_001388948.1, NP_001165559.1, XP_038964313.1, XP_038963958.1, NP_001009497.1, NP_001104780.1, XP_063142527.1
