Orthogroup	Homo_sapiens	Canis_lupus_familiaris
OG0000105	NP_077021.1	XP_038431694.1, XP_038424242.1, XP_038431695.1, XP_038424245.1, XP_038424247.1, XP_038424248.1, XP_038424246.1, XP_038424241.1, XP_038424251.1, XP_038424244.1, XP_038424249.1, XP_038424243.1, XP_038431696.1, XP_038431697.1, XP_038424250.1, XP_038410565.1, XP_038437674.1, XP_038407573.1
OG0000106	XP_011513765.1, NP_067046.1	XP_038415502.1
OG0000106	XP_047271680.1	XP_038389598.1
OG0000106	NP_001311387.1, NP_001311388.1, NP_037424.2	XP_038395750.1
OG0000106	NP_000423.2	NP_001003069.1
OG0000106	NP_612412.2, XP_016868282.1	XP_038394776.1
OG0000107	NP_001005323.1	NP_001375529.1
OG0000108	NP_001008492.1, NP_001307960.1, NP_001307964.1, NP_001307963.1, NP_001307959.1, NP_001307962.1, NP_001307961.1, NP_001336231.1, NP_001336218.1, NP_001008491.1, NP_001269902.1, NP_001336217.1, NP_006146.1, NP_004395.1, NP_001336219.1, NP_001336220.1, NP_001336216.1, XP_024308688.1, NP_001269901.1, NP_001307958.1, NP_001336235.1, NP_001336233.1, NP_001336234.1, NP_001336237.1, NP_001336243.1, NP_001336242.1, NP_001336240.1, NP_001336244.1, NP_001336239.1, NP_001336241.1, NP_001336238.1, NP_001336236.1	XP_038430375.1, XP_038437667.1, XP_038430373.1, XP_038429412.1
OG0000109	NP_063950.2	NP_001375801.1, XP_038407562.1, NP_001375846.1
OG0000110	XP_011522164.2, NP_001172.1, NP_550434.1, NP_001188281.1, NP_550435.1, NP_550436.1	XP_038392542.1, XP_038392543.1
OG0000110	XP_011522163.1, NP_001662.1, NP_001184145.1	XP_038392566.1
OG0000110	XP_011521915.1	XP_038392540.1
OG0000111	NP_001243791.1, NP_001243782.1, NP_001229255.1, NP_001229261.1, NP_001243796.1, NP_001229256.1, NP_001229260.1, NP_001229257.1, NP_001229259.1, NP_001229258.1, NP_001243790.1, NP_001243789.1, NP_001243792.1, NP_001243783.1, NP_001243788.1, NP_001243823.2, NP_001243786.1, NP_001243784.1, NP_001243781.1, NP_001243798.1, NP_001243801.1, NP_001243803.1, NP_001243800.1, NP_001243802.1, NP_958804.2	XP_038425279.1, XP_038445063.1, XP_038415133.1, XP_038444938.1, XP_038415136.1, XP_038445381.1, XP_038445171.1, XP_038445180.1, XP_038445612.1, XP_038415131.1, XP_038445221.1, XP_038415132.1, XP_038444899.1, XP_038445058.1, XP_038445056.1, XP_038445216.1, XP_038444900.1, XP_038444929.1, XP_038415134.1
OG0000113	NP_001006934.1, NP_116315.1, NP_001354719.1	XP_038443886.1, XP_038443837.1
OG0000114	NP_005201.2, XP_016858891.1	NP_001104269.1
OG0000114	NP_008822.2	NP_001106640.1
OG0000114	NP_055432.2	NP_001106641.1
OG0000116	NP_003329.1	XP_038407551.1, XP_038389893.1
OG0000117	NP_001001918.1	XP_038412295.1
OG0000118	NP_001371270.1, NP_001371264.1, NP_705895.1, NP_001371266.1, NP_001371272.1, NP_001371269.1, NP_001371274.1, NP_001371267.1, NP_001371268.1, NP_001371265.1, NP_001371271.1, NP_109377.1, NP_001371273.1, NP_001371275.1	XP_038413094.1, XP_038413092.1, XP_038413091.1, XP_038413093.1, XP_038413090.1, XP_038413095.1
OG0000119	NP_001091678.1, NP_001091674.1, NP_001091676.1, NP_001091677.1, NP_001091675.1, NP_004957.1	XP_038434047.1, XP_038434048.1, XP_038434049.1, XP_038434046.1, XP_038434050.1
OG0000120	NP_000526.2, NP_001393797.1, NP_001393795.1, NP_001393811.1, NP_001393807.1, NP_001308944.1, NP_001393806.1, NP_001393808.1, NP_001393810.1, NP_001393809.1, NP_001393803.1, NP_001393814.1, NP_001393840.1, NP_001393815.1, NP_001393813.1, NP_001393802.1, NP_001393798.1, NP_001393830.1, NP_001393831.1, NP_001393835.1, NP_001308939.1, NP_001393836.1, NP_001393829.1, NP_001308935.1, NP_001393799.1, NP_001393837.1, NP_001393832.1, NP_001393801.1, NP_001393800.1, NP_001308943.1, XP_047276438.1, NP_001393805.1, NP_001393817.1, NP_001393816.1, NP_001308938.1, NP_001393804.1, NP_001308936.1, NP_001308937.1, NP_001393812.1, NP_001393838.1, NP_001308942.1, NP_001393833.1, NP_001393834.1, NP_001308940.1, NP_001308941.1, NP_001393839.1, NP_001308932.1, NP_001393823.1, NP_001393826.1, NP_001393825.1, NP_001393824.1, NP_001393822.1, NP_001393821.1, NP_001393820.1, NP_001393819.1, NP_001308934.1, NP_001308933.1, NP_001393818.1, NP_001393827.1, NP_001393828.1	XP_038395395.1
OG0000121	NP_001341405.1, NP_001341414.1, NP_001341421.1, NP_001341406.1, NP_060841.5, NP_001341409.1, NP_001341425.1, NP_001341424.1, NP_001341416.1, XP_006716423.1, NP_001341428.1, NP_001341420.1, NP_001341404.1, NP_001341427.1, NP_001341419.1, NP_001341418.1, NP_001341426.1, NP_001123990.1, NP_001341417.1, NP_001341412.1, NP_001341413.1, NP_001341410.1, NP_001341423.1	XP_038415793.1
OG0000122	NP_055179.1	XP_038385259.1
OG0000122	NP_001276674.1	XP_038406914.1, XP_038408058.1
OG0000123	NP_003545.1, NP_003544.2	NP_001014309.1
OG0000124	NP_001307679.1, XP_047298063.1	XP_038442694.1
OG0000124	NP_001269557.1, NP_001356008.1	NP_001041587.1
OG0000124	NP_001188468.1, NP_004033.2, NP_001188467.1, XP_011543824.1	XP_038442663.1
OG0000124	XP_005274571.1, NP_033667.2, NP_001660.2	XP_038442662.1
OG0000124	NP_001011719.1	NP_001041588.1
OG0000125	NP_002269.3	XP_038401950.1
OG0000125	NP_002268.2, NP_002270.1, NP_004129.2	XP_038402032.1, NP_001333023.1, NP_001333024.1
OG0000125	NP_001372943.1, XP_003403930.1	XP_038402033.1
OG0000126	XP_011541257.1, NP_001129958.1, NP_001157869.1, NP_001193560.1	XP_038424069.1
OG0000126	NP_001139634.1	XP_038425265.1
OG0000127	NP_001129729.1	XP_038437879.1, XP_038437881.1, XP_038437890.1, XP_038437877.1, XP_038437884.1, XP_038437888.1, XP_038437883.1, XP_038437891.1, XP_038437892.1, XP_038437887.1, XP_038437882.1, XP_038437893.1, XP_038437880.1, XP_038437885.1, XP_038437878.1, XP_038437889.1, XP_038437886.1
OG0000128	NP_001091956.1, NP_006623.2	XP_038440255.1
OG0000128	XP_016866688.2, NP_005065.2	XP_038440239.1
OG0000128	XP_006715012.1, NP_001273052.1, NP_005826.1, NP_001273054.1	XP_038440246.1
OG0000128	NP_005486.1, XP_024302062.1, NP_001273050.1	XP_038440245.1
OG0000129	XP_054184397.1, NP_714543.1, XP_047274640.1, NP_000837.3, NP_000838.3	NP_001301024.1
OG0000130	NP_001005567.2, NP_001382181.1	NP_001376119.1
OG0000130	NP_149419.2	XP_038424091.1
OG0000130	NP_001004750.1	XP_038424092.1
OG0000131	NP_001004489.1, NP_001004490.1, NP_001372982.1	NP_001375841.1, NP_001375840.1, NP_001375664.1, NP_001375665.1
OG0000132	XP_024302185.1, NP_006725.3	XP_038382133.1, XP_038382135.1, XP_038382134.1
OG0000133	NP_001127951.1, XP_011539991.1, NP_060573.2	XP_038397365.1, XP_038397362.1, XP_038397364.1, XP_038397366.1, XP_038397360.1, XP_038397361.1, XP_038397363.1
OG0000134	NP_001372675.1, NP_001372672.1, NP_001372676.1, NP_001372695.1, NP_001372692.1, NP_001372694.1, NP_001372697.1, NP_001372699.1, NP_001372698.1, NP_001372696.1, NP_001372693.1, XP_011519219.1, NP_001372673.1, NP_001372674.1, NP_001372681.1, NP_001372685.1, NP_001372686.1, NP_001372683.1, NP_001372684.1, NP_001372682.1, NP_001129206.1, NP_001372679.1, NP_001372708.1, NP_001372709.1, NP_001372704.1, NP_001372702.1, NP_001372706.1, NP_001372723.1, NP_001372718.1, NP_001372720.1, NP_001372730.1, NP_001372716.1, NP_001372717.1, NP_001372671.1, NP_001372670.1, NP_001372719.1, NP_001372722.1, NP_001372721.1, NP_001372724.1, NP_001372727.1, NP_001372728.1, NP_001035009.1, NP_001372725.1, NP_001372726.1, NP_001372729.1, NP_001372705.1, NP_001372669.1, NP_001372703.1, NP_001372668.1, NP_001372707.1, NP_001372680.1	XP_038432511.1
OG0000135	NP_001339760.1, NP_001339761.1, NP_001339764.1, NP_001339769.1, NP_001339778.1, NP_001339768.1, NP_001339766.1, NP_001339773.1, NP_001339777.1, NP_001339776.1, NP_001339762.1, NP_001339770.1, NP_001339767.1, NP_001339755.1, NP_001339775.1, NP_001339772.1, NP_001339771.1, NP_001339774.1, NP_001339763.1, NP_001339758.1, NP_001339765.1, NP_001339759.1, NP_001339756.1, NP_001339757.1, NP_001339779.1	XP_038435217.1
OG0000136	XP_016869437.1, NP_001364927.1, NP_001364918.1, NP_671722.1, NP_001364926.1	XP_038435284.1, XP_038435281.1, XP_038435283.1, XP_038435288.1, XP_038435286.1, XP_038435280.1, XP_038435287.1, XP_038435282.1, XP_038435285.1
OG0000137	NP_036497.1	NP_001375442.1
OG0000137	NP_001004135.1	NP_001375897.1
OG0000137	NP_001001659.1	NP_001375785.1
OG0000137	NP_001005480.2	NP_001375491.1
OG0000138	NP_001005329.1, NP_001004748.1	NP_001375774.1
OG0000139	XP_005270393.1, NP_079112.1	XP_038415419.1, XP_038415429.1, XP_038415424.1, XP_038415422.1, XP_038415427.1, XP_038415423.1, XP_038415426.1, XP_038415428.1, XP_038415420.1, XP_038415416.1, XP_038415421.1, XP_038415415.1, XP_038415417.1, XP_038415418.1, XP_038415425.1
OG0000140	NP_001336428.1, NP_060241.2, NP_001336430.1, NP_001336423.1, NP_001336424.1, NP_001336426.1, NP_001336425.1, NP_001336431.1, NP_001276025.1, NP_001336429.1, NP_001336427.1, NP_001336418.1, NP_001336450.1, NP_001276028.1	XP_038421936.1
OG0000142	NP_001341014.1, NP_001341028.1, NP_001341019.1, NP_001341013.1, NP_001341018.1, NP_001341011.1, NP_001341009.1, NP_001341015.1, NP_001341016.1, NP_001341017.1, NP_001341030.1, NP_001341031.1, NP_001341010.1, NP_001341020.1, NP_001341007.1, NP_001341021.1, NP_001341008.1, NP_001341025.1, NP_001341026.1, NP_001341023.1, NP_079222.1, NP_001341032.1, NP_001341024.1, NP_001341029.1, NP_001341012.1, XP_047290624.1, NP_001341027.1	XP_038386907.1
OG0000143	NP_001365186.1, NP_001365185.1, NP_001387696.1	XP_038388519.1
OG0000143	NP_003082.1, NP_937859.1	XP_038427721.1
OG0000144	NP_001269936.2, NP_001374249.1, NP_001339382.2, NP_001374250.1, NP_001269937.2, NP_001269935.2, NP_001339391.2, NP_001374248.1, NP_001339379.2, NP_001374244.1, NP_001374247.1, NP_001269932.2, NP_001374245.1, NP_001339390.2, NP_001339389.2, NP_001269933.2, NP_001374246.1, NP_001374241.1, NP_001269934.2, NP_001374243.1, NP_001374242.1, NP_001269924.2, NP_001269926.2, NP_001269928.2, NP_001269927.2, NP_001269930.2, NP_001269929.2, NP_001339384.2, NP_001339392.2, NP_001339393.2, NP_001374230.1, NP_001374228.1, NP_001374229.1, NP_001374227.1, NP_001374231.1, NP_001374234.1, NP_001269931.2, NP_001374233.1, NP_001374232.1, NP_001339383.2, NP_001339381.2, NP_001076799.2, NP_001339388.2, NP_001374238.1, NP_001374239.1, NP_001374240.1, NP_001374237.1, NP_001374235.1, NP_003425.3, NP_001374236.1, NP_001374226.1, NP_001339387.2, NP_001339386.2, NP_001339385.2, NP_001339380.2, NP_001374224.1, NP_001374225.1, NP_001269925.2	XP_038427434.1
OG0000145	NP_671512.1, XP_005269732.1	XP_038431963.1, XP_038431964.1, XP_038431969.1, XP_038431970.1, XP_038431968.1, XP_038431966.1, XP_038431967.1, XP_038431965.1
OG0000146	NP_976324.2, NP_001364891.1, NP_001364893.1, NP_001364889.1, NP_001364890.1, NP_001364892.1, XP_011515331.1	XP_038435683.1, XP_038435682.1, XP_038435680.1, XP_038435681.1
OG0000147	XP_005264192.1, NP_001008388.1, NP_620355.1, NP_620354.1, NP_002571.1	NP_001243464.1, NP_001002945.2
OG0000148	NP_001005503.2, NP_001372962.1	NP_001300743.1, NP_001375485.1
OG0000149	NP_001243143.1	XP_038384701.1
OG0000149	NP_000693.1	XP_038442297.1
OG0000149	NP_001153706.1, NP_001153705.1, NP_000692.2	NP_001376153.1
OG0000149	NP_653300.2	XP_038442287.1
OG0000150	NP_001352334.1, NP_001352335.1	XP_038394660.1
OG0000151	XP_016880066.1, NP_001123292.1	XP_038404025.1, XP_038404026.1
OG0000151	NP_659412.3	XP_038402080.1
OG0000153	NP_001005183.1	XP_038444820.1, XP_038444990.1, XP_038445011.1, XP_038444901.1
OG0000156	NP_862828.1	XP_038384591.1
OG0000156	NP_001240727.1, NP_001304044.1, XP_011525378.1, NP_001304050.1, NP_061025.5, NP_001304047.1, NP_001304048.1, NP_001304049.1, NP_001304046.1, NP_001304045.1, NP_001304043.1, NP_001240729.1, NP_001073375.1, NP_001240728.1, NP_001240730.1, NP_001073376.1, NP_001304042.1	NP_001003331.1
OG0000157	NP_001949.1	XP_038428800.1, XP_038428799.1
OG0000157	NP_001393.1	XP_038413304.1, NP_001184045.1, XP_038394106.1
OG0000158	NP_001021.1	NP_001239215.1
OG0000160	NP_000991.1	XP_038391444.1, XP_038444118.1, XP_038432037.1, XP_038445636.1, XP_038405468.1, XP_038439966.1, XP_038437043.1, XP_038406797.1, XP_038428267.1, XP_038394772.1, XP_038431354.1, XP_038414942.1, XP_038407945.1, XP_038387301.1, XP_038445322.1
OG0000161	NP_003951.3	XP_038417674.1
OG0000163	NP_001177945.2	NP_001070704.1
OG0000163	NP_150637.1, NP_150635.1, NP_150636.1, NP_001244047.1, NP_150634.1, XP_016873882.2, NP_001244048.1, NP_001214.1	NP_001003125.1
OG0000164	NP_001191790.1, NP_001191791.1, NP_001191786.1, NP_001191787.1, NP_005639.1, NP_001191789.1	XP_038435479.1
OG0000164	NP_001191793.1, NP_001191792.1	XP_038383207.1
OG0000165	NP_001374341.1, NP_001137239.1, NP_001374334.1, NP_877432.1, NP_001374340.1, NP_001137241.1, NP_001137243.1, NP_001137242.1, NP_001137240.1, NP_001137238.1, XP_016871352.1	XP_038385822.1
OG0000166	NP_001364214.1, NP_149988.1, NP_001364215.1, NP_001364213.1, NP_001364212.1, NP_001303897.1, NP_001364216.1, NP_001364217.1, NP_001303898.1	XP_038388120.1, XP_038388119.1, XP_038388116.1, XP_038388115.1, XP_038388117.1, XP_038388118.1
OG0000167	NP_775746.1	XP_038396079.1, XP_038396071.1, XP_038396081.1, XP_038396080.1, XP_038396074.1, XP_038396077.1, XP_038396072.1, XP_038396076.1, XP_038396078.1, XP_038396075.1, XP_038396073.1
OG0000168	NP_001030335.1	XP_038414635.1, XP_038437167.1, XP_038427261.1
OG0000168	NP_000990.1	XP_038402638.1
OG0000170	NP_000719.1, NP_001029125.1, NP_001365879.1	NP_001300719.1
OG0000171	NP_001007.2	XP_038381974.1
OG0000172	NP_001273602.1, NP_003693.2	XP_038435243.1
OG0000172	XP_047274590.1, NP_036551.3	XP_038382293.1
OG0000172	XP_011526786.1, NP_001034556.1, NP_005864.1	XP_038428877.1
OG0000173	XP_016866663.1, NP_001028736.1	XP_038410914.1, XP_038410922.1, XP_038410915.1, XP_038410917.1, XP_038410925.1, XP_038410916.1, XP_038410919.1, XP_038410920.1, XP_038410921.1, XP_038410918.1, XP_038410924.1, XP_038410923.1
OG0000174	NP_848130.1	XP_038416551.1
OG0000175	XP_011518540.1, NP_065980.1, NP_001245348.1	XP_038418917.1, XP_038418921.1, XP_038418922.1, XP_038418919.1, XP_038418920.1, XP_038418923.1, XP_038418918.1
OG0000176	XP_016872576.1, NP_964011.2	XP_038419112.1, XP_038419111.1, XP_038419113.1, XP_038419107.1, XP_038419110.1, XP_038419108.1, XP_038419109.1
OG0000177	NP_001257693.1	XP_038434959.1, XP_038434956.1, XP_038434955.1, XP_038434958.1, XP_038434957.1, XP_038434953.1, XP_038434954.1, XP_038434951.1, XP_038434952.1
OG0000178	NP_001362392.1, NP_001374596.1, NP_001362386.1, NP_001362391.1, NP_001362389.1, NP_001374593.1, NP_001362385.1, NP_001374594.1, NP_001362384.1, NP_001374600.1, NP_001374601.1, NP_001374598.1, NP_001374602.1, NP_005569.1, NP_001374603.1, NP_001374599.1, NP_001362387.1, NP_001161143.1, NP_001362394.1, NP_001362388.1, NP_001362393.1, NP_001374592.1, NP_001362390.1, NP_001374595.1, NP_001374597.1, NP_001374608.1, NP_001374611.1, NP_001374609.1, NP_001374612.1, NP_001374607.1, NP_001374606.1, NP_001374610.1	XP_038439600.1
OG0000179	NP_000758.1	NP_001006653.1
OG0000180	NP_066978.1, NP_055072.3	NP_001124304.1
OG0000182	NP_001029344.4, NP_219480.1	XP_038408809.1, XP_038408811.1, XP_038408810.1, XP_038408808.1, XP_038408807.1
OG0000183	NP_001333240.1, NP_001192048.1, NP_001333241.1, NP_001333243.1, NP_001333244.1, NP_001333247.1, NP_001333246.1, NP_001333245.1, NP_001333242.1	XP_038419339.1
OG0000184	XP_047303797.1	XP_038427004.1
OG0000185	NP_001092880.1, NP_001092881.1, NP_001171656.1, NP_055525.3	XP_038443856.1, XP_038443865.1, XP_038443855.1, XP_038443864.1, XP_038443862.1, XP_038443857.1, XP_038443866.1, XP_038443863.1, XP_038443853.1, XP_038443858.1, XP_038443860.1, XP_038443854.1, XP_038443861.1
OG0000188	NP_000509.1, NP_000510.1	XP_038424774.1, NP_001257813.1, NP_001257812.1
OG0000188	NP_005321.1	XP_038424777.1, XP_038424776.1
OG0000188	NP_000550.2, NP_000175.1	XP_038424775.1
OG0000189	NP_055284.3	XP_038424858.1
OG0000189	NP_002130.2	XP_038444357.1
OG0000190	NP_443138.2	XP_038406581.1, XP_038406585.1, XP_038406583.1, XP_038406584.1
OG0000191	NP_001373968.1, NP_001373975.1, NP_001373971.1, NP_001373973.1, XP_011533890.1, NP_001373974.1, NP_001373969.1, NP_001373976.1, NP_705840.2, NP_001373970.1, NP_001373972.1	XP_038410934.1, XP_038410936.1, XP_038410937.1, XP_038410935.1, XP_038410932.1, XP_038410933.1, XP_038410931.1, XP_038410930.1
OG0000192	NP_005118.2	XP_038432684.1
OG0000192	NP_001004419.1	XP_038432680.1
OG0000193	NP_001136000.1, NP_085142.1, NP_001136001.1, NP_001135997.1, NP_001337198.1, NP_001136002.1, NP_001135999.1, NP_001135998.1, NP_001135996.1, NP_001337197.1, NP_001337199.1	XP_038443868.1, XP_038443869.1
OG0000194	NP_001311204.1, NP_001311203.1, NP_001165379.1, NP_001013867.1, XP_005274755.1, NP_001311209.1, NP_001311206.1, NP_001311207.1, NP_835225.2, NP_001165378.1, NP_001311208.1, NP_001311205.1, NP_001165380.1	XP_038444455.1
OG0000195	NP_665906.1, NP_001306011.1, NP_001306007.1, NP_001306008.1, NP_001306010.1, NP_665908.1	NP_001003387.1
OG0000196	NP_001013376.2, NP_001005213.1	NP_001375535.1, XP_038418391.1
OG0000197	NP_001164580.1, NP_001164582.1, NP_001164581.1, NP_775969.1, XP_006724704.1	XP_038443760.1, XP_038443759.1
OG0000197	NP_690002.2	XP_038382078.1, XP_038412748.1
OG0000198	NP_009067.2	XP_038383513.1
OG0000198	XP_047294210.1, NP_001007249.1	XP_038385313.1
OG0000198	NP_001264022.1, NP_001264019.1, NP_001384301.1, NP_001264020.1, XP_047294267.1, NP_001264021.1	XP_038383512.1
OG0000199	NP_001018657.1, NP_001277123.1, NP_001018654.1, NP_001018656.1, NP_612382.1, NP_001277119.1, NP_001277122.1, NP_001277118.1, NP_001277120.1, NP_001277117.1, NP_001018655.1, NP_001277121.1	XP_038383776.1, XP_038383775.1
OG0000200	NP_001127958.1	XP_038397378.1
OG0000200	NP_002044.2, NP_060754.2	XP_038397377.1
OG0000201	NP_001308279.1, NP_443120.2, NP_001006608.2, XP_011523143.1, NP_055649.4, XP_054184565.1, NP_955372.2, NP_001290184.1	XP_038445305.1, XP_038445513.1, XP_038445407.1, XP_038402950.1, XP_038402962.1, XP_038445299.1, XP_038445303.1, XP_038402956.1, XP_038445291.1
OG0000202	XP_011529985.1, NP_689833.1, NP_001244954.1	XP_038415073.1
OG0000202	NP_001401833.1	XP_038415072.1
OG0000203	NP_001363254.1, NP_001363255.1, NP_001363256.1, NP_001341291.1, NP_001363257.1, NP_001341281.1, NP_001363260.1, NP_001363261.1, NP_001341282.1, NP_001363236.1, NP_001341283.1, NP_001363245.1, NP_001363243.1, NP_001006637.1, NP_001363238.1, NP_001363244.1, NP_001158101.1, NP_001363239.1, NP_001363241.1, NP_001341290.1, NP_001363240.1, NP_001363237.1, NP_001363235.1, XP_047301797.1, NP_001271167.1, NP_001341284.1, NP_001363258.1, NP_001341279.1, NP_001341280.1, NP_001271163.1, NP_001363242.1, NP_001363251.1, NP_078935.2, NP_001363250.1, NP_001363252.1, NP_001363253.1, NP_001363249.1, NP_001363248.1, NP_001271162.1, NP_001363247.1, NP_001363246.1, NP_001341289.1, NP_001271164.1, NP_001341285.1, NP_001363259.1, NP_001341287.1	XP_038421044.1
OG0000204	NP_001265415.1, NP_001265414.1, NP_001380366.1, XP_047282679.1, NP_001380371.1, NP_001380369.1, NP_001380368.1, NP_001380367.1, NP_001380370.1	XP_038424728.1
OG0000205	NP_001274268.1, NP_001073138.1, NP_001274267.1, NP_112187.2, XP_047286649.1, NP_001274266.1	XP_038425390.1, XP_038425391.1, XP_038425397.1, XP_038425395.1, XP_038425392.1, XP_038425394.1, XP_038425396.1
OG0000206	NP_001382575.1, NP_443185.1, NP_001304738.1, XP_011531634.1, NP_001304740.1, NP_001304739.1	XP_038426112.1
OG0000207	NP_001091669.1, NP_001248381.1, NP_001376374.1, NP_001248384.1, NP_001248383.1, NP_005270.2, XP_047299924.1, NP_001248382.1	XP_038441442.1, XP_038441454.1, XP_038441441.1, XP_038441452.1, XP_038441453.1, XP_038441455.1, XP_038441460.1, XP_038441439.1, XP_038441444.1, XP_038441443.1, XP_038441459.1, XP_038441447.1, XP_038441457.1, XP_038441440.1, XP_038441458.1, XP_038441450.1, XP_038441449.1, XP_038441451.1, XP_038441446.1, XP_038441448.1
OG0000208	NP_001004308.2, NP_001382291.1	XP_038442518.1
OG0000210	NP_001120852.1, NP_001372596.1, NP_001372601.1, NP_001372598.1, NP_001372599.1, NP_001372595.1, NP_110381.2, NP_001171477.2, NP_000322.3, NP_954630.2, NP_001372600.1	NP_001003050.1, NP_001300801.1, XP_038425122.1, XP_038425123.1, XP_038425121.1
OG0000211	NP_001289978.1	XP_038399653.1
OG0000211	NP_291024.1, NP_001138416.1, NP_001138417.1	XP_038399656.1, XP_038399655.1
OG0000211	NP_006088.2	NP_001239095.1
OG0000213	NP_066953.1	XP_038387999.1
OG0000214	NP_001009998.1, NP_116016.1, XP_006722728.1	XP_038422738.1
OG0000214	NP_001381289.1, NP_001381290.1, NP_001381294.1, NP_001381295.1, NP_001381296.1, NP_001381293.1, XP_016856386.1, NP_001009955.1, NP_060540.2, NP_001381291.1, NP_663768.1	XP_038393379.1
OG0000214	NP_001387270.1, NP_001381279.1	XP_038388357.1
OG0000215	NP_005773.3	XP_038402225.1
OG0000216	NP_001035714.1, NP_001035715.1	XP_038411153.1
OG0000217	NP_001135898.1, NP_001135903.1, NP_001135901.1, NP_001135904.1, NP_001135896.1, NP_001135891.1, NP_036418.1, NP_001135900.1, NP_001135893.1, NP_001135895.1, NP_001135902.1, NP_001135894.1, NP_001135892.1, NP_001135897.1, NP_001135890.1, NP_001135899.1	XP_038443897.1, XP_038443898.1
OG0000218	XP_011529119.1, NP_001229423.1, NP_001229418.1, NP_001363989.1, NP_001374635.1, NP_001363990.1, NP_001308110.1, NP_001229422.1, NP_001229419.1, NP_001308111.1, NP_001308115.1, NP_001229420.1, NP_001229426.1, NP_001308117.1, NP_001229425.1, NP_001363992.1, NP_001093154.1, NP_001308112.1, NP_001308107.1, NP_054857.2, NP_001363991.1, NP_001308109.1, NP_001308116.1, NP_001229424.1, NP_001229421.1, NP_001308108.1	XP_038445419.1, XP_038445414.1, XP_038445022.1
OG0000219	NP_061820.1	NP_001183974.1
